S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,3281303.0,Nigam Suppliers,INR,"4,200,000",Technical,Technical bid opened,PRAKASH CHANDRA PAL,22-Jan-2026 09:36 PM,,DG Odisha Police Cuttack||Commissionerate Police Bhubaneswar Cuttack,2025_CMPBC_121110_1,CP-09/2025-26,PROCUREMENT OF PORTABLE HIGH MAST TOWER LIGHT FOR COMMISSIONERATE POLICE BHUBANESWAR CUTTACK,S Dev Datta Singh IPS CP BBSR CTC,Internal,P ch Pal OPS S DCP LO Ic Prov N Ch kumra Joint Secretary Home R Roul OFS SB Finance Officer P Ku Behera Asst Eng Electrical GED,PRAKASH CHANDRA PAL,30-Jan-2026 08:00 PM,finsummary_563555.pdf (740.25 KB),Addl CP BBSR CTC,Internal,P Ch Pal DCP LO IC Prov Saroj Ku Mohapatra SP Security P Chawhan Dy Commandant NDRF R Roul Finance Officer P Behera Asst Engineer Electrical,PRAKASH CHANDRA PAL,23-Jan-2026 10:40 AM,24-Jan-2026 01:00 PM,techsummary_563555.pdf (192.62 KB),Finance,Financial bid opened,Suresh Chandra Patra,24-Jan-2026 01:16 PM,,1,3284778,CLASSIC TECNOLOGISTICS AND TRADE PVT LTD,08-Dec-2025 05:13 PM,Rejected-Technical,Technically disqualified,23-Jan-2026 10:40 AM,30-Jan-2026,"INR 4,200,000",15.0,PRAKASH CHANDRA PAL,30-Jan-2026 08:12 PM,AOC.pdf (2235.00 KB),Approved quoted unit price Rs 700000 per unit inclusive of GST and Gross total price for 6 nos of portable High Mast Tower Light Rs 4200000 inclusive all taxes,AOC,"1,00,000",Yes,fixed,,Nil,Nil,PROCUREMENT OF PORTABLE HIGH MAST TOWER LIGHT FOR COMMISSIONERATE POLICE BHUBANESWAR CUTTACK,PROCUREMENT OF PORTABLE HIGH MAST TOWER LIGHT FOR COMMISSIONERATE POLICE BHUBANESWAR CUTTACK,Please refer Tender documents. ,NA ,,Miscellaneous Goods,NA ,Tender,90.0,NA ,Bhubaneswar,751001.0,NA ,NA ,NA ,Bhubaneswar,No ,No,1.0,ICICI BANK,1.0,Corrigendum,Other,,DG Odisha Police Cuttack||Commissionerate Police Bhubaneswar Cuttack,CP-09/2025-26,2025_CMPBC_121110_1,Yes,Open Tender,EOI,Goods,2.0,No,No,Online,No,No,No,12-Nov-2025 11:45 AM,10-Dec-2025 11:00 AM,12-Nov-2025 11:45 AM,09-Dec-2025 05:00 PM,NA ,NA ,12-Nov-2025 11:45 AM,09-Dec-2025 05:00 PM,24-Jan-2026 01:00 PM,DCP LO cum Ic Provisioning,CP HQ BBSR CTC,1.0,Fee/PreQual/Technical,.pdf,Documents as per DTCN,"2,500",Nil,Nil,Yes,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3281303,Nigam Suppliers,05-Dec-2025 12:52 PM,Accepted-AOC,Approved quoted unit price Rs 700000 per unit inclusive of GST and Gross total price for 6 nos of portable High Mast Tower Light Rs 4200000 inclusive all taxes,30-Jan-2026 08:13 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.pdf,Price bid,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3284841,OMKAR ENTERPRISES,06-Dec-2025 06:27 PM,Rejected-Finance,Rejected,30-Jan-2026 08:00 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3284898,SWOSTI ENTERPRISES,06-Dec-2025 07:03 PM,Rejected-Technical,Technically disqualified,23-Jan-2026 10:40 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
