Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,NIT,"10,400",Yes,fixed,,Nil,Nil,"6,000",0.0,Nil,Nil,No,EIC-CIVIL||SERNB-CIRCLE-CUTTACK||EE RnB Division Cuttack-II,SE CTC (RnB)-II -10 of 2025-26,2025_EICCL_117536_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,P R with SDBC to PWD Road from Reliance Fresh to Sabaramati Hospital in the District of Cuttack for the year 2025 26 from Ch.0 000Km to 0 850Km,P R with SDBC to PWD Road from Reliance Fresh to Sabaramati Hospital in the District of Cuttack for the year 2025 26 from Ch.0 000Km to 0 850Km,AS PER DTCN ,NA ,,Civil Works - Roads,NA ,Tender,90.0,30.0,SADAR,753004.0,NA ,NA ,NA ,S.E CUTTACK RANDB DIV II,No ,No,1.0,ICICI BANK,02-Sep-2025 11:00 AM,12-Sep-2025 11:00 AM,02-Sep-2025 11:00 AM,11-Sep-2025 05:00 PM,NA ,NA ,02-Sep-2025 11:00 AM,11-Sep-2025 05:00 PM,S.E CUTTACK RANDB DIV II,S.E CUTTACK RANDB DIV II OMP SQUARE CUTTACK,AOC,1,3072306,ANKIT SAGAR DALAI,09-Sep-2025 04:42 PM,Rejected-AOC,L,29-Jan-2026 02:06 PM,29-Jan-2026,"INR 1,039,264",30.0,Jyoti Ranjan Pati,29-Jan-2026 02:06 PM,AOC.pdf (727.00 KB),S.E,Internal,S.E DAO 1,Jyoti Ranjan Pati,16-Sep-2025 01:12 PM,techsummary_550892.pdf (625.16 KB),S.E,Internal,S.E DAO 1 AEE AE Estr,Madhusmita Samal,29-Jan-2026 01:54 PM,finsummary_550892.pdf (252.13 KB),EIC-CIVIL||SERNB-CIRCLE-CUTTACK||EE RnB Division Cuttack-II,2025_EICCL_117536_4,SE CTC (RnB)-II -10 of 2025-26,P R with SDBC to PWD Road from Reliance Fresh to Sabaramati Hospital in the District of Cuttack for the year 2025 26 from Ch.0 000Km to 0 850Km,1.0,3075950.0,BINAPANI ROUTRAY,INR,"880,731.93",Finance,summary,Jyoti Ranjan Pati,16-Sep-2025 01:08 PM,finance_550892.pdf,BOQ Comparative Chart,AOC
,,.pdf,DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,AOC,2,3075950,BINAPANI ROUTRAY,11-Sep-2025 12:47 PM,Accepted-AOC,Winner,29-Jan-2026 02:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3073463,CHANDRA SEKHAR BEHERA,10-Sep-2025 08:04 PM,Rejected-AOC,L,29-Jan-2026 02:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3071980,FAKIR CHARAN DALAI,09-Sep-2025 03:04 PM,Rejected-AOC,L,29-Jan-2026 02:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3075632,HRUSHIKESH SAHOO,11-Sep-2025 02:21 PM,Rejected-AOC,L,29-Jan-2026 02:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,3068434,KRUSHNA CHANDRA DAS (S.C),10-Sep-2025 08:14 PM,Rejected-AOC,L,29-Jan-2026 02:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,3070293,PRIYA RANJAN PRADHAN,08-Sep-2025 08:21 PM,Rejected-AOC,L,29-Jan-2026 02:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,3072976,RABINDRA KUMAR SWAIN,11-Sep-2025 12:17 AM,Rejected-AOC,L,29-Jan-2026 02:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,3066172,SANJEEB KUMAR PATRA,06-Sep-2025 05:00 PM,Rejected-AOC,L,29-Jan-2026 02:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,10,3076163,SIDDHANT ABHIJIT,11-Sep-2025 01:54 PM,Rejected-AOC,L,29-Jan-2026 02:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,11,3070418,Sri Baikuntha Nath Das,09-Sep-2025 04:12 PM,Rejected-AOC,L,29-Jan-2026 02:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
