Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
Supply installation with testing and commissioning of D.G set for pump houses in Kodala NAC under AAP- 2025-26 SUJAL,Supply installation with testing and commissioning of D.G set for pump houses in Kodala NAC under AAP- 2025-26 SUJAL,Please refer Tender documents. ,NA ,"17,45,000",Civil Works - Water Works,NA ,Tender,120.0,90.0,Kodola,761032.0,NA ,NA ,NA ,Chatrapur,No ,No,1.0,ICICI BANK,PHEO||SEPH-CIRCLE-BERHAMPUR||EEPH-DIVN-CHHATRAPUR,34-1/03/SPH(C)/ 2025 -26 dt. 23.09.2025,2025_PHEO_118604_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,Yes,1.0,Fee/PreQual/Technical/Finance,.pdf,"Cost of Tender Paper, EMD, PAN, GSTIN, Affidavits as per DTCN","17,450",Yes,fixed,,Nil,Nil,26-Sep-2025 11:00 AM,14-Oct-2025 01:00 PM,26-Sep-2025 11:00 AM,13-Oct-2025 05:30 PM,26-Sep-2025 11:00 AM ,10-Oct-2025 05:30 PM ,26-Sep-2025 11:00 AM,13-Oct-2025 05:30 PM,Superintending Engineer P.H,"Superintending Engineer, P.H.Division, Bhanjanagar at Chatrapur, Near L.I.C.Colony, Chatrapur, Orissa -761020",AOC,1.0,3123209.0,ANIL KUMAR SAHU,INR,"1,483,561.366",PHEO||SEPH-CIRCLE-BERHAMPUR||EEPH-DIVN-CHHATRAPUR,2025_PHEO_118604_1,34-1/03/SPH(C)/ 2025 -26 dt. 23.09.2025,Supply installation with testing and commissioning of D.G set for pump houses in Kodala NAC under AAP- 2025-26 SUJAL,Additional Chief Engineer P.H,Internal,"Additional Chief Engineer PH, DAO, Estimator",Prasanta Kumar Das,20-Jan-2026 06:45 PM,techsummary_553936.pdf (392.23 KB),Additional Chief EngineerP.H,Internal,"Additional Chief Engineer P.H , DAO , Estimator",Prasanta Kumar Das,20-Jan-2026 06:49 PM,finsummary_553936.pdf (392.23 KB),Finance,4(Four) items only,Prasanta Kumar Das,20-Jan-2026 06:43 PM,finance_553936.pdf,BOQ Comparative Chart,20-Jan-2026,"INR 1,483,561",90.0,Prasanta Kumar Das,20-Jan-2026 06:55 PM,Order.pdf (623.00 KB),The L1 Bidder is Anil Kumar Sahu,1,3123209,ANIL KUMAR SAHU,11-Oct-2025 02:13 PM,Accepted-AOC,Accepted,20-Jan-2026 06:55 PM,AOC
,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,.pdf,"Certificates, Formats, Schedules and other documents if any as per DTCN",,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3126146,CLAVAX POWER PRIVATE LIMITED,13-Oct-2025 04:36 PM,Rejected-AOC,Accepted,20-Jan-2026 06:55 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BoQ,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3123362,GSP POWER PROJECTS RETAIL DIVISION,13-Oct-2025 03:27 PM,Rejected-AOC,Accepted,20-Jan-2026 06:55 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3123854,RM ENTERPRISES,13-Oct-2025 08:49 AM,Rejected-AOC,Accepted,20-Jan-2026 06:55 PM,AOC
