Name,Address,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
DFO Keonjhar,AT-PO-DIST- KEONJHAR-758001,1.0,ICICI BANK,"6,000",Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Paper Cost, EMD, PAN, GST, ContractorRegistration Certificate and Other Documents as per DTCN",Forest Environment and Climate Change Department||RCCF Rourkela||DFO Keonjhar,FEnCC-DFO(T) KJR-02/2025-26,2025_DFOKJ_119942_49,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of RCC Check Dam on Sitanadi Nallah inside Barabanka RF of Keonjhar Range under OMBADC DPR 2022-23,Construction of RCC Check Dam on Sitanadi Nallah inside Barabanka RF of Keonjhar Range under OMBADC DPR 2022-23,Please refer Tender documents. ,NA ,"13,63,826",Civil Works - Water Works,NA ,Tender,120.0,90.0,Sitanadi Nallah inside Barabanka RF of Keonjhar Ra,758014.0,NA ,NA ,NA ,"Office of the Divisional Forest Officer, Keonjhar",No ,No,29-Oct-2025 10:00 AM,12-Nov-2025 11:30 AM,29-Oct-2025 10:00 AM,11-Nov-2025 05:00 PM,29-Oct-2025 10:00 AM ,11-Nov-2025 05:00 PM ,29-Oct-2025 10:00 AM,11-Nov-2025 05:00 PM,"13,700",Yes,fixed,,Nil,Nil,AOC,"dhanraj HD, IFS",Internal,"Jyotirmaya Suar, Jr Asst, Narayan Panda, Ic Head Clerk, Ashok Kumar Das, ACF, Sudipta Ku Panda, ACF",Dhanraj Hanumant Dhamdhere,31-Jan-2026 06:12 PM,techsummary_559006.pdf (1606.04 KB),"dhanraj HD, IFS",Internal,"Jyotirmaya Suar, Jr Asst, Narayan Panda, Ic Head Clerk, Ashok Kumar Das, ACF, Sudipta Ku Panda, ACF",Dhanraj Hanumant Dhamdhere,31-Jan-2026 06:14 PM,finsummary_559006.pdf (817.16 KB),Finance,BID OPEING SUMMARY,Dhanraj Hanumant Dhamdhere,18-Nov-2025 10:09 PM,finance_559006.pdf,BOQ Comparative Chart,31-Jan-2026,"INR 1,368,079",90.0,Dhanraj Hanumant Dhamdhere,31-Jan-2026 06:36 PM,WO.pdf (472.00 KB),Work order issue to l1 bidder selected through lottery,1,3209329,BASANTA KUMAR MAHANTA,11-Nov-2025 01:00 AM,Accepted-AOC,Selected,31-Jan-2026 06:36 PM,1.0,3209329.0,BASANTA KUMAR MAHANTA,INR,"1,368,079",Forest Environment and Climate Change Department||RCCF Rourkela||DFO Keonjhar,2025_DFOKJ_119942_49,FEnCC-DFO(T) KJR-02/2025-26,Construction of RCC Check Dam on Sitanadi Nallah inside Barabanka RF of Keonjhar Range under OMBADC DPR 2022-23,AOC
,,2.0,ICICI NEFT/RTGS,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,2,3189361,BISHNUPRASAD JENA,06-Nov-2025 03:00 PM,Rejected-AOC,Not Selected,31-Jan-2026 06:36 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,3,3209715,JAGDEV PANDA,10-Nov-2025 07:34 PM,Rejected-AOC,Not Selected,31-Jan-2026 06:36 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,4,3211910,JIBAN JYOTI BEJ,11-Nov-2025 12:06 PM,Rejected-AOC,Not Selected,31-Jan-2026 06:36 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,5,3189294,SAGARIKA GIRI,06-Nov-2025 02:50 PM,Rejected-AOC,Not Selected,31-Jan-2026 06:36 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,6,3213988,SANYASI KUMAR GHADEI,11-Nov-2025 04:32 PM,Rejected-AOC,Not Selected,31-Jan-2026 06:36 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,7,3211070,SEKH JAHUR,11-Nov-2025 12:14 PM,Rejected-AOC,Not Selected,31-Jan-2026 06:36 PM,,,,,,,,,,AOC
