EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"26,100",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC, EMD, GSTIN, PAN, Affidavit, Machinery and other required documents as per DTCN",SE Mayurbhanj (R and B) Division Baripada,O/o the SE Mayurbhanj (R and B) Division Baripada,1.0,ICICI BANK,Upgradation and Renovation of PWD IB at Udala in the District of Mayurbhanj for the year 2025-26,Upgradation and Renovation of PWD IB at Udala in the District of Mayurbhanj for the year 2025-26,Please refer Tender documents. ,NA ,,Civil Works - Buildings,Buildings ,Tender,90.0,90.0,Baripada,757001.0,NA ,NA ,NA ,O/o the SE Mayurbhanj (R and B) Division Baripada,No ,No,04-Nov-2025 10:00 AM,19-Nov-2025 11:00 AM,04-Nov-2025 10:00 AM,18-Nov-2025 05:00 PM,NA ,NA ,04-Nov-2025 10:00 AM,18-Nov-2025 05:00 PM,"6,000",0.0,Nil,Nil,No,EIC-CIVIL||SERNB-CIRCLE-EASTERN||EERNB-DIVN-BARIPADA,Bid Id No. SE- 48/2025-26,2025_EICCL_120735_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,EIC-CIVIL||SERNB-CIRCLE-EASTERN||EERNB-DIVN-BARIPADA,2025_EICCL_120735_1,Bid Id No. SE- 48/2025-26,Upgradation and Renovation of PWD IB at Udala in the District of Mayurbhanj for the year 2025-26,Er Rohan Gourav Ray,Internal,"Er Rohan Gourav Ray SE, Sri J.J.S.G Richards Sr DAO, Sri R. Kishan AEE Estimator",Ansuman Mohapatra,13-Jan-2026 02:04 PM,finsummary_561577.pdf (379.82 KB),Finance,Bid opened,Ansuman Mohapatra,13-Jan-2026 01:27 PM,finance_561577.pdf,BOQ Comparative Chart,1.0,3233805.0,ABINASH BEHERA,INR,"2,217,988",16-Jan-2026,"INR 2,217,988",90.0,Ansuman Mohapatra,16-Jan-2026 12:19 PM,Agmt_0001.pdf (377.00 KB),Agreement drawn,1,3234674,ABHIJITA MOHANTY,18-Nov-2025 01:04 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,13-Jan-2026 02:04 PM,Er Rohan Gourav Ray,Internal,"Er Rohan Gourav Ray SE, Sri J.J.S.G Richards Sr DAO, Sri R. Kishan AEE Estimator",Ansuman Mohapatra,13-Jan-2026 01:53 PM,techsummary_561577.pdf (267.10 KB),AOC
,,,,,,,,.xls,Bill of Quantity,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3233805,ABINASH BEHERA,18-Nov-2025 12:10 PM,Accepted-AOC,Work order issued,16-Jan-2026 12:19 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3234924,AJAY KUMAR SETHI,18-Nov-2025 12:49 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,13-Jan-2026 02:04 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3230216,AJIT KUMAR BEHERA,17-Nov-2025 09:22 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,13-Jan-2026 02:04 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3233083,AJIT KUMAR MALLICK,18-Nov-2025 02:55 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,13-Jan-2026 02:04 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3234681,AMIT KUMAR POTHAL,18-Nov-2025 01:42 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,13-Jan-2026 02:04 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3235324,ANANTA PARIDA,18-Nov-2025 02:29 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,13-Jan-2026 02:04 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3233449,ASHISH MOHAPATRA,17-Nov-2025 06:48 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,13-Jan-2026 02:04 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3225683,Biswajit Pramanik,18-Nov-2025 02:47 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,13-Jan-2026 02:04 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3230940,BIVASH KUMAR ROUT,18-Nov-2025 01:38 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,13-Jan-2026 02:04 PM,,,,,,,AOC
