Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"Online proof copy Tender Cost and EMD, Registration Certificate,PAN,GSTIN,etc",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Balangir||PUINTALA Block,02/PSPUINTALA/2025-26,2025_PRBPU_115977_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"24,970",No,percentage,1.0%,Nil,Nil,BDO PUINTALA,PANCHAYAT SAMITI OFFICE PUINTALA,25-Jul-2025 05:00 PM,13-Aug-2025 11:00 AM,25-Jul-2025 05:00 PM,11-Aug-2025 06:30 PM,25-Jul-2025 05:00 PM ,08-Aug-2025 05:00 PM ,25-Jul-2025 05:00 PM,11-Aug-2025 06:30 PM,"6,000",Nil,Nil,No,1.0,ICICI BANK,"CONSTRUCTION OF GPLF BUILDING WITH MARKET COMPLEX AT BAIRASAR GP,PUINTALA",BUILDING WORK,Please refer Tender Documents ,NA ,"24,96,976",Civil Works - Buildings,Not applicable ,Tender,120.0,180.0,"GP- BAIRASAR,PUINTALA",767002.0,NA ,NA ,NA ,PANCHAYAT SAMITI OFFICE PUINTALA,No ,No,AOC,"Sri Amarendra Swain,BDO",Internal,"Smt P.Kalo,AEE, Sri A.K. Mallik,BFO, Sri B.Sabar,AE",AMARENDRA SWAIN,30-Oct-2025 06:21 PM,finsummary_547191.pdf (2627.33 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Balangir||PUINTALA Block,2025_PRBPU_115977_4,02/PSPUINTALA/2025-26,"CONSTRUCTION OF GPLF BUILDING WITH MARKET COMPLEX AT BAIRASAR GP,PUINTALA",1.0,3032117.0,SRI SOUMYA RANJAN PARDIA,INR,"2,122,679.69",Finance,Five no.s of bidder applied for the tender,PRIYAMBADA KALO,27-Oct-2025 12:27 PM,,BOQ Comparative Chart,20-Jan-2026,"INR 2,122,679.69",180.0,AMARENDRA SWAIN,22-Jan-2026 02:19 PM,BairasarGPLFAOC.pdf (2852.00 KB),Tender is awarded through transparent lottery system,1,3028929,KRUPA BHOI,08-Aug-2025 06:01 PM,Rejected-AOC,Not Selected,22-Jan-2026 02:19 PM,"Sri Amarendra Swain, BDO",Internal,"Smt P.Kalo,AEE,Sri Amiya Kumar Mallik,BFO,Sri B. Sabar,AE",PRIYAMBADA KALO,27-Oct-2025 05:16 PM,techsummary_547191.pdf (2628.86 KB),AOC
,,.pdf,"No relation Certificate,Affidavit,MOU,etc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3029088,MANAS RANJAN MISHRA,08-Aug-2025 08:04 PM,Rejected-AOC,Not Selected,22-Jan-2026 02:19 PM,,,,,,,AOC
,,.pdf,Other Documents as Per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3030553,RAJENDRA PANDA,11-Aug-2025 01:47 PM,Rejected-Technical,Not qualified in tenchnical evaluation,27-Oct-2025 05:16 PM,,,,,,,AOC
,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3025637,SASMITA NAIK,06-Aug-2025 01:24 PM,Rejected-AOC,Not Selected,22-Jan-2026 02:19 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3032117,SRI SOUMYA RANJAN PARDIA,11-Aug-2025 06:16 PM,Accepted-AOC,Selected in transparent lottery system,22-Jan-2026 02:19 PM,,,,,,,AOC
