Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
BISWANATH MARNDI,Internal,"Sri Kshiradhara Kandhapani S.E Nabarangpur, DAO Nabarangpur R and B Division and Er Sangeeta Gomango E.E. I.C. of Jeypore R and B Circle.",Biswanath Marndi,17-Sep-2025 01:06 PM,19-Sep-2025 11:00 AM,techsummary_547698.pdf (349.55 KB),Finance,Price bid of the above bidders Downloaded.,Ashok Kumar Behera,06-Oct-2025 11:01 AM,finance_547698.pdf,BOQ Comparative Chart,1,3030316,BISHNU CHARAN NAYAK,10-Aug-2025 08:36 PM,Accepted-AOC,first lowest bidder participated in lottery and selected.,31-Jan-2026 12:01 PM,31-Jan-2026,"INR 11,740,260",210.0,Biswanath Marndi,31-Jan-2026 12:01 PM,FUmerkoteAOC.pdf (1195.00 KB),first lowest bidd of sri bishnu charan nayak participated in lottery and selected.,1.0,3030316.0,BISHNU CHARAN NAYAK,INR,"11,740,260",EIC-CIVIL||SERNB-CIRCLE-JEYPORE,2025_EICCL_116201_2,CCEJC R AND B 06/2025-26,CONSTRUCTION OF 4 NOS OF F TYPE STAFF QTRS S PLUS 1 AT UMERKOTE,Technical,ABOVE BIDDERS ARE PROVISIONALLY QUALIFIED FOR TECHNICAL EVALUATION.,Ashok Kumar Behera,14-Aug-2025 11:39 AM,technical_547698.pdf,BISWANATH MARNDI,Internal,,Biswanath Marndi,31-Jan-2026 11:58 AM,finsummary_547698.pdf (3143.22 KB),AOC,CHIEF CONSTRUCTION ENGINEER,Chief Construction Engineer Jeypore R and B circle Jeypore,28-Jul-2025 06:00 PM,12-Aug-2025 10:00 AM,28-Jul-2025 06:00 PM,11-Aug-2025 05:00 PM,NA ,NA ,28-Jul-2025 06:00 PM,11-Aug-2025 05:00 PM,19-Sep-2025 11:00 AM,CONSTRUCTION OF 4 NOS OF F TYPE STAFF QTRS S PLUS 1 AT UMERKOTE,CIVIL WORKS,Please refer Tender documents. ,NA ,"1,38,10,446",Civil Works - Buildings,BUILDING ,Tender,90.0,210.0,NABARANGPUR,764059.0,NA ,NA ,NA ,O/O C.C.E R and B Circle Jeypore,No ,No,EIC-CIVIL||SERNB-CIRCLE-JEYPORE,CCEJC R AND B 06/2025-26,2025_EICCL_116201_2,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"10,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Cost, EMD, GST Registration Certificate and GSTIN, PAN, Contractor RC",1.0,ICICI BANK,"1,38,000",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,2,3030078,PANDABA KUMAR PADHI,11-Aug-2025 04:21 PM,Rejected-Technical,CLAUSE NO.10(I) OF DTCN,17-Sep-2025 01:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit Undertakings and Other Documents as per SBD/DTCN,2.0,ICICI NEFT/RTGS,,,,,,,AOC
,,,,,,,,,,,,,3,3031385,SIBA RANJAN PATRA,11-Aug-2025 02:28 PM,Rejected-Finance,first lowest bidder participated in lottery but did not selected.,31-Jan-2026 11:58 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,AOC
