S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,TENDER PAPER COST EMD PAN GST CERTIFICATE VALID CONTRACT LICENCE AFFIDAVIT ETC. AS PER DTCN,CONSTRUCTION OF BPHU AT CHC TARVA IN THE DISTRICT OF SONEPUR FOR THE YEAR 2024-25.,Building Work,Please refer Tender documents. ,NA ,"68,60,000",Civil Works - Buildings,NA ,Tender,90.0,270.0,Sonepur,767017.0,NA ,NA ,NA ,"O/o the S E, R.W. Division, Sonepur",No ,No,"Executive Engineer, R W Div., Sonepur","O/o the S E, R.W. Division, Sonepur",26-Sep-2025 03:00 PM,14-Oct-2025 11:00 AM,26-Sep-2025 03:00 PM,13-Oct-2025 05:00 PM,26-Sep-2025 03:00 PM ,10-Oct-2025 04:00 PM ,26-Sep-2025 03:00 PM,13-Oct-2025 05:00 PM,03-Nov-2025 10:00 AM,CE RW I||RWCIRCLE-BALANGIR||RWDIVISION-SONEPUR,BI No.Tender Online SNPR-02 of 2025-26.,2025_CERWI_118706_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"68,600",Yes,fixed,,Nil,Nil,"10,000",0.0,Nil,Nil,No,AOC,CE RW I||RWCIRCLE-BALANGIR||RWDIVISION-SONEPUR,2025_CERWI_118706_2,BI No.Tender Online SNPR-02 of 2025-26.,CONSTRUCTION OF BPHU AT CHC TARVA IN THE DISTRICT OF SONEPUR FOR THE YEAR 2024-25.,Technical,07 nos of Bidders appeared,Subhrata Meher,16-Oct-2025 05:57 PM,technical_554242.pdf,Er Subhrata Meher,Internal,,Subhrata Meher,15-Jan-2026 08:41 PM,finsummary_554242.pdf (204.05 KB),1.0,3125969.0,BIKASH KUMAR SAHU,INR,"5,832,423",15-Jan-2026,"INR 5,832,423",270.0,Subhrata Meher,15-Jan-2026 08:43 PM,AOC.pdf (504.00 KB),1,3125969,BIKASH KUMAR SAHU,13-Oct-2025 02:51 PM,Accepted-AOC,Work awarded in regular lottery system,15-Jan-2026 08:43 PM,Er. Subhrata Meher,Internal,"Er. Subhrata Meher, DAO-I Arjun Mahto, JE (Estimator) Lipun Sa",Subhrata Meher,01-Nov-2025 05:18 PM,03-Nov-2025 10:00 AM,techsummary_554242.pdf (242.07 KB),Finance,07 nos of Bidders appeared.,Lipun Sa,04-Nov-2025 05:19 PM,finance_554242.pdf,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,.pdf,JOINT VENTURE WITH ELECTRICAL CONTRACTOR AND MACHINARIES AS PER DTCN SL NO 59 AND 63 RESPECTIVELY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3125789,CHINKU MEHER,13-Oct-2025 02:06 PM,Rejected-AOC,Rejected,15-Jan-2026 08:43 PM,,,,,,,,,,,,,,AOC
,,2.0,Finance,.xls,BILL OF QUANTITIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3118091,JITENDRA DAS,08-Oct-2025 09:41 PM,Rejected-AOC,Rejected,15-Jan-2026 08:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3125918,NIKHIL KUMAR JAIN,13-Oct-2025 04:02 PM,Rejected-AOC,Rejected,15-Jan-2026 08:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3125868,SAMIR KUMAR THANAPATI,13-Oct-2025 02:27 PM,Rejected-AOC,Rejected,15-Jan-2026 08:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3105763,SOMANATH BEHERA,02-Oct-2025 05:22 PM,Rejected-AOC,Rejected,15-Jan-2026 08:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3125796,SUJIT KU DANG,13-Oct-2025 03:42 PM,Rejected-AOC,Rejected,15-Jan-2026 08:43 PM,,,,,,,,,,,,,,AOC
