Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Finance,Documents to be verified,Swagatika Rauto,08-Oct-2025 06:53 PM,finance_551910.pdf,BOQ Comparative Chart,"Er. K.Ch.Khatua, CCE, RWC, BAM",Internal,"Junior Engineer,R.W.Circle,BAM P.A. to CCE,R.W.Circle, BAM SE,R.W.Divn-II,Gm,BAM",Swagatika Rauto,26-Sep-2025 05:51 PM,08-Oct-2025 11:00 AM,techsummary_551910.pdf (312.80 KB),09-Jan-2026,"INR 27,232,946",365.0,Lopamudra Dalai,20-Jan-2026 12:56 PM,Dhanapaju.pdf (482.00 KB),1,3085117,Ankeeta Pattnayak,17-Sep-2025 03:19 PM,Rejected-AOC,2nd Lowest,20-Jan-2026 12:56 PM,1.0,3085189.0,DILIP KUMAR SWAIN,INR,"27,232,946","Er. K.Ch.Khatua, CCE, RWC, BAM",Internal,,Swagatika Rauto,13-Oct-2025 01:34 PM,finsummary_551910.pdf (668.35 KB),CE RW I||RWCIRCLE-BERHAMPUR,2025_CERWI_117814_1,OnlineTender/19-2025-26/BPR,Construction of Bridge over local nallah on PWD road to Dhanapaju road in the District of Ganjam under SBY for the year 2024-25(Bhanjanagar Assembly Constituency),Technical,Documents to be verified,Swagatika Rauto,23-Sep-2025 11:24 AM,technical_551910.pdf,AOC,"Chief Construction Engineer, R.W.Circle, BAM,","O/O Chief Construction Engineer, RWC, BAM Near Income Tax Office Ambapua-11",CE RW I||RWCIRCLE-BERHAMPUR,OnlineTender/19-2025-26/BPR,2025_CERWI_117814_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,09-Sep-2025 02:00 PM,18-Sep-2025 11:00 AM,09-Sep-2025 02:00 PM,17-Sep-2025 05:30 PM,09-Sep-2025 02:00 PM ,15-Sep-2025 05:30 PM ,09-Sep-2025 02:00 PM,17-Sep-2025 05:30 PM,08-Oct-2025 11:00 AM,1.0,Fee/PreQual/Technical,.pdf,"Affidavit, GSTIN,PAN,Annual turnover, experience, mechinery,and other papers as per DTCN.","3,20,400",Yes,fixed,,Nil,Nil,"10,000",0.0,Nil,Nil,No,Construction of Bridge over local nallah on PWD road to Dhanapaju road in the District of Ganjam under SBY for the year 2024-25(Bhanjanagar Assembly Constituency),Construction of Bridge over local nallah on PWD road to Dhanapaju road in the District of Ganjam under SBY for the year 2024-25(Bhanjanagar Assembly Constituency),NA ,NA ,"3,20,34,992",Civil Works - Bridges,NA ,Tender,90.0,365.0,Bhanjanagar,760011.0,NA ,NA ,NA ,"O/O Chief Construction Engineer, R.W.Circle, BAM,",No ,No,AOC
,,,,,,,,,,,,,,,,,,,2,3085189,DILIP KUMAR SWAIN,17-Sep-2025 03:49 PM,Accepted-AOC,1st Lowest,20-Jan-2026 12:56 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,3,3082496,Prabhat Chandra Dalabehera,17-Sep-2025 11:37 AM,Rejected-AOC,4th Lowest,20-Jan-2026 12:56 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,4,3085256,SANTOSH KUMAR SETHI,17-Sep-2025 04:57 PM,Rejected-AOC,3rd Lowest,20-Jan-2026 12:56 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,5,3085041,SURAJ KUMAR PANIGRAHI,17-Sep-2025 01:58 PM,Rejected-AOC,5th Lowest,20-Jan-2026 12:56 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
