Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
27-Nov-2025 11:00 AM,06-Dec-2025 11:00 AM,27-Nov-2025 11:00 AM,05-Dec-2025 05:00 PM,27-Nov-2025 11:00 AM ,03-Dec-2025 05:00 PM ,27-Nov-2025 11:00 AM,05-Dec-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Affidavit,GSTIN,PAN,RC,other papers as per DTCN",CE RW I||RWCIRCLE-RAYAGADA||RWDIVISION-MOHANA,Online Tender 09/MOHANA/2025-26,2025_CERWI_122021_6,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"2,000",0.0,Nil,Nil,No,Repair to R.I. Office Building at Parimal for the year 2025-26,Repair to R.I. Office Building at Parimal for the year 2025-26,Please refer Tender documents. ,NA ,"4,98,000",Civil Works - Buildings,NA ,Tender,90.0,30.0,Mohana,761015.0,NA ,NA ,NA ,"O/o Executive Engineer, RW Division, Mohana",No ,No,"5,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,EXECUTIVE ENGINEER,"O/o Executive Engineer, RW Division, Mohana Near Civil Court",AOC,Executive Engineer,Internal,"Executive Engineer, DAO, AEE Mohana, Estimator",Bidyut Prabha Padhy,17-Jan-2026 01:31 PM,finsummary_567291.pdf (1248.06 KB),CE RW I||RWCIRCLE-RAYAGADA||RWDIVISION-MOHANA,2025_CERWI_122021_6,Online Tender 09/MOHANA/2025-26,Repair to R.I. Office Building at Parimal for the year 2025-26,1.0,3278977.0,Abani Ranjan Panigrahi,INR,"422,054",Finance,ok,Bidyut Prabha Padhy,17-Jan-2026 01:21 PM,,BOQ Comparative Chart,1,3278977,Abani Ranjan Panigrahi,04-Dec-2025 03:30 PM,Accepted-AOC,Successful Bidder,17-Jan-2026 01:37 PM,17-Jan-2026,"INR 422,054",30.0,Bidyut Prabha Padhy,17-Jan-2026 01:37 PM,2025_CERWI_122021_6.pdf (1248.00 KB),Successful Bidder,Executive Engineer,Internal,"Executive Engineer, DAO, AEE Mohana, Estimator",Bidyut Prabha Padhy,17-Jan-2026 01:26 PM,techsummary_567291.pdf (1248.06 KB),AOC
,,,,,,,,,,.xls,Bill Of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3267918,ANIL KUMAR SETHI,04-Dec-2025 03:47 PM,Rejected-AOC,All documents submitted.,17-Jan-2026 01:37 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3276258,HARIS CHANDRA NAYAK,04-Dec-2025 04:17 PM,Rejected-AOC,All documents submitted.,17-Jan-2026 01:37 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3267022,JAGADISH PANDA,29-Nov-2025 05:57 PM,Rejected-AOC,All documents submitted.,17-Jan-2026 01:37 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3276076,Jeetendra Kumar Pradhan,03-Dec-2025 07:10 PM,Rejected-AOC,All documents submitted.,17-Jan-2026 01:37 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,3282608,KHAGESWARA PRADHAN,05-Dec-2025 04:54 PM,Rejected-AOC,All documents submitted.,17-Jan-2026 01:37 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,7,3280921,Krushna Chandra Gouda,05-Dec-2025 11:45 AM,Rejected-AOC,All documents submitted.,17-Jan-2026 01:37 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,8,3281176,Prahlad Nayak,05-Dec-2025 01:02 PM,Rejected-AOC,All documents submitted.,17-Jan-2026 01:37 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,9,3281691,PRAMILA PUJARI,05-Dec-2025 01:42 PM,Rejected-AOC,All documents submitted.,17-Jan-2026 01:37 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,10,3279946,PRAMOD KUMAR DASH,04-Dec-2025 07:34 PM,Rejected-AOC,All documents submitted.,17-Jan-2026 01:37 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,11,3280852,Santosh Kumar Panigrahi,05-Dec-2025 03:08 PM,Rejected-AOC,All documents submitted.,17-Jan-2026 01:37 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,12,3275898,SIBA RAM SAHU,03-Dec-2025 06:28 PM,Rejected-AOC,All documents submitted.,17-Jan-2026 01:37 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,13,3279533,SIMANCHAL SAHU,04-Dec-2025 05:20 PM,Rejected-AOC,All documents submitted.,17-Jan-2026 01:37 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,14,3279649,SRIMANTA DASH,04-Dec-2025 10:21 PM,Rejected-AOC,All documents submitted.,17-Jan-2026 01:37 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,15,3278136,SUKANTA KUMAR RANA,04-Dec-2025 01:04 PM,Rejected-AOC,All documents submitted.,17-Jan-2026 01:37 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,16,3275582,SUNITA BEHERA,04-Dec-2025 11:32 AM,Rejected-AOC,All documents submitted.,17-Jan-2026 01:37 PM,,,,,,,,,,,,,,AOC
