S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Tender Stage
1.0,3239433.0,SIMANTA KUMAR SAHU,INR,"6,844,101",CE RW I||RWCIRCLE-SAMBALPUR||RWDIVISION-DEOGARH,2025_CERWI_121274_3,SERWDGH-Online-05 of 2025-26,Periodical Maintenance of road from NH 6 to Baliroi under AMP-2025-26 in the district of Deogarh,Technical,All are admitted,Subash Chandra Besra,25-Nov-2025 05:40 PM,,SE,Internal,,Subash Chandra Besra,31-Jan-2026 01:50 PM,finsummary_564438.pdf (143.72 KB),SE,Internal,,Subash Chandra Besra,11-Dec-2025 08:56 PM,12-Dec-2025 09:00 AM,techsummary_564438.pdf (665.23 KB),Finance,All are admitted,Nagbhusan Soren,12-Dec-2025 10:13 AM,,BOQ Comparative Chart,31-Jan-2026,"INR 6,844,101",60.0,Subash Chandra Besra,31-Jan-2026 01:54 PM,agt.pdf (144.00 KB),1,3241767,CHITRASEN BISWAL,20-Nov-2025 02:52 PM,Rejected-AOC,Lose the lottery,31-Jan-2026 01:54 PM,AOC,"10,000",0.0,Nil,Nil,No,Periodical Maintenance of road from NH 6 to Baliroi under AMP-2025-26 in the district of Deogarh,Road work,Please refer Tender documents. ,NA ,"80,50,937",Civil Works - Roads,NA ,Tender,90.0,60.0,Deogarh,768119.0,NA ,NA ,NA ,O/o the SE RW Division Deogarh,No ,No,1.0,Fee/PreQual/Technical,.pdf,TCN,"80,509",Yes,percentage,1.0%,Nil,Nil,15-Nov-2025 11:00 AM,21-Nov-2025 11:00 AM,15-Nov-2025 11:00 AM,20-Nov-2025 05:00 PM,15-Nov-2025 11:00 AM ,19-Nov-2025 05:00 PM ,15-Nov-2025 11:00 AM,20-Nov-2025 05:00 PM,12-Dec-2025 09:00 AM,CE RW I||RWCIRCLE-SAMBALPUR||RWDIVISION-DEOGARH,SERWDGH-Online-05 of 2025-26,2025_CERWI_121274_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,SE RW Division Deogarh,O/o the SE RW Division Deogarh,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3238425,PRATAP KUMAR PANI,19-Nov-2025 03:24 PM,Rejected-AOC,Lose the lottery,31-Jan-2026 01:54 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3241964,Ranjan Kumar Garnayak,20-Nov-2025 03:59 PM,Rejected-AOC,Lose the lottery,31-Jan-2026 01:54 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3233696,SANTANU DAS,17-Nov-2025 09:32 PM,Rejected-AOC,Lose the lottery,31-Jan-2026 01:54 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3240181,"SHRI GANESH CONSTRUCTION,PROP-SAPAN KUMAR SAHU",20-Nov-2025 04:31 PM,Rejected-AOC,Lose the lottery,31-Jan-2026 01:54 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3239433,SIMANTA KUMAR SAHU,20-Nov-2025 08:06 AM,Accepted-AOC,Drawn the agreement,31-Jan-2026 01:54 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3239227,SUSHANTA KUMAR BEHERA,20-Nov-2025 04:17 PM,Rejected-AOC,Lose the lottery,31-Jan-2026 01:54 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3238974,SWARAJ ROUT,19-Nov-2025 05:25 PM,Rejected-AOC,Lose the lottery,31-Jan-2026 01:54 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3241311,TAPESWAR NAIK,20-Nov-2025 02:41 PM,Rejected-AOC,Lose the lottery,31-Jan-2026 01:54 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
