S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1.0,3095643.0,Tractebel Engineering Pvt Ltd,INR,"272,500,000","Secretary, BDA",Internal,,Tenkala Venkata Rao Subudhi,03-Jan-2026 03:49 PM,finsummary_550782.pdf (154.47 KB),Technical,Technical bid opened and under evaluation.,Himanshu Kumar Jena,03-Oct-2025 06:09 PM,,Bhubaneswar Development Authority||Bhubaneswar Development Authority||EE BDA Division V,2025_BDABU_117494_1,395/EM/BDA,"Selection of a Consultant for Preparation of Detailed Project Report (DPR) and Master Planning for Development of Lake Zone of Drain No. 10 at Bhubaneswar, Odisha",Finance,Financial Bid opened and under Evaluation.,Tenkala Venkata Rao Subudhi,30-Dec-2025 03:09 PM,,BOQ Comparative Chart,"Secretary, BDA",Internal,,Tenkala Venkata Rao Subudhi,11-Nov-2025 05:47 PM,11-Nov-2025 05:50 PM,techsummary_550782.pdf (118.77 KB),03-Jan-2026,"INR 272,500,000",365.0,Tenkala Venkata Rao Subudhi,03-Jan-2026 03:56 PM,LoA.pdf (885.00 KB),1,3084829,Shah Technical Consultants Pvt. Ltd.,03-Oct-2025 12:45 PM,Rejected-Finance,Rejected,03-Jan-2026 03:49 PM,AOC,01-Sep-2025 09:00 AM,03-Oct-2025 06:00 PM,01-Sep-2025 09:00 AM,03-Oct-2025 05:00 PM,01-Sep-2025 09:00 AM ,11-Sep-2025 04:30 PM ,16-Sep-2025 09:00 AM,03-Oct-2025 05:00 PM,11-Nov-2025 05:50 PM,1.0,ICICI BANK,1.0,Corrigendum 1,Date,,"11,800",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,"5,00,000",Yes,fixed,,Nil,Nil,Engineer Member,"Bhubaneswar Development Authority (BDA), Akash Shova Building, Sachivalaya Marg, Bhubaneswar, 751 001",Bhubaneswar Development Authority||Bhubaneswar Development Authority||EE BDA Division V,395/EM/BDA,2025_BDABU_117494_1,Yes,Open Tender,Lump-sum,Services,2.0,No,No,Online,No,No,No,"Selection of a Consultant for Preparation of Detailed Project Report (DPR) and Master Planning for Development of Lake Zone of Drain No. 10 at Bhubaneswar, Odisha","Selection of a Consultant for Preparation of Detailed Project Report (DPR) and Master Planning for Development of Lake Zone of Drain No. 10 at Bhubaneswar, Odisha",Please refer Tender documents. ,NA ,,Consultancy Services,NA ,Tender,180.0,NA ,Bhubaneswar,751001.0,Bhubaneswar ,"Conference Hall, First Floor, Bhubaneswar Development Authority (BDA), Akash Shova Building, Bhubaneswar - 751001, Odisha ",11-Sep-2025 04:30 PM ,Bhubaneswar,No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3095643,Tractebel Engineering Pvt Ltd,03-Oct-2025 03:39 PM,Accepted-AOC,Accepted,03-Jan-2026 03:56 PM,AOC,,,,,,,,,,2.0,ICICI NEFT/RTGS,2.0,Corrigendum 2,Technical Bid,,,,,,,2.0,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3104472,WAPCOS LIMITED,03-Oct-2025 03:35 PM,Rejected-Technical,Rejected,11-Nov-2025 05:47 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
