S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,1.0,TECHNICAL BID,Technical Bid,,Executive Officer NAC Boudhgarh,Executive Officer NAC Boudhgarh,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT,17-Nov-2025 10:00 AM,27-Nov-2025 11:00 AM,17-Nov-2025 10:00 AM,26-Nov-2025 05:00 PM,NA ,NA ,17-Nov-2025 10:00 AM,26-Nov-2025 05:00 PM,"6,000",0.0,Nil,Nil,No,"16,613",Yes,fixed,,Nil,Nil,Repair and renovation of Biju Pattanaiki Market Complex II at Baghaguda Chowk in ward No 15,REPAIR AND RESTORATION OF BUILDING,Please refer Tender documents. ,NA ,"16,61,274",Civil Works - Buildings,NA ,Tender,120.0,NA ,Boudh,762014.0,NA ,NA ,NA ,Executive Officer NAC Boudhgarh,No ,No,Municipal Bodies||Boudhgarh NAC,OR/ULB/ BUD/5/ 2025-26,2025_ORULB_121186_17,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,chairperson,Internal,"CM,EO,ME,AE,ACCT",Pabitra Mohan Pradhan,04-Jan-2026 05:44 PM,finsummary_563901.pdf (1621.02 KB),chairperson,Internal,"CM,EO,ME,AE,ACCT",Pabitra Mohan Pradhan,04-Jan-2026 11:54 AM,techsummary_563901.pdf (1621.02 KB),05-Jan-2026,"INR 1,412,273",120.0,Satya Narayan Pradhan,05-Jan-2026 04:24 PM,17.pdf (643.00 KB),AFTER DEPOSITING THE APS AND ISD THE WORK ORDER IS ISSUED,1,3247216,ASHUTOSH MAHAPATRA,22-Nov-2025 08:54 PM,Rejected-Finance,AS PER LOTTERY,04-Jan-2026 05:44 PM,Municipal Bodies||Boudhgarh NAC,2025_ORULB_121186_17,OR/ULB/ BUD/5/ 2025-26,Repair and renovation of Biju Pattanaiki Market Complex II at Baghaguda Chowk in ward No 15,1.0,3257386.0,RUPESH KUMAR KUDEI,INR,"1,412,273",Finance,All bids are admitted,Omprakash Beriha,29-Nov-2025 08:57 AM,finance_563901.pdf,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,.pdf,DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,2,3244020,DEEPAK KUMAR SUKLA,22-Nov-2025 01:45 PM,Rejected-Finance,AS PER LOTTERY,04-Jan-2026 05:44 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,3,3255397,IPSIT SAHU,26-Nov-2025 12:04 PM,Rejected-Finance,AS PER LOTTERY,04-Jan-2026 05:44 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,4,3250357,Rajesh Mishra,24-Nov-2025 02:25 PM,Rejected-Finance,AS PER LOTTERY,04-Jan-2026 05:44 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,5,3257386,RUPESH KUMAR KUDEI,26-Nov-2025 02:37 PM,Accepted-AOC,AS PER LOTTERY,05-Jan-2026 04:24 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,6,3257759,SANGRAM KESHARI DAS,26-Nov-2025 04:21 PM,Rejected-Finance,AS PER LOTTERY,04-Jan-2026 05:44 PM,,,,,,,,,,,,,,,,AOC
