Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
EXECUTIVE ENGINEER,Internal,,AMRUTA KUMAR BAGH,16-Jan-2026 06:32 PM,techsummary_565499.pdf (1397.42 KB),Orissa Lift Irrigation Corporation||LI Northern Circle Sambalpur||LI Division Rourkella,2025_OLIC_121567_1,EEOLICRKL-8/2025-26,"INSTALLATION AND ENERGISATION OF JAMBERNA(B),BARILEPTA(B), BARILEPTA(C),MANDAP(A), BAGDEGA(PADYATOLI),MANDAP(B) T/W UNDER NUAGAON BLOCK IN SUNDARGARH DISTRICT",1.0,3255276.0,MKS ENGINEERING,INR,"12,393,439",1,3257931,BRAHMANANDA MISHRA,26-Nov-2025 05:03 PM,Rejected-Technical,Reject,16-Jan-2026 06:32 PM,22-Jan-2026,"INR 12,393,439",120.0,AMRUTA KUMAR BAGH,22-Jan-2026 12:53 PM,COMMITTEE28.pdf (1397.00 KB),Finance,OPENED SUCCESSFULLY,AMRUTA KUMAR BAGH,15-Jan-2026 05:15 PM,finance_565499.pdf,BOQ Comparative Chart,EXECUTIVE ENGINEER,Internal,,AMRUTA KUMAR BAGH,22-Jan-2026 12:51 PM,finsummary_565499.pdf (1397.42 KB),AOC,Orissa Lift Irrigation Corporation||LI Northern Circle Sambalpur||LI Division Rourkella,EEOLICRKL-8/2025-26,2025_OLIC_121567_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"1,23,934",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"11,800",0.0,Nil,Nil,No,"EXECUTIVE ENGINEER,L.I.DIVISION,ROURKELA","O/O EXECUTIVE ENGINEER,L.I.DIVISION,ROURKELA",19-Nov-2025 10:00 AM,29-Nov-2025 11:00 AM,19-Nov-2025 10:00 AM,27-Nov-2025 05:00 PM,19-Nov-2025 10:00 AM ,27-Nov-2025 04:00 PM ,19-Nov-2025 10:00 AM,27-Nov-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Online tender paper cost,emd,license,GST,PAN,Affidavit towards authenticity of documents details","INSTALLATION AND ENERGISATION OF JAMBERNA(B),BARILEPTA(B), BARILEPTA(C),MANDAP(A), BAGDEGA(PADYATOLI),MANDAP(B) T/W UNDER NUAGAON BLOCK IN SUNDARGARH DISTRICT",LIFT IRRIGATION WORKS,Please refer Tender documents. ,NA ,"1,23,93,439",Civil Works - Lift Irrigation Schemes,NA ,Tender,120.0,120.0,ROURKELA,769015.0,NA ,NA ,NA ,"O/O EXECUTIVE ENGINEER,L.I.DIVISION,ROURKELA",No ,No,AOC
,,,,,,,,,,,,,,,2,3255276,MKS ENGINEERING,25-Nov-2025 07:26 PM,Accepted-AOC,L1,22-Jan-2026 12:53 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,3260562,UTTAM KUMAR PATEL,27-Nov-2025 03:53 PM,Rejected-Technical,Reject,16-Jan-2026 06:32 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
