Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Municipal Bodies||Champua NAC,EOCHAMPUANAC-NO-57/2025-26,2025_ORULB_119907_8,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"5,682",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAPER COST, EMD, PAN , GST, LICENSE, AFFIDAVIT AND OTHER AS PER DTCN","Construction Cover slab of Existing different drain and repairing at Manua Khandual,Tun Munda,AWC building and Pandu Khandual House in ward No 08","Construction Cover slab of Existing different drain and repairing at Manua Khandual,Tun Munda,AWC building and Pandu Khandual House in ward No 08",Please refer Tender documents. ,NA ,"5,68,232",Civil Works - Roads,NA ,Tender,120.0,60.0,Champua,758041.0,NA ,NA ,NA ,"O/O EXECUTIVE OFFICER,CHAMPUA NAC",No ,No,1,ICICI BANK,"4,000",0.0,Nil,Nil,No,24-Oct-2025 11:55 AM,06-Nov-2025 09:30 AM,24-Oct-2025 11:55 AM,01-Nov-2025 05:30 PM,24-Oct-2025 11:55 AM ,31-Oct-2025 05:00 PM ,24-Oct-2025 11:55 AM,01-Nov-2025 05:30 PM,"O/O EXECUTIVE OFFICER,CHAMPUA NAC","O/O EXECUTIVE OFFICER,CHAMPUA NAC",AOC,Municipal Bodies||Champua NAC,2025_ORULB_119907_8,EOCHAMPUANAC-NO-57/2025-26,"Construction Cover slab of Existing different drain and repairing at Manua Khandual,Tun Munda,AWC building and Pandu Khandual House in ward No 08","EO, CHAMPUA",Internal,"EO, CHAMPUA",Jagannath Behera,07-Jan-2026 10:39 AM,finsummary_557782.pdf (1043.51 KB),Finance,02 nos bidder,Prakash Chandra Kundu,07-Nov-2025 04:23 PM,finance_557782.pdf,BOQ Comparative Chart,1.0,3172209.0,KUANR SOREN,INR,"551,049",1,3172536,AMIT KUMAR PANDA,01-Nov-2025 04:22 PM,Rejected-AOC,DISQUALIFIED,07-Jan-2026 10:41 AM,07-Jan-2026,"INR 551,049",60.0,Jagannath Behera,07-Jan-2026 10:41 AM,kuanrsoren.pdf (1044.00 KB),WORK ORDER UPLODED,"EO, CHAMPUA",Internal,"EO, CHAMPUA",Jagannath Behera,07-Jan-2026 10:36 AM,techsummary_557782.pdf (1043.51 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3172209,KUANR SOREN,01-Nov-2025 02:22 PM,Accepted-AOC,QUALIFIED,07-Jan-2026 10:41 AM,,,,,,,,,,,,,,AOC
