Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"10,000","1,800",Nil,Nil,No,"Repairing of Roads of Electrical colony, 40E colony, General stores, Garage, Erectors Hostel and Administrative Building at RHEP, Rengali","Repairing of Roads of Electrical colony, 40E colony, General stores, Garage, Erectors Hostel and Administrative Building at RHEP, Rengali",Please refer tender specification ,NA ,,Civil Works - Roads,NA ,Tender,120.0,90.0,"RHEP, Rengali",759105.0,NA ,NA ,NA ,"Office of the CP Head, RHEP, Rengali",No ,No,1.0,Fee/PreQual/Technical,.pdf,"PAN, GSTIN, TENDER PAPER COST, EMD, CONTRACTOR REGISTRATION CERTIFICATE","55,140",Yes,fixed,,Nil,Nil,Odisha Hydro Power Corporation Ltd||Rengali H.E. Project Rengali,RHEP/TCN No.-38/2025-26,2025_OHPCL_119495_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,C P Head,"RHEP, Rengali",1.0,ICICI BANK,16-Oct-2025 10:00 AM,04-Nov-2025 11:30 AM,16-Oct-2025 10:00 AM,03-Nov-2025 05:00 PM,16-Oct-2025 10:00 AM ,28-Oct-2025 01:00 PM ,16-Oct-2025 10:00 AM,03-Nov-2025 05:00 PM,20-Dec-2025 11:00 AM,AOC,1,3177795,DILIP KUMAR MOHANTY,03-Nov-2025 03:12 PM,Rejected-Technical,Not submitted all the required documents as per tender condition,19-Dec-2025 08:48 PM,12-Jan-2026,"INR 4,686,931",90.0,LIJARANI BEHERA,13-Jan-2026 07:50 AM,tcc199.pdf (72.00 KB),"Work order placed on M/s Yoshabanta Sahoo, At/PO-Kuluma, Dist.-Angul-759105 vide this office work order No.9539 dtd.31.12.2025 and executed agreement on dtd.12.01.2026.",Finance,"After obtaining approval from next authority, on due date of opening of price bid of e-procurement TCN No.38/2025-26 i.e. dtd.20.12.2025 at 11.00 AM, price bid of single technically qualified bidder was opened.",SHASHIKANTA DALAI,20-Dec-2025 07:44 PM,finance_556041.pdf,BOQ Comparative Chart,C P Head,Internal,"B C Dandpat, Md. F. Ali Ahemad, B R Jain",Subrat Kumar Sarangi,19-Dec-2025 08:48 PM,20-Dec-2025 11:00 AM,techsummary_556041.pdf (91.29 KB),C P Head,Internal,"B C DANDPAT, MD F ALI AHEMAD, B R JAIN",Subrat Kumar Sarangi,12-Jan-2026 08:24 PM,finsummary_556041.pdf (72.51 KB),Technical,"On due date of opening of e-procurement TCN No.38/2025-26 i.e. dtd.06.11.2025 at 11.30 AM, 03 nos. of tenders were opened and downloaded from e-procurement website.",SHASHIKANTA DALAI,06-Nov-2025 12:55 PM,technical_556041.pdf,Odisha Hydro Power Corporation Ltd||Rengali H.E. Project Rengali,2025_OHPCL_119495_1,RHEP/TCN No.-38/2025-26,"Repairing of Roads of Electrical colony, 40E colony, General stores, Garage, Erectors Hostel and Administrative Building at RHEP, Rengali",1.0,3173948.0,YOSHABANTA SAHOO,INR,"4,686,931",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER DOCUMENTS AS PER TENDER SPECIFICATION,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,AOC,2,3177890,KISHAN KUMAR AGARWALLA,03-Nov-2025 03:33 PM,Rejected-Technical,Not submitted all the required documents as per tender condition,19-Dec-2025 08:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,PRICE BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3173948,YOSHABANTA SAHOO,02-Nov-2025 12:30 PM,Accepted-AOC,Single technically qualified L1 bidder,13-Jan-2026 07:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
