Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage
EE,Internal,,Jelin Sheela Kerkatta,31-Jan-2026 05:37 PM,techsummary_573102.pdf (780.27 KB),31-Jan-2026,"INR 1,271,267.154",30.0,Jelin Sheela Kerkatta,31-Jan-2026 05:55 PM,wocsrdtobadaojhei.pdf (780.00 KB),Dilip Kumar Nayak,1,3339959,DILIP KUMAR NAYAK,30-Dec-2025 01:48 PM,Accepted-AOC,Successful,31-Jan-2026 05:55 PM,1.0,3339959.0,DILIP KUMAR NAYAK,INR,"1,271,267.154",Finance,tender opened,Debashis Mandal,31-Dec-2025 06:11 PM,,BOQ Comparative Chart,EE,Internal,,Jelin Sheela Kerkatta,31-Jan-2026 05:42 PM,finsummary_573102.pdf (780.27 KB),CE RW I||RWCIRCLE-SUNABEDA||RW Division Jeypore,2025_CERWI_123724_1,Online-09/2025-26,"RD road to Badaojhei road_Road_WMM, SDBC, Seal coat, Earth work, Road signage_0/000 to 1/080",AOC,Divisional Officer,"RURAL WORKS DIVISION, JEYPORE",1.0,Fee/PreQual/Technical/Finance,.pdf,"Affidavit, license, PAN, GST, etc.","6,000",0.0,Nil,Nil,No,"14,954",Yes,fixed,,Nil,Nil,23-Dec-2025 06:00 PM,31-Dec-2025 10:00 AM,23-Dec-2025 06:00 PM,30-Dec-2025 05:00 PM,23-Dec-2025 06:00 PM ,29-Dec-2025 01:30 PM ,23-Dec-2025 06:00 PM,30-Dec-2025 05:00 PM,"RD road to Badaojhei road_Road_WMM, SDBC, Seal coat, Earth work, Road signage_0/000 to 1/080","RD road to Badaojhei road_Road_WMM, SDBC, Seal coat, Earth work, Road signage_0/000 to 1/080",NA ,NA ,"14,95,432",Civil Works - Roads,NA ,Tender,90.0,30.0,Koraput,764001.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, JEYPORE",No ,No,CE RW I||RWCIRCLE-SUNABEDA||RW Division Jeypore,Online-09/2025-26,2025_CERWI_123724_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,2,3334934,M.BHAGYA LAXMI,29-Dec-2025 10:42 PM,Rejected-AOC,Unsuccessful,31-Jan-2026 05:55 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,3,3328566,MIHIR KUMAR SADANGI,25-Dec-2025 10:06 PM,Rejected-AOC,Unsuccessful,31-Jan-2026 05:55 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,4,3338123,RAGHUNATH PRADHAN,30-Dec-2025 04:47 PM,Rejected-Technical,Not Qualified,31-Jan-2026 05:37 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,5,3331232,SANJAY KUMAR JAIN,27-Dec-2025 12:43 PM,Rejected-AOC,Unsuccessful,31-Jan-2026 05:55 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,6,3338477,SWAPNA BISOI,30-Dec-2025 01:49 PM,Rejected-AOC,Unsuccessful,31-Jan-2026 05:55 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
