S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage
1.0,2968178.0,Pooja Construction Co.,INR,"3,030,234",Technical,Six no technical bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Debabrata Mohanty,21-Jun-2025 12:44 PM,,WATCO Bhubaneswar||Director (Projects) Watco,2025_DPWTC_114107_1,WATCO (P)-02/2025-26 Dtd.29.05.2025,"Annual Maintenance of Facultative Pond, Wet Well and Pumping Station at Besuaghai STP Campus, under Sewerage Dist-II, Bhubaneswar",Managing Director,Internal,,Debabrata Mohanty,06-Jan-2026 12:50 PM,finsummary_541855.pdf (1165.31 KB),Managing Director,Internal,,Debabrata Mohanty,04-Nov-2025 12:16 PM,04-Nov-2025 04:00 PM,techsummary_541855.pdf (571.15 KB),Finance,Two no financial bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Debabrata Mohanty,04-Nov-2025 04:05 PM,,BOQ Comparative Chart,1,2975569,DIBYALOCHAN SENAPATI,20-Jun-2025 04:42 PM,Rejected-Technical,Technically disqualified,04-Nov-2025 12:16 PM,06-Jan-2026,"INR 3,030,234",365.0,Debabrata Mohanty,06-Jan-2026 12:53 PM,AOC.pdf (747.00 KB),AOC,"Annual Maintenance of Facultative Pond, Wet Well and Pumping Station at Besuaghai STP Campus, under Sewerage Dist-II, Bhubaneswar","Annual Maintenance of Facultative Pond, Wet Well and Pumping Station at Besuaghai STP Campus, under Sewerage Dist-II, Bhubaneswar",Please refer Tender documents. ,NA ,"35,66,000",Civil Works - Water Works,NA ,Tender,120.0,365.0,"Besuaghai, Bhubaneswar",751002.0,NA ,NA ,NA ,Bhubaneswar,No ,No,WATCO Bhubaneswar||Director (Projects) Watco,WATCO (P)-02/2025-26 Dtd.29.05.2025,2025_DPWTC_114107_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,05-Jun-2025 06:55 PM,21-Jun-2025 12:30 PM,05-Jun-2025 06:55 PM,20-Jun-2025 05:00 PM,NA ,NA ,05-Jun-2025 06:55 PM,20-Jun-2025 05:00 PM,04-Nov-2025 04:00 PM,"36,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"Copy of PAN, GST, Affidavits as per DTCN","7,080",Nil,Nil,No,Director Projects,"The Director Projects, Office of the Managing Director, WATCO Ground Floor, Unnati Bhawan, Satyanagar, Bhubaneswar-751007, Odisha, India (0674) 2391444",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2960408,EUREKA TRADERS BUREAU,15-Jun-2025 12:31 PM,Rejected-AOC,Not a lowest bidder,06-Jan-2026 12:53 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,"Certificates, Formats, Schedules and other documents if any as per DTCN",,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2972201,MAMATA BARAL,20-Jun-2025 11:45 AM,Rejected-Technical,Technically disqualified,04-Nov-2025 12:16 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2968178,Pooja Construction Co.,18-Jun-2025 06:58 PM,Accepted-AOC,Lowest bidder in Lottery,06-Jan-2026 12:53 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2975416,RASHMI RANJAN MAHUNTA,20-Jun-2025 04:02 PM,Rejected-Technical,Technically disqualified,04-Nov-2025 12:16 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2973175,SASMITA NAYAK,20-Jun-2025 10:35 AM,Rejected-Technical,Technically disqualified,04-Nov-2025 12:16 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
