S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,3310754.0,JITENDRA MALLICK,INR,"7,415,220",Technical,7nos Technical bids received,Mohammed Shahbaz,18-Dec-2025 01:09 PM,,EIC-CIVIL||SERNB-CIRCLE-CUTTACK||EERNB-DIVN-CUTTACK,2025_EICCL_122523_4,SE CTC (RandB)-55 of 2025-26,"Impvt such as widening a strengthening of road from 1B/3 to 1B/105, 1C/70 to 1C/63 _6F/1071 to 6F/1085, 6C-1159/1, 6C-1159/16 in Sector-9, CDA from 0/0 to 0/875km, Ctc under State Plan 25-26",Er. Md Shahbaz SE,Internal,Er Nirupama Sahoo AE Estr Er Amiya Ranjan Sinha EE(OSD) Mr N Srinibash Sr DAO,Mohammed Shahbaz,30-Jan-2026 09:07 PM,finsummary_569160.pdf (2543.29 KB),Er. Md Shahbaz SE,Internal,Er Nirupama Sahoo AE Estr Er Amiya Ranjan Sinha EE(OSD) Mr N Srinibash Sr DAO,Mohammed Shahbaz,29-Dec-2025 06:31 PM,31-Dec-2025 11:00 AM,techsummary_569160.pdf (779.26 KB),Finance,7nos financial bids received,Mohammed Shahbaz,31-Dec-2025 12:49 PM,,BOQ Comparative Chart,1,3298629,ANITAMANJARI SWAIN,16-Dec-2025 10:25 PM,Rejected-AOC,Rejected,30-Jan-2026 09:11 PM,30-Jan-2026,"INR 7,415,220",60.0,Mohammed Shahbaz,30-Jan-2026 09:11 PM,122523_4_A.pdf (1134.00 KB),The agency has been finalised on transparent lottery system and the date of commencement may be treated as 30.01.2026 to complete the work by 29.03.2026 in all respect,AOC,"Impvt such as widening a strengthening of road from 1B/3 to 1B/105, 1C/70 to 1C/63 _6F/1071 to 6F/1085, 6C-1159/1, 6C-1159/16 in Sector-9, CDA from 0/0 to 0/875km, Ctc under State Plan 25-26",Road work,As per DTCN ,NA ,"87,22,762",Civil Works - Roads,NA ,Tender,90.0,60.0,Cuttack,753001.0,NA ,NA ,NA ,"O/O SE Cuttack RandB Division No_I, Cuttack",No ,No,1.0,Fee/PreQual/Technical,.pdf,"Regd Certificate, GSTIN, PAN, Affidavit, Machineries and other mandatory documents as per DTCN","10,000",0.0,Nil,Nil,No,"87,300",Yes,fixed,,Nil,Nil,"SE Cuttack RandB Division No_I, Cuttack","O/O SE Cuttack RandB Division No_I, Cuttack",1.0,ICICI BANK,03-Dec-2025 06:00 PM,18-Dec-2025 11:00 AM,03-Dec-2025 06:00 PM,17-Dec-2025 05:00 PM,03-Dec-2025 06:00 PM ,12-Dec-2025 05:00 PM ,03-Dec-2025 06:00 PM,17-Dec-2025 05:00 PM,31-Dec-2025 11:00 AM,EIC-CIVIL||SERNB-CIRCLE-CUTTACK||EERNB-DIVN-CUTTACK,SE CTC (RandB)-55 of 2025-26,2025_EICCL_122523_4,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3301195,BISWANATH BEHERA,17-Dec-2025 03:56 PM,Rejected-AOC,Rejected,30-Jan-2026 09:11 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantities,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3310754,JITENDRA MALLICK,17-Dec-2025 12:51 PM,Accepted-AOC,Accepted,30-Jan-2026 09:11 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3300552,JYOTIRANJAN SAMANTARAY,14-Dec-2025 11:31 PM,Rejected-AOC,Rejected,30-Jan-2026 09:11 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3311647,"KUNDAN KUMAR MISHRA,PROP-.KR INFRA PROJECTS",17-Dec-2025 04:47 PM,Rejected-AOC,Rejected,30-Jan-2026 09:11 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3310284,MUKTIKANTA BEHERA (S.C),17-Dec-2025 10:47 AM,Rejected-AOC,Rejected,30-Jan-2026 09:11 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3310647,SUMANKANTA BEHERA(SC),17-Dec-2025 01:03 PM,Rejected-AOC,Rejected,30-Jan-2026 09:11 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
