S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,3244223.0,GOPABANDHU DAS,INR,"2,043,142",Finance,Eligible,Niroda Kumar Sethy,13-Dec-2025 08:14 PM,,BOQ Comparative Chart,bdo binjharpur,Internal,AEEBFOSOAE,Niroda Kumar Sethy,14-Dec-2025 06:26 AM,finsummary_565440.pdf (3623.31 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||BINJHARPUR Block,2025_PRBHA_121031_7,01/BIN/2025-26,MPCC BUILDING AT BINJHARPUR,bdo binjharpur,Internal,AEEBFOSOAE,Niroda Kumar Sethy,14-Dec-2025 05:25 AM,techsummary_565440.pdf (3623.31 KB),10-Jan-2026,"INR 2,043,142",270.0,Hitansu Sekhar Samal,10-Jan-2026 09:55 AM,tenderlottery.pdf (868.00 KB),AOC GRANTED,1,3245530,AJAY KUMAR DAS,21-Nov-2025 09:36 PM,Rejected-Finance,REJECTED,14-Dec-2025 06:26 AM,AOC,"6,000",Nil,Nil,No,Block Development Officer,"GOUDA SAHI, BINJHARPUR",1.0,ICICI BANK,MPCC BUILDING AT BINJHARPUR,CIVIL WORK,Please refer Tender documents. ,NA ,"20,43,142",Civil Works - Buildings,NA ,Tender,90.0,270.0,Binjharpur Block area,755004.0,NA ,NA ,NA ,Binjharpur Block,No ,No,"20,500",Yes,fixed,,Nil,Nil,19-Nov-2025 11:00 AM,01-Dec-2025 11:30 AM,19-Nov-2025 11:00 AM,29-Nov-2025 05:00 PM,19-Nov-2025 11:00 AM ,28-Nov-2025 01:00 PM ,19-Nov-2025 11:00 AM,29-Nov-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||BINJHARPUR Block,01/BIN/2025-26,2025_PRBHA_121031_7,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3244223,GOPABANDHU DAS,22-Nov-2025 12:23 PM,Accepted-AOC,LOTTERY,10-Jan-2026 09:55 AM,AOC,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,DTCN,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3251883,JULKAR RAHEMAN KHAN,24-Nov-2025 07:04 PM,Rejected-Finance,REJECTED,14-Dec-2025 06:26 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3259934,MANGULI JENA,27-Nov-2025 01:36 PM,Rejected-Finance,REJECTED,14-Dec-2025 06:26 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3246726,M/S MAA JAGULAI ENTERPRISES,22-Nov-2025 05:34 PM,Rejected-Finance,REJECTED,14-Dec-2025 06:26 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3265082,Ms. MANORANJAN THATOI,28-Nov-2025 10:21 PM,Rejected-Finance,REJECTED,14-Dec-2025 06:26 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3253431,SANTOSH KUMAR PADIHARI,27-Nov-2025 12:26 PM,Rejected-Finance,REJECTED,14-Dec-2025 06:26 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3254268,SANTOSH KUMAR SAHOO,27-Nov-2025 06:41 PM,Rejected-Finance,REJECTED,14-Dec-2025 06:26 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3266869,SUSANTA KUMAR MALLICK,29-Nov-2025 04:29 PM,Rejected-Finance,REJECTED,14-Dec-2025 06:26 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
