EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
"8,500",Yes,fixed,,Nil,Nil,11-Nov-2025 01:00 PM,25-Nov-2025 11:30 AM,11-Nov-2025 01:00 PM,24-Nov-2025 05:00 PM,NA ,NA ,11-Nov-2025 01:00 PM,24-Nov-2025 05:00 PM,"4,720",0.0,Nil,Nil,No,1.0,ICICI BANK,"Executive Officer,Baripada Municipality","Executive Officer, Baripada Municipality",Municipal Bodies||Baripada Municipality,BPDM-9 OF 2025/2026,2025_ORULB_121073_14,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Paper Cost,EMD remitted online mode,GST,PAN,Contractor Valid R.C, Labour License as per DTCN",Imp. of road and drain along with slab from the house of Amarendra Dev Goswami towards Biswanath Pradhan house in Ward No.12,Imp. of road and drain along with slab from the house of Amarendra Dev Goswami towards Biswanath Pradhan house in Ward No.12,DTCN ,NA ,"8,47,458",Civil Works - Roads,NA ,Tender,120.0,60.0,Baripada Municipality,757001.0,NA ,NA ,NA ,Baripada Municipality,No ,No,AOC,"Executive Officer, Baripada Municipality",Internal,"Municipal Engineer, Baripada Municipality, Asst CT and GST Officer,Baripada Tahasildar Baripada Executive Officer, Baripada Municipality Chairperson, Baripada Municipality",Debiprasad Rout,06-Jan-2026 07:20 PM,techsummary_563305.pdf (2201.96 KB),"Executive Officer, Baripada Municipality",Internal,"Municipal Engineer, Baripada Municipality, Asst CT and GST Officer,Baripada Tahasildar Baripada Executive Officer, Baripada Municipality Chairperson, Baripada Municipality",Debiprasad Rout,06-Jan-2026 07:25 PM,finsummary_563305.pdf (471.10 KB),Finance,The 8 bidders have participated and the documents will be placed before the Tender Committee,Debiprasad Rout,29-Nov-2025 10:36 PM,,BOQ Comparative Chart,Municipal Bodies||Baripada Municipality,2025_ORULB_121073_14,BPDM-9 OF 2025/2026,Imp. of road and drain along with slab from the house of Amarendra Dev Goswami towards Biswanath Pradhan house in Ward No.12,1.0,3249425.0,MOHOMOD SHADAB,INR,"850,100",1,3248320,ABHAS DEY,24-Nov-2025 03:26 PM,Rejected-Finance,Through Lottery Process,06-Jan-2026 07:25 PM,06-Jan-2026,"INR 850,100",60.0,Debiprasad Rout,06-Jan-2026 07:34 PM,ag14.pdf (8799.00 KB),AOC
,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,.pdf,"Affidavits, Undertakings and any other documents as per DTCN",,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3249053,AJAY KUMAR MOHAPATRA,23-Nov-2025 09:17 PM,Rejected-Finance,Through Lottery Process,06-Jan-2026 07:25 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3249438,MANOJ KUMAR BEHERA,24-Nov-2025 07:31 AM,Rejected-Finance,Through Lottery Process,06-Jan-2026 07:25 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3247894,MD. ISLAM,23-Nov-2025 01:02 PM,Rejected-Finance,Through Lottery Process,06-Jan-2026 07:25 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3249425,MOHOMOD SHADAB,24-Nov-2025 07:10 AM,Accepted-AOC,As L1 through Lottery Process,06-Jan-2026 07:34 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3248514,SAROJ KUMAR SATPATHY,23-Nov-2025 06:10 PM,Rejected-Finance,Through Lottery Process,06-Jan-2026 07:25 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3250686,Saurav Gope,24-Nov-2025 02:21 PM,Rejected-Finance,Through Lottery Process,06-Jan-2026 07:25 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3250617,SHIVA NARAYAN RANA,24-Nov-2025 02:52 PM,Rejected-Finance,Through Lottery Process,06-Jan-2026 07:25 PM,,,,,,,AOC
