Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
SE RW Division Deogarh,O/o the SE RW Division Deogarh,"Construction of Additional Room Building of Palsama Higher Secondary School, Palsama",Building work,Please refer Tender documents. ,NA ,"16,78,044",Civil Works - Buildings,NA ,Tender,90.0,120.0,Deogarh,768119.0,NA ,NA ,NA ,O/o the SE RW Division Deogarh,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,1.0,ICICI BANK,01-Dec-2025 11:00 AM,11-Dec-2025 11:00 AM,01-Dec-2025 11:00 AM,09-Dec-2025 05:00 PM,01-Dec-2025 11:00 AM ,08-Dec-2025 05:00 PM ,01-Dec-2025 11:00 AM,09-Dec-2025 05:00 PM,CE RW I||RWCIRCLE-SAMBALPUR||RWDIVISION-DEOGARH,SERWDGH-Online-08 of 2025-26,2025_CERWI_122267_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"16,780",Yes,percentage,1.0%,Nil,Nil,"6,000",0.0,Nil,Nil,No,AOC,SE,Internal,,Subash Chandra Besra,20-Jan-2026 01:27 PM,finsummary_568129.pdf (144.41 KB),CE RW I||RWCIRCLE-SAMBALPUR||RWDIVISION-DEOGARH,2025_CERWI_122267_3,SERWDGH-Online-08 of 2025-26,"Construction of Additional Room Building of Palsama Higher Secondary School, Palsama",1.0,3290778.0,DILLIP KUMAR PRADHAN,INR,"1,426,505",Finance,all are admitted,Subash Chandra Besra,11-Dec-2025 06:30 PM,,BOQ Comparative Chart,20-Jan-2026,"INR 1,426,505",120.0,Subash Chandra Besra,20-Jan-2026 01:41 PM,agt.pdf (144.00 KB),1,3290709,BIBHUTI BHUSAN SWAIN,08-Dec-2025 11:12 PM,Rejected-AOC,Unsuccessful,20-Jan-2026 01:42 PM,SE,Internal,,Subash Chandra Besra,20-Jan-2026 01:25 PM,techsummary_568129.pdf (144.41 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,.pdf,TCN,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3290778,DILLIP KUMAR PRADHAN,09-Dec-2025 02:49 PM,Accepted-AOC,Drawn the agreement,20-Jan-2026 01:42 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3291720,LALATENDU SAHOO,09-Dec-2025 03:07 PM,Rejected-AOC,Unsuccessful,20-Jan-2026 01:42 PM,,,,,,,AOC
