Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,RC PAN GSTIN Affidavit and other documents as per DTCN,"S.E.R.W.Division, Baripada","S.E.R.W.Division, Baripada","6,000",0.0,Nil,Nil,No,CE RW I||RWCIRCLE-BARIPADA||RW Division Baripada,07Online)/RWD/BPD/2025-26,2025_CERWI_120269_97,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,31-Oct-2025 09:00 AM,06-Nov-2025 05:30 PM,31-Oct-2025 09:00 AM,06-Nov-2025 05:00 PM,31-Oct-2025 09:00 AM ,06-Nov-2025 03:00 PM ,31-Oct-2025 09:00 AM,06-Nov-2025 05:00 PM,S/R to N.H-5 to Nangalakata Road,S/R to N.H-5 to Nangalakata Road,Please refer Tender documents. ,NA ,"13,44,000",Civil Works - Roads,NA ,Tender,90.0,NA ,"Baripada, Mayurbhanj",757002.0,NA ,NA ,NA ,"R.W.Division, Baripada",No ,No,"13,440",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,AOC,R.Pradhan,Internal,,Rajesh Pradhan,10-Jan-2026 10:27 PM,finsummary_560210.pdf (191.88 KB),R.Pradhan,Internal,,Rajesh Pradhan,10-Jan-2026 10:25 PM,techsummary_560210.pdf (191.88 KB),10-Jan-2026,"INR 1,142,829.19",30.0,Rajesh Pradhan,10-Jan-2026 10:30 PM,137.pdf (666.00 KB),1.0,3181668.0,BISWAJIT MAJHI,INR,"1,142,829.19",CE RW I||RWCIRCLE-BARIPADA||RW Division Baripada,2025_CERWI_120269_97,07Online)/RWD/BPD/2025-26,S/R to N.H-5 to Nangalakata Road,1,3184195,BHABANI SHANKAR MOHANTA,05-Nov-2025 01:25 PM,Rejected-AOC,unsuccessful tenderer,10-Jan-2026 10:30 PM,Finance,.,Rajesh Pradhan,10-Jan-2026 10:22 PM,finance_560210.pdf,BOQ Comparative Chart,AOC
,,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3181668,BISWAJIT MAJHI,04-Nov-2025 05:28 PM,Accepted-AOC,Lottery winner,10-Jan-2026 10:30 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3181942,GOMHA MOHANTA,04-Nov-2025 06:44 PM,Rejected-AOC,unsuccessful tenderer,10-Jan-2026 10:30 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3181727,PROBIR MARANDI,04-Nov-2025 05:46 PM,Rejected-AOC,unsuccessful tenderer,10-Jan-2026 10:30 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3183972,TAPAN KUMAR PAUL,06-Nov-2025 12:41 PM,Rejected-AOC,unsuccessful tenderer,10-Jan-2026 10:30 PM,,,,,,,AOC
