Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
30-Oct-2025 05:00 PM,06-Nov-2025 05:30 PM,30-Oct-2025 05:00 PM,06-Nov-2025 05:00 PM,30-Oct-2025 05:00 PM ,06-Nov-2025 03:00 PM ,30-Oct-2025 05:00 PM,06-Nov-2025 05:00 PM,"10,080",Yes,percentage,1.0%,Nil,Nil,S/R to Sarumula Gobra Balasore border road,S/R to Sarumula Gobra Balasore border road,Please refer Tender documents. ,NA ,"10,08,000",Civil Works - Roads,NA ,Tender,90.0,30.0,"Baripada, Mayurbhanj",757002.0,NA ,NA ,NA ,"R.W.Division, Baripada",No ,No,CE RW I||RWCIRCLE-BARIPADA||RW Division Baripada,07Online)/RWD/BPD/2025-26,2025_CERWI_120269_46,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"S.E.R.W.Division, Baripada","S.E.R.W.Division, Baripada","6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,RC PAN GSTIN Affidavit and other documents as per DTCN,AOC,R.Pradhan,Internal,,Rajesh Pradhan,08-Jan-2026 07:46 PM,finsummary_559574.pdf (193.79 KB),R.Pradhan,Internal,,Rajesh Pradhan,08-Jan-2026 07:06 PM,techsummary_559574.pdf (193.79 KB),08-Jan-2026,"INR 857,242.14",30.0,Rajesh Pradhan,08-Jan-2026 07:49 PM,Agt.pdf (574.00 KB),1.0,3187977.0,MADHURI BHOL,INR,"857,242.14",CE RW I||RWCIRCLE-BARIPADA||RW Division Baripada,2025_CERWI_120269_46,07Online)/RWD/BPD/2025-26,S/R to Sarumula Gobra Balasore border road,1,3183136,ANIRUDHA SAHU,05-Nov-2025 11:15 AM,Rejected-AOC,unsuccessful tenderer,08-Jan-2026 07:49 PM,Finance,.,Rajesh Pradhan,08-Jan-2026 06:52 PM,finance_559574.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,.xls,BoQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3179957,BIJAN KUMAR NAYAK,06-Nov-2025 07:16 AM,Rejected-AOC,unsuccessful tenderer,08-Jan-2026 07:49 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3184689,CHANDAN KUMAR RAM,05-Nov-2025 06:25 PM,Rejected-AOC,unsuccessful tenderer,08-Jan-2026 07:49 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3187223,GOUTAM CHANDRA DHAL,06-Nov-2025 08:44 AM,Rejected-AOC,unsuccessful tenderer,08-Jan-2026 07:49 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3187977,MADHURI BHOL,06-Nov-2025 12:22 PM,Accepted-AOC,Lottery winner,08-Jan-2026 07:49 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3184851,MANORANJAN UPADHAYAYA,06-Nov-2025 11:20 AM,Rejected-AOC,unsuccessful tenderer,08-Jan-2026 07:49 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3189679,MAUSUMI BEHERA,06-Nov-2025 04:42 PM,Rejected-AOC,unsuccessful tenderer,08-Jan-2026 07:49 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3184171,PANKAJ KUMAR PATRA,06-Nov-2025 09:20 AM,Rejected-AOC,unsuccessful tenderer,08-Jan-2026 07:49 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3184900,PRADIP KUMAR SINGHA,05-Nov-2025 05:32 PM,Rejected-AOC,unsuccessful tenderer,08-Jan-2026 07:49 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3181606,SANTOSH KUMAR GIRI,04-Nov-2025 05:14 PM,Rejected-AOC,unsuccessful tenderer,08-Jan-2026 07:49 PM,,,,,,,AOC
