Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
SR to RD road to Mahuldihi for the year 2025-26.,SR to RD road to Mahuldihi for the year 2025-26.,Please refer Tender documents. ,NA ,"8,40,000",Civil Works - Roads,NA ,Tender,90.0,30.0,"SERW Division, Udala",757041.0,NA ,NA ,NA ,Office of the SE RWD Udala,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Paper Cost, EMD, RC, PAN, GSTIN, Affidavits and other required documents as per DTCN.","4,000",0.0,Nil,Nil,No,1.0,Date Corrigendum,Date,,1.0,ICICI BANK,CE RW I||RWCIRCLE-BARIPADA||RW Division Udala,01(Onilne)/RWD/UDALA/2025-26,2025_CERWI_120111_40,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,28-Oct-2025 01:00 PM,06-Nov-2025 05:30 PM,28-Oct-2025 01:00 PM,06-Nov-2025 05:00 PM,28-Oct-2025 01:00 PM ,06-Nov-2025 03:00 PM ,28-Oct-2025 01:00 PM,06-Nov-2025 05:00 PM,"8,400",Yes,percentage,1.0%,Nil,Nil,SE RWD Udala,SE RWD Udala,AOC,SE RWD Udala,Internal,,Haripriya Behera,05-Jan-2026 06:01 PM,techsummary_558640.pdf (1202.72 KB),SE RWD Udala,Internal,,Haripriya Behera,05-Jan-2026 06:05 PM,finsummary_558640.pdf (1202.72 KB),Finance,19 Nos of bidders admitted,Haripriya Behera,05-Jan-2026 05:56 PM,,BOQ Comparative Chart,05-Jan-2026,"INR 714,426",30.0,Haripriya Behera,05-Jan-2026 06:10 PM,MahuldihiAgt.pdf (828.00 KB),CE RW I||RWCIRCLE-BARIPADA||RW Division Udala,2025_CERWI_120111_40,01(Onilne)/RWD/UDALA/2025-26,SR to RD road to Mahuldihi for the year 2025-26.,1.0,3187933.0,SUBHASHIS SANKHUA,INR,"714,426",1,3170498,BENUPANI UPADHYAY,06-Nov-2025 05:17 AM,Rejected-AOC,L1,05-Jan-2026 06:10 PM,AOC
,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,2.0,Revised DTCN,Other,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3171505,BHABESH NAYAK,06-Nov-2025 10:45 AM,Rejected-AOC,L1,05-Jan-2026 06:10 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3185741,BHIKARI DALAEI,06-Nov-2025 02:14 PM,Rejected-AOC,L1,05-Jan-2026 06:10 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3179436,BISHESWAR ROUT,04-Nov-2025 07:15 AM,Rejected-AOC,L1,05-Jan-2026 06:10 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3167924,DAITARY JENA,06-Nov-2025 07:06 AM,Rejected-AOC,L1,05-Jan-2026 06:10 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3173383,GYANARANJAN ROUT,05-Nov-2025 09:40 PM,Rejected-AOC,L1,05-Jan-2026 06:10 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3178285,KAMALAKANTA DEHURI,05-Nov-2025 08:40 PM,Rejected-AOC,L1,05-Jan-2026 06:10 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3186718,MANASI MOHAPATRA,05-Nov-2025 10:13 PM,Rejected-AOC,L1,05-Jan-2026 06:10 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3185354,MANORANJAN UPADHAYAYA,06-Nov-2025 01:55 PM,Rejected-AOC,L1,05-Jan-2026 06:10 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3166620,PRADIPTA KISHORE DAS,05-Nov-2025 05:35 PM,Rejected-AOC,L1,05-Jan-2026 06:10 PM,AOC
