Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"6,000",0.0,Nil,Nil,No,Municipal Bodies||Champua NAC,EOCHAMPUANAC-NO-57/2025-26,2025_ORULB_119907_12,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1,ICICI BANK,"16,017",Yes,fixed,,Nil,Nil,24-Oct-2025 12:20 PM,06-Nov-2025 09:30 AM,24-Oct-2025 12:20 PM,01-Nov-2025 05:30 PM,24-Oct-2025 12:20 PM ,31-Oct-2025 05:00 PM ,24-Oct-2025 12:20 PM,01-Nov-2025 05:30 PM,"Provision of Cover slab of existing different drain and repairing of drains at Laguri house,Yasbant Purty house,D.Laguri, Jagan Tiriya,T.K. Ugrasandi,Gopinath Soren,B. Lal Nayak and S. Majhi (Bhuyan Sahi ) in ward no-12","Provision of Cover slab of existing different drain and repairing of drains at Laguri house,Yasbant Purty house,D.Laguri, Jagan Tiriya,T.K. Ugrasandi,Gopinath Soren,B. Lal Nayak and S. Majhi (Bhuyan Sahi ) in ward no-12",Please refer Tender documents. ,NA ,"16,01,710",Civil Works - Roads,NA ,Tender,120.0,60.0,Champua,758014.0,NA ,NA ,NA ,"OFFICE OF THE EXECUTIVE OFFICER, CHAMPUA NAC",No ,No,"OFFICE OF THE EXECUTIVE OFFICER, CHAMPUA NAC","OFFICE OF THE EXECUTIVE OFFICER, CHAMPUA NAC",1.0,Fee/PreQual/Technical/Finance,.pdf,"PAPER COST, EMD, PAN , GST, LICENSE, AFFIDAVIT AND OTHER AS PER DTCN",AOC,"EO, CHAMPUA",Internal,"EO, CHAMPUA",Jagannath Behera,07-Jan-2026 10:58 AM,finsummary_557941.pdf (810.95 KB),"EO, CHAMPUA",Internal,"EO, CHAMPUA",Jagannath Behera,07-Jan-2026 10:55 AM,techsummary_557941.pdf (810.95 KB),1,3170637,FAZAKKIR DANISH,31-Oct-2025 06:56 PM,Accepted-AOC,QUALIFIED,07-Jan-2026 11:01 AM,Municipal Bodies||Champua NAC,2025_ORULB_119907_12,EOCHAMPUANAC-NO-57/2025-26,"Provision of Cover slab of existing different drain and repairing of drains at Laguri house,Yasbant Purty house,D.Laguri, Jagan Tiriya,T.K. Ugrasandi,Gopinath Soren,B. Lal Nayak and S. Majhi (Bhuyan Sahi ) in ward no-12",1.0,3170637.0,FAZAKKIR DANISH,INR,"1,361,653.7",07-Jan-2026,"INR 1,361,653",60.0,Jagannath Behera,07-Jan-2026 11:01 AM,fazakkirdanish.pdf (811.00 KB),WORK ORDER UPLOADED,Finance,02 nos bidder,Prakash Chandra Kundu,07-Nov-2025 04:03 PM,finance_557941.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,AOC,,,,,,,,,,,,,2,3170438,MD NADIM ADIL,31-Oct-2025 10:24 PM,Rejected-AOC,DISQUALIFIED,07-Jan-2026 11:01 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
