Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage
Finance,"Sri Arun Kumar Jyotrimaya,Superintending Engineer as Chairperson,Ashwani Mishra,DAO, Hemanta Kumar Marandi,AEE Estimator I/C,Samir Kumar Behera,JE Estimator",HEMANTA MARANDI,22-Nov-2025 06:51 PM,finance_562027.pdf,BOQ Comparative Chart,1.0,3239185.0,SHOBABATI NAYAK,INR,"1,049,421","CE,Minor Irrigation,BBSR||Balangir Minor Irrigation Circle Balangir||MI Division Padampur",2025_CEMIB_120791_9,SEMIDPDP_03_2025_26,Improvement of Karlajorikata MIP (Res In Bhatli Block of Bargarh District Under CRITICAL Scheme For The Year 2025-26.,Sri Arun Kumar Jyotrimaya,Internal,"Sri Arun Kumar Jyotrimaya, Superintending Engineer as Chairperson,Ashwani Mishra,DAO,Hemanta Kumar Marandi,AEE EstimatorI/C,Samir Kumar Behera,JE Estimator",Samir Kumar Behera,16-Dec-2025 09:33 PM,finsummary_562027.pdf (272.74 KB),Sri Arun Kumar Jyotrimaya,Internal,"Sri Arun Kumar Jyotrimaya, Superintending Engineer as Chairperson, Ashwani Mishra,DAO, Hemanta Kumar Marandi,AEE Estimator I/C,Samir Kumar Behera,JE Estimator",HEMANTA MARANDI,28-Nov-2025 08:29 PM,techsummary_562027.pdf (315.58 KB),1,3240364,BIBHUTI BHUSAN DASH,20-Nov-2025 10:19 AM,Rejected-AOC,Rejected,06-Jan-2026 11:02 AM,16-Dec-2025,"INR 1,049,421",90.0,ARUN KUMAR JYOTRIMAYA,06-Jan-2026 11:02 AM,43Karlajorykata.pdf (779.00 KB),"The Work is awarded to Smt. Shobabati Nayak ""C"" Class Contractor vide Agtt. No.43P1/2025-26.The D.O.C and Completion as dt.16/12/2025 and 15/03/2026 for contract amount Rs.1049421.00 With GST 18%",AOC,"6,000",0.0,Nil,Nil,No,Improvement of Karlajorikata MIP (Res In Bhatli Block of Bargarh District Under CRITICAL Scheme For The Year 2025-26.,Improvement of Karlajorikata MIP (Res In Bhatli Block of Bargarh District Under CRITICAL Scheme For The Year 2025-26.,As per DTCN ,NA ,"12,34,468",Civil Works - Others,NA ,Tender,90.0,90.0,Bhatli Block,768030.0,NA ,NA ,NA ,"O/o The S.E. MI Division, Padampur",No ,No,06-Nov-2025 11:00 AM,21-Nov-2025 11:00 AM,06-Nov-2025 11:00 AM,20-Nov-2025 05:00 PM,NA ,NA ,06-Nov-2025 11:00 AM,20-Nov-2025 05:00 PM,"12,400",Yes,fixed,,Nil,Nil,"Superintending Engineer, MI Division, Padampur","O/o The Superintending Engineer, MI Division, Padampur, PIN-768036",1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor RC, Orginal affidavits, GSTIN, NRC, EMD, PAN and if any other documents as per DTCN","CE,Minor Irrigation,BBSR||Balangir Minor Irrigation Circle Balangir||MI Division Padampur",SEMIDPDP_03_2025_26,2025_CEMIB_120791_9,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3225939,KAPILENDRA DEV DANSANA,19-Nov-2025 08:09 PM,Rejected-AOC,Rejected,06-Jan-2026 11:02 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3223967,MAHAMMAD KASAM KHAN,18-Nov-2025 06:10 PM,Rejected-AOC,Rejected,06-Jan-2026 11:02 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3241121,MINATI NANDA,20-Nov-2025 01:04 PM,Rejected-AOC,Rejected,06-Jan-2026 11:02 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3240666,RANJAN SETH,20-Nov-2025 11:45 AM,Rejected-AOC,Rejected,06-Jan-2026 11:02 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3239256,SANDIP KUMAR SWAIN,19-Nov-2025 06:39 PM,Rejected-AOC,Rejected,06-Jan-2026 11:02 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3241926,SESHADEB SAHU,20-Nov-2025 03:31 PM,Rejected-AOC,Rejected,06-Jan-2026 11:02 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3239185,SHOBABATI NAYAK,19-Nov-2025 06:13 PM,Accepted-AOC,Accepted,06-Jan-2026 11:02 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
