Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
CE RW I||SE RW PH CIRCLE BBSR||EE RW PH DIVN. BBSR,2025_CERWI_111988_50,EERWPH-40/2024-25,Construction of PH works for Sanitary Installation and Internal WS to Day Care Sub- Center Cum Health Wellness Center at Silphody under Saraskana Block in Mayurbhanj Dist for the year 2023-24. (State Plan),1.0,2880737.0,SUMIT SAGAR SAHOO,INR,"500,187",1,2882157,ASIS KUMAR SAHOO,11-Apr-2025 03:22 PM,Rejected-Finance,Not Qualified in Transparency lottery,19-Sep-2025 01:51 PM,19-Sep-2025,"INR 500,187",90.0,Anil Kumar Das,22-Sep-2025 12:30 PM,5542.pdf (325.00 KB),Finance,comparative staement,Anil Kumar Das,21-Apr-2025 12:42 PM,finance_535018.pdf,BOQ Comparative Chart,Executive Engineer,Internal,,Anil Kumar Das,19-Sep-2025 01:51 PM,finsummary_535018.pdf (60.78 KB),Executive Engineer,Internal,,Anil Kumar Das,08-May-2025 12:44 PM,techsummary_535018.pdf (539.40 KB),AOC,"Executive Engineer,RW (PH) Division, BBSR","SE RW (PH) DIVISION, BBSR Behind Esplande mall, Bomikhal, Rasulgarh,751010",1.0,Fee/PreQual/Technical/Finance,.pdf,"Valid License Document as per tender class of contractor in NIT, GST, Certificate, PAN Card.",Construction of PH works for Sanitary Installation and Internal WS to Day Care Sub- Center Cum Health Wellness Center at Silphody under Saraskana Block in Mayurbhanj Dist for the year 2023-24. (State Plan),Construction of PH works for Sanitary Installation and Internal WS to Day Care Sub- Center Cum Health Wellness Center at Silphody under Saraskana Block in Mayurbhanj Dist for the year 2023-24. (State Plan),Please refer Tender documents. ,NA ,"5,88,386",Civil Works - Buildings,NA ,Tender,90.0,NA ,Silphody,757051.0,NA ,NA ,NA ,"O/O THE SE RW (PH) DIVISION,BHUBANESWAR",No ,No,02-Apr-2025 11:00 AM,15-Apr-2025 11:00 AM,02-Apr-2025 11:00 AM,11-Apr-2025 05:00 PM,NA ,NA ,02-Apr-2025 11:00 AM,11-Apr-2025 05:00 PM,CE RW I||SE RW PH CIRCLE BBSR||EE RW PH DIVN. BBSR,EERWPH-40/2024-25,2025_CERWI_111988_50,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,000",0.0,Nil,Nil,No,1.0,ICICI BANK,"5,900",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,2,2882252,DEVI PRASAD MOHAPATRA,11-Apr-2025 02:46 PM,Rejected-Finance,Not Qualified in Transparency lottery,19-Sep-2025 01:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,.pdf,"EMD, Tender Paper cost, Affidavit for correctness and no Relation Certificate.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,AOC
,,,,,,,,,3,2879285,KAPILA CHARAN MALIK,08-Apr-2025 07:42 PM,Rejected-Finance,Not Qualified in Transparency lottery,19-Sep-2025 01:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,2880620,NARENDRA KUMAR MOHAPATRA,11-Apr-2025 12:41 PM,Rejected-Finance,Not Qualified in Transparency lottery,19-Sep-2025 01:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,2881059,NISHITA SWAIN,11-Apr-2025 01:30 PM,Rejected-Finance,Not Qualified in Transparency lottery,19-Sep-2025 01:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,6,2882190,PRAMOD KUMAR GOCHHAYAT,11-Apr-2025 01:41 PM,Rejected-Finance,Not Qualified in Transparency lottery,19-Sep-2025 01:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,7,2880873,RAMAKANTA BISWAL,10-Apr-2025 03:26 PM,Rejected-Finance,Not Qualified in Transparency lottery,19-Sep-2025 01:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,8,2880765,SANDHYA RANI NAYAK,10-Apr-2025 03:32 PM,Rejected-Finance,Not Qualified in Transparency lottery,19-Sep-2025 01:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,9,2880737,SUMIT SAGAR SAHOO,11-Apr-2025 03:34 PM,Accepted-AOC,Qualified in Transparency lottery,22-Sep-2025 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
