S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
1.0,ICICI BANK,"PH works(SI,SD AND WS) to Sub centre building at Hatisara of Deogaon block in Balangir Dist in the F.Y.-2023-24.","PH works(SI,SD AND WS) to Sub centre building at Hatisara of Deogaon block in Balangir Dist in the F.Y.-2023-24.",Please refer Tender documents. ,NA ,"7,05,005",Civil Works - Buildings,NA ,Tender,90.0,NA ,Hatisara,767030.0,NA ,NA ,NA ,"O/O EE RW (PH) DIVISION ,BBSR",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Valid License Document as per tender class of contractor in NIT, GST, Certificate, PAN Card",24-Jun-2025 11:00 AM,04-Jul-2025 11:00 AM,24-Jun-2025 11:00 AM,03-Jul-2025 05:00 PM,NA ,NA ,24-Jun-2025 11:00 AM,03-Jul-2025 05:00 PM,"4,000",0.0,Nil,Nil,No,CE RW I||SE RW PH CIRCLE BBSR||EE RW PH DIVN. BBSR,EERWPH-15/2025-26,2025_CERWI_114506_33,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"EE RW (PH) DIVISION,BBSR","SE RW (PH) DIVISION,BBSR BEHIND ESPLANDE MALL,RASULGARH,751010","7,100",Yes,fixed,,Nil,Nil,AOC,Executive Engineer,Internal,,Anil Kumar Das,18-Jul-2025 01:34 PM,techsummary_543824.pdf (365.58 KB),Executive Engineer,Internal,,Anil Kumar Das,03-Sep-2025 02:16 PM,finsummary_543824.pdf (62.84 KB),Finance,COMPARATIVE STATEMENT,Anil Kumar Das,07-Jul-2025 11:52 AM,finance_543824.pdf,BOQ Comparative Chart,CE RW I||SE RW PH CIRCLE BBSR||EE RW PH DIVN. BBSR,2025_CERWI_114506_33,EERWPH-15/2025-26,"PH works(SI,SD AND WS) to Sub centre building at Hatisara of Deogaon block in Balangir Dist in the F.Y.-2023-24.",1.0,2987788.0,Rasmanjali Sa,INR,"599,325",1,2987466,ANMOL AGRAWAL,03-Jul-2025 01:35 PM,Rejected-Finance,Not Qualified in Transparency lottery,03-Sep-2025 02:16 PM,03-Sep-2025,"INR 599,325",90.0,Anil Kumar Das,04-Sep-2025 03:26 PM,5023.pdf (310.00 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,.pdf,"EMD, Tender Paper cost, Affidavit for correctness and no Relation Certificate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2987899,ASHOK KUMAR JOSHI,03-Jul-2025 03:51 PM,Rejected-Finance,Not Qualified in Transparency lottery,03-Sep-2025 02:16 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2982581,DHIRAJ KUMAR AGRAWAL,29-Jun-2025 11:26 AM,Rejected-Finance,Not Qualified in Transparency lottery,03-Sep-2025 02:16 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2984947,GOURI MEHER,01-Jul-2025 11:53 AM,Rejected-Finance,Not Qualified in Transparency lottery,03-Sep-2025 02:16 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2985418,KISHOR CHANDRA RAULA,01-Jul-2025 04:00 PM,Rejected-Finance,Not Qualified in Transparency lottery,03-Sep-2025 02:16 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2986999,PARAME ADJUAD,02-Jul-2025 07:58 PM,Rejected-Finance,Not Qualified in Transparency lottery,03-Sep-2025 02:16 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2982283,PRADEEP KUMAR SAHOO,30-Jun-2025 04:51 PM,Rejected-Finance,Not Qualified in Transparency lottery,03-Sep-2025 02:16 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2985717,RAHUL KUMAR SAHU,01-Jul-2025 07:23 PM,Rejected-Finance,Not Qualified in Transparency lottery,03-Sep-2025 02:16 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2987235,RAJENDRA PANDA,03-Jul-2025 02:58 PM,Rejected-Finance,Not Qualified in Transparency lottery,03-Sep-2025 02:16 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2987788,Rasmanjali Sa,03-Jul-2025 02:24 PM,Accepted-AOC,Qualified in Transparency lottery,04-Sep-2025 03:26 PM,,,,,,,AOC
