S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,ICICI BANK,"6,96,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"TENDER COST, EMD, GST, PAN AND ALL OTHER DOCUMENTS AS PER DTCN","11,800",0.0,Nil,Nil,No,18-Mar-2024 10:00 AM,09-Apr-2024 11:00 AM,18-Mar-2024 10:00 AM,08-Apr-2024 05:00 PM,18-Mar-2024 10:00 AM ,28-Mar-2024 05:00 PM ,18-Mar-2024 10:00 AM,08-Apr-2024 05:00 PM,19-Jul-2024 04:00 PM,Orissa Lift Irrigation Corporation,2366 DT-13.03.2024,2024_OLIC_102565_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Installation of Borewell through Solar Pumping System in MALKANGIRI DISTRICT PKG 01 BID ID 19,Installation of Borewell through Solar Pumping System in MALKANGIRI DISTRICT PKG 01 BID ID 19,Please refer DTCN ,NA ,"6,96,41,000",Civil Works - Lift Irrigation Schemes,NA ,Tender,90.0,90.0,MALKANGIRI,764045.0,NA ,NA ,NA ,OFFICE OF MD OLIC N 17 2 NAYAPALLI BHUBANESWAR,No ,No,MD OLIC BBSR,OFFICE OF MD OLIC N 17 2 NAYAPALLI BHUBANESWAR,AOC,CE MECH DOWR,External,"FA CAO (OLIC), ED (TECH.) OLIC, CE RWSS, ADDL. DIRECTOR GWD, SE ELECT EIC, EE (MP) OLIC",Sudarsan Sadangi,18-Jul-2024 05:22 PM,19-Jul-2024 04:00 PM,techsummary_499806.pdf (797.29 KB),1.0,2490208.0,MS SAITHIRUMALA BOREWELLS,INR,"59,202,068.19",Orissa Lift Irrigation Corporation,2024_OLIC_102565_5,2366 DT-13.03.2024,Installation of Borewell through Solar Pumping System in MALKANGIRI DISTRICT PKG 01 BID ID 19,Finance,Three (3) nos of bidders have participated,Sudarsan Sadangi,19-Jul-2024 05:05 PM,,BOQ Comparative Chart,Technical,Six (6) nos of Bidders have participated,Sudarsan Sadangi,09-Apr-2024 12:56 PM,,1,2488226,AJAY INFRA AND CONSTRUCTION PVT LTD,31-Mar-2024 04:59 PM,Rejected-Finance,Rejected by Tender Committee,18-Oct-2024 06:09 PM,MD OLIC,Mixed,"ED TECH OLIC, FA AND CAO OLIC, CE RWSS, ADDL. DIRECTOR GWD, EE MP OLIC",Sudarsan Sadangi,18-Oct-2024 06:09 PM,finsummary_499806.pdf (7404.54 KB),30-Oct-2024,"INR 69,641,298.9",90.0,Sudarsan Sadangi,23-Sep-2025 06:09 PM,ORDER8042.pdf (446.00 KB),ORDER,AOC
2.0,ICICI NEFT/RTGS,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2489777,JAGDAMBA BOREWELL,06-Apr-2024 09:32 PM,Rejected-Technical,Technically Disqualified by Technical Committee,18-Jul-2024 05:22 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2490281,M/s.GURUNANAK BORE WELLS,08-Apr-2024 04:55 PM,Rejected-Technical,Technically Disqualified by Technical Committee,18-Jul-2024 05:22 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2490372,"M/S JAGRUTI BOREWELLS, Prop. JASPAL SINGH",08-Apr-2024 04:10 PM,Rejected-Finance,Rejected by Tender Committee,18-Oct-2024 06:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2490208,MS SAITHIRUMALA BOREWELLS,08-Apr-2024 09:21 AM,Accepted-AOC,L-1 Bidder,23-Sep-2025 06:10 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2489142,South West Pinnacle Exploration Limited,08-Apr-2024 01:17 PM,Rejected-Technical,Technically Disqualified by Technical Committee,18-Jul-2024 05:22 PM,,,,,,,,,,,,,,AOC
