Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration certificate, Registration in CDMS, PAN Card, GSTIN Certificate, Affidavit etc","6,000",0.0,Nil,Nil,No,Superintending Engineer rourkela R and division,Office of Superintending Engineer Rourkela R and B division,1.0,ICICI BANK,"16,400",Yes,fixed,,Nil,Nil,08-May-2025 04:00 PM,22-May-2025 11:00 AM,08-May-2025 04:00 PM,21-May-2025 05:00 PM,NA ,NA ,08-May-2025 04:00 PM,21-May-2025 05:00 PM,EIC-CIVIL||SERNB-CIRCLE-KEONJHAR||EERNB-DIVN-ROURKELA,Bid id02 of 2025-26,2025_EICCL_113228_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Improvement of EI with Provision such as Transformer of Fans and fittings ACInverter U.H.M.C Rourkela,Improvement of EI with Provision such as Transformer of Fans and fittings ACInverter U.H.M.C Rourkela,Please refer the tender document ,NA ,"16,36,200",Civil Works - Buildings,NA ,Tender,90.0,30.0,Rourkela,769012.0,NA ,NA ,NA ,Office of Superintending Engineer Rourkela R and B,No ,No,AOC,02-Sep-2025,"INR 1,384,717",30.0,Alok Kumar Naik,02-Sep-2025 03:46 PM,SaradaEI.pdf (645.00 KB),Agmt drawn and Work order issued,1,2919857,DEEPSIKHA ENTERPRISES,21-May-2025 12:32 PM,Rejected-AOC,Not Qualified in the Lottery,02-Sep-2025 03:46 PM,Alok Naik SE rourkela r and b dvision,Internal,HS Meena SrDAO Rourkela R and B Division P p parida estimator Rourkela R and B Division,Alok Kumar Naik,02-Sep-2025 03:29 PM,techsummary_538856.pdf (644.59 KB),Alok Naik SE rourkela r and b dvision,Internal,HS Meena SrDAO Rourkela R and B Division P p parida estimator Rourkela R and B Division,Alok Kumar Naik,02-Sep-2025 03:36 PM,finsummary_538856.pdf (644.59 KB),EIC-CIVIL||SERNB-CIRCLE-KEONJHAR||EERNB-DIVN-ROURKELA,2025_EICCL_113228_3,Bid id02 of 2025-26,Improvement of EI with Provision such as Transformer of Fans and fittings ACInverter U.H.M.C Rourkela,1.0,2927585.0,SARADA TECHNO SERVICES,INR,"1,384,717",Finance,7 nos of bidder have been participated,Alok Kumar Naik,22-May-2025 11:20 AM,,BOQ Comparative Chart,AOC
,,.pdf,"Financial instruments such as cost of tender paper, EMD, Affidavit etc",,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,2927310,JUPITER ENGINEERS,21-May-2025 01:41 PM,Rejected-AOC,Not Qualified in the Lottery,02-Sep-2025 03:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,"Experience Certificate, List of Machinaries,Lease Deeds , MOU with electrical contractor Affidavit e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,2927576,K K ENTERPRISES,21-May-2025 04:35 PM,Rejected-AOC,Not Qualified in the Lottery,02-Sep-2025 03:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,"No Relation Certificate, Schedule-E, Schedule-F, Affidavit etc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,2927497,MANARANJAN BIBHAR,21-May-2025 04:43 PM,Rejected-Technical,by Committee,02-Sep-2025 03:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,2926616,PARESH KUMAR BISWAL,20-May-2025 07:44 PM,Rejected-AOC,Not Qualified in the Lottery,02-Sep-2025 03:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,2925647,RAKESH PATTANAYAK,19-May-2025 07:56 PM,Rejected-AOC,Not Qualified in the Lottery,02-Sep-2025 03:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7,2927585,SARADA TECHNO SERVICES,21-May-2025 04:43 PM,Accepted-AOC,Qualified in the Lottery,02-Sep-2025 03:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
