Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
16-Sep-2025,"INR 2,440,606.96",90.0,PADMINI MEHER,16-Sep-2025 05:16 PM,38smc22.pdf (585.00 KB),successful,Municipal Bodies||Sambalpur Municipal Corporation,2025_ORULB_111906_22,38/SMC_SBP/2024-25,"Construction of Paver Block road from Shiv Kumbhar house to Jasoda Senapati, from Santosh Mishra house to Yubraj Khamari house, from Sarangi Chamber to Ramakrushan house , from Dr. Soudamini Mishra house to Ravinarayan Das house at Gopalmal Ward No-1",1.0,2878083.0,SAROJ SETH,INR,"2,440,606.96",1,2878061,NANDA KISHORE BAG (S.C),07-Apr-2025 03:56 PM,Rejected-Technical,UNSUCCESSFUL,16-Sep-2025 05:13 PM,Finance,tender opened,Vedbhushan .,11-Apr-2025 09:54 AM,finance_534418.pdf,BOQ Comparative Chart,"Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",PADMINI MEHER,16-Sep-2025 05:15 PM,finsummary_534418.pdf (584.77 KB),"Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",PADMINI MEHER,16-Sep-2025 05:13 PM,techsummary_534418.pdf (584.77 KB),AOC,29-Mar-2025 11:00 AM,08-Apr-2025 11:00 AM,29-Mar-2025 11:00 AM,07-Apr-2025 05:00 PM,NA ,NA ,29-Mar-2025 11:00 AM,07-Apr-2025 05:00 PM,"Construction of Paver Block road from Shiv Kumbhar house to Jasoda Senapati, from Santosh Mishra house to Yubraj Khamari house, from Sarangi Chamber to Ramakrushan house , from Dr. Soudamini Mishra house to Ravinarayan Das house at Gopalmal Ward No-1","Construction of Paver Block road from Shiv Kumbhar house to Jasoda Senapati, from Santosh Mishra house to Yubraj Khamari house, from Sarangi Chamber to Ramakrushan house , from Dr. Soudamini Mishra house to Ravinarayan Das house at Gopalmal Ward No-1",Please refer Tender documents. ,NA ,"24,40,610",Civil Works - Others,NA ,Tender,120.0,90.0,SAMBALPUR MUNICIPAL CORPORATION,768006.0,NA ,NA ,NA ,SAMBALPUR MUNICIPAL CORPORATION,No ,No,"COMMISSIONER, SMC","SAMBALPUR MUNICIPAL CORPORATION, DURGAPALI, SAMBALPUR, 768006",1,ICICI BANK,"24,406",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor license, Tender Fees, EMD, GST, PAN, Affidavits, Appendix etc. as per DTCN",Municipal Bodies||Sambalpur Municipal Corporation,38/SMC_SBP/2024-25,2025_ORULB_111906_22,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,2,2878083,SAROJ SETH,07-Apr-2025 03:33 PM,Accepted-AOC,successful,16-Sep-2025 05:16 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,AOC
