S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage
1.0,3013917.0,MANISHA LAKHMANIA,INR,"1,536,453.28",Finance,Bid Opening Summary,Sukanta Gardia,04-Aug-2025 06:21 PM,finance_546465.pdf,BOQ Comparative Chart,"Er.SasankaSekharSukla,S.E.",Internal,"DilipkumarShaw,DAO.Er.SukantaGardia,AEE,Estimator",Sukanta Gardia,05-Aug-2025 11:18 AM,finsummary_546465.pdf (112.27 KB),EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVISION-KHARIAR,2025_EICCL_115729_1,SERNBKHR - 07 /2025-26,"Construction of Farmer Rest Shed-cum-Information Centre Civil, EI and PH at RMC,Khariar Road for the year 2025-26","Er.SasankaSekharSukla,S.E.",Internal,"DilipkumarShaw,DAO.Er.SukantaGardia,AEE,Estimator",Sukanta Gardia,04-Aug-2025 06:27 PM,techsummary_546465.pdf (101.05 KB),1,3014599,AYUSH KUMAR JAIN,28-Jul-2025 12:18 PM,Rejected-AOC,Not successful through transparent lottery process.,14-Sep-2025 11:33 AM,04-Sep-2025,"INR 1,536,453.28",90.0,Sukanta Gardia,14-Sep-2025 11:33 AM,Aoc7.pdf (241.00 KB),AWARD OF CONTRACT,AOC,1.0,ICICI BANK,"18,500",Yes,fixed,,Nil,Nil,"6,000",0.0,Nil,Nil,No,EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVISION-KHARIAR,SERNBKHR - 07 /2025-26,2025_EICCL_115729_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,19-Jul-2025 10:00 AM,29-Jul-2025 11:30 AM,19-Jul-2025 10:00 AM,28-Jul-2025 05:00 PM,19-Jul-2025 10:00 AM ,28-Jul-2025 05:00 PM ,19-Jul-2025 10:00 AM,28-Jul-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Papercost,RC,PAN,VAT,GSTIN,EMD,Affidavit and other document as per DTCN.","Construction of Farmer Rest Shed-cum-Information Centre Civil, EI and PH at RMC,Khariar Road for the year 2025-26","Construction of Farmer Rest Shed-cum-Information Centre Civil, EI and PH at RMC,Khariar Road for the year 2025-26",Please refer Tender documents. ,NA ,"18,07,379",Civil Works - Buildings,Construction of Farmer Rest Shed-cum-Information C ,Tender,90.0,90.0,Khariar Road,766104.0,NA ,NA ,NA ,"O/o SE,Khariar RandB Division,Khariar",No ,No,"SE,Khariar RandB Division,Khariar","O/o SE,Khariar RandB Division,Khariar",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3013306,H R CONSTRUCTIONS,27-Jul-2025 11:48 AM,Rejected-AOC,Not successful through transparent lottery process.,14-Sep-2025 11:33 AM,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity.,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3013715,JAY RAWAL,28-Jul-2025 04:39 PM,Rejected-AOC,Not successful through transparent lottery process.,14-Sep-2025 11:33 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3013477,JYOTI DORA,27-Jul-2025 02:12 PM,Rejected-AOC,Not successful through transparent lottery process.,14-Sep-2025 11:33 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3015037,KANHEYALAL AGRAWAL,28-Jul-2025 02:27 PM,Rejected-AOC,Not successful through transparent lottery process.,14-Sep-2025 11:33 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3013454,MAA MANGALA TRADERS,27-Jul-2025 02:02 PM,Rejected-AOC,Not successful through transparent lottery process.,14-Sep-2025 11:33 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3013917,MANISHA LAKHMANIA,27-Jul-2025 08:34 PM,Accepted-AOC,Successful through transparent lottery process and awarded the work,14-Sep-2025 11:33 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3013685,RADHESHYAM RANA,27-Jul-2025 05:04 PM,Rejected-AOC,Not successful through transparent lottery process.,14-Sep-2025 11:33 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3013415,ROHIT KUMAR AGRAWAL,27-Jul-2025 03:52 PM,Rejected-AOC,Not successful through transparent lottery process.,14-Sep-2025 11:33 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
