S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage
1.0,3038664.0,UTKAL POWER,INR,"2,608,726",Finance,all the documents and Boqs are downloaded successfully,Smaraki Das,18-Aug-2025 04:36 PM,finance_548169.pdf,BOQ Comparative Chart,"Superintending Engineer,RDD",Internal,"Estimator(AEE),Estimator (AE),Rengali Dam Division",Smaraki Das,11-Sep-2025 04:43 PM,finsummary_548169.pdf (329.98 KB),CE and BM Brahmani Basin Samal||APD cum CCE RIP Samal||Rengali Dam Division Rengali,2025_CEBBS_116387_1,SE-RDD-02/2025-26,"Supply, Installation, Testing and Commissioning of 250 KVA DG Set","Superintending Engineer,RDD",Internal,"Estimator (AEE) and Estimator(AE),Rengali dam Division",Smaraki Das,11-Sep-2025 04:35 PM,techsummary_548169.pdf (122.31 KB),11-Sep-2025,"INR 2,608,726",60.0,Smaraki Das,11-Sep-2025 04:50 PM,Dgworkorder.pdf (456.00 KB),The work has awarded to Utkal Power as he has won transparent lottery,1,3038522,ABC CONSTRUCTIONS,16-Aug-2025 04:32 PM,Rejected-AOC,didnot win the lottery,11-Sep-2025 04:50 PM,AOC,05-Aug-2025 11:00 AM,18-Aug-2025 11:00 AM,05-Aug-2025 11:00 AM,16-Aug-2025 05:00 PM,05-Aug-2025 11:00 AM ,11-Aug-2025 03:00 PM ,05-Aug-2025 11:00 AM,16-Aug-2025 05:00 PM,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"30,700",Yes,fixed,,Nil,Nil,"Supply, Installation, Testing and Commissioning of 250 KVA DG Set","Supply, Installation, Testing and Commissioning of 250 KVA DG Set",Please refer Tender documents. ,NA ,"30,68,729",Electrical Works,DG set installation ,Tender,90.0,60.0,O/oSERDDRDS,759105.0,NA ,NA ,NA ,O/o the SE Rengali Dam Divisioni,No ,No,"6,000",Nil,Nil,No,CE and BM Brahmani Basin Samal||APD cum CCE RIP Samal||Rengali Dam Division Rengali,SE-RDD-02/2025-26,2025_CEBBS_116387_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,SE RDD,"Superintending Engineeer,Rengali Dam Division,Rengali Dam Site",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3036359,CLAVAX POWER PRIVATE LIMITED,14-Aug-2025 06:25 PM,Rejected-AOC,didnot participated,11-Sep-2025 04:50 PM,AOC,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3031888,GSP POWER PROJECTS RETAIL DIVISION,14-Aug-2025 03:36 PM,Rejected-AOC,did not participated,11-Sep-2025 04:50 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3037890,RM ENTERPRISES,16-Aug-2025 01:06 PM,Rejected-AOC,didnot participated,11-Sep-2025 04:50 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3037111,SUNIL KUMAR BEHERA,15-Aug-2025 05:03 PM,Rejected-AOC,didnot win the lottery,11-Sep-2025 04:50 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3038664,UTKAL POWER,16-Aug-2025 04:57 PM,Accepted-AOC,Won the transparent lottery,11-Sep-2025 04:50 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
