Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
SUPERINTENDING ENGINEER PH DIVISION BHAWANIPATNA,BHAWANIPATNA,1.0,Fee/PreQual/Technical/Finance,.pdf,RELEVANT DOCUMENTS AS PER DTCN,"Supply , installation , testing and commissioning of flowmeters in zonal reservoirs with other ancillary work in Bhawanipatna Municipality","Supply , installation , testing and commissioning of flowmeters in zonal reservoirs with other ancillary work in Bhawanipatna Municipality",RELEVANT DOCUMENTS AS PER DTCN ,NA ,"21,88,006",Civil Works - Water Works,NA ,Tender,120.0,60.0,BHAWANIPATNA,766001.0,NA ,NA ,NA ,BHAWANIPATNA,No ,No,"21,880",Yes,percentage,1.0%,Nil,Nil,PHEO||PH Circle Bhawanipatna||PH Division Bhawanipatna,SEPH BHPT 13 of 2025-26,2025_PHEO_116942_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,16-Aug-2025 11:30 AM,29-Aug-2025 11:30 AM,16-Aug-2025 11:30 AM,26-Aug-2025 05:00 PM,16-Aug-2025 11:30 AM ,22-Aug-2025 05:00 PM ,16-Aug-2025 11:30 AM,26-Aug-2025 05:00 PM,"6,000",0.0,Nil,Nil,No,AOC,1.0,3047533.0,MAKUL KUMAR MANDAL,INR,"1,860,024",PHEO||PH Circle Bhawanipatna||PH Division Bhawanipatna,2025_PHEO_116942_1,SEPH BHPT 13 of 2025-26,"Supply , installation , testing and commissioning of flowmeters in zonal reservoirs with other ancillary work in Bhawanipatna Municipality",ACE PH BHAWANIPATNA,Internal,,Subrat Kumar Das,26-Sep-2025 07:18 PM,techsummary_549395.pdf (852.17 KB),26-Sep-2025,"INR 1,860,024",60.0,Subrat Kumar Das,26-Sep-2025 07:31 PM,AGREEMENT.pdf (835.00 KB),Agreement placed on dtd 24.09.2025,ACE PH BHAWANIPATNA,Internal,,Subrat Kumar Das,26-Sep-2025 07:24 PM,finsummary_549395.pdf (1005.84 KB),Finance,The tender has been opened,Subrat Kumar Das,30-Aug-2025 11:30 AM,finance_549395.pdf,BOQ Comparative Chart,1,3050339,ABHIMANYU SWAIN,26-Aug-2025 04:53 PM,Rejected-AOC,L2,26-Sep-2025 07:31 PM,AOC
,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3049418,ANKITA SAHU,26-Aug-2025 11:56 AM,Rejected-AOC,L2,26-Sep-2025 07:31 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3049488,ANUBHABA PRADHANI,26-Aug-2025 11:46 AM,Rejected-AOC,L2,26-Sep-2025 07:31 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3049716,ASCENSOR LIFTS AND AUTOMATION PRIVATE LIMITED,26-Aug-2025 01:14 PM,Rejected-AOC,L2,26-Sep-2025 07:31 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3047970,Automatech Electric Co,26-Aug-2025 03:44 PM,Rejected-AOC,L2,26-Sep-2025 07:31 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3047349,Biswajit Mund,25-Aug-2025 05:20 PM,Rejected-AOC,L2,26-Sep-2025 07:31 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3049785,CIMCON SOFTWARE INDIA PRIVATE LIMITED,26-Aug-2025 02:51 PM,Rejected-AOC,L2,26-Sep-2025 07:31 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3043881,Drite Automation and Engineering,22-Aug-2025 03:20 PM,Rejected-AOC,L2,26-Sep-2025 07:31 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3048905,ELEADEL,26-Aug-2025 10:58 AM,Rejected-AOC,L2,26-Sep-2025 07:31 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3045053,JANAKI PUJHARI,26-Aug-2025 04:03 PM,Rejected-AOC,L2,26-Sep-2025 07:31 PM,AOC
