Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Finance,4 Bidders are participated and all are accepted,Chinmayee Rekha Behera,31-Jan-2025 08:43 PM,,BOQ Comparative Chart,25-Sep-2025,"INR 720,316",60.0,Tribhuban Kanhar,25-Sep-2025 02:32 PM,ALaxmanpalliDebabhumiSR.pdf (3024.00 KB),Work awarded to Sri Narayana Barik vide Agreement No 149P1202425 Date 17022025,1,2762929,D. Pandaba Patro,18-Jan-2025 02:36 PM,Accepted-AOC,Work Not Awarded,25-Sep-2025 02:32 PM,CE RW I||RWCIRCLE-BERHAMPUR||RW Division Bhanjanagar,2025_CERWI_109234_20,open tender/10/RWDBNJ/2024-2025,S/R to A Laxmanpalli to Debabhuin Road under Special Repair for the year 2024-25,1,2757989,MAHESWAR SAHU,INR,"720,316",Chinmayee Behera,Internal,,Chinmayee Rekha Behera,05-Jun-2025 08:47 PM,techsummary_525321.pdf (221.72 KB),Chinmayee Behera,Internal,,Chinmayee Rekha Behera,05-Jun-2025 09:19 PM,finsummary_525321.pdf (346.82 KB),AOC,1.0,ICICI BANK,"8,500",Yes,fixed,,Nil,Nil,CE RW I||RWCIRCLE-BERHAMPUR||RW Division Bhanjanagar,open tender/10/RWDBNJ/2024-2025,2025_CERWI_109234_20,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,11-Jan-2025 11:00 AM,20-Jan-2025 12:30 PM,11-Jan-2025 11:00 AM,18-Jan-2025 03:00 PM,NA ,NA ,11-Jan-2025 11:00 AM,18-Jan-2025 03:00 PM,"4,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Affidavit,GSTIN,Pan,Reg. Certificate,Tender Paper cost, EMD and other Documents as per DTCN","Superintending Engineer, Rural Work Division","Superintending Engineer, Rural Work Division",S/R to A Laxmanpalli to Debabhuin Road under Special Repair for the year 2024-25,S/R to A Laxmanpalli to Debabhuin Road under Special Repair for the year 2024-25,Please refer Tender documents. ,NA ,"8,47,000",Civil Works - Roads,NA ,Tender,60.0,NA ,Aska,761111.0,NA ,NA ,NA ,"RW Division, Bhanjanagar",No ,No,AOC
,,,,,,,,,,,,,2,2757989,MAHESWAR SAHU,18-Jan-2025 09:24 AM,Accepted-AOC,Work not Awarded,25-Sep-2025 02:32 PM,,,,,2,2758039,Narayana Barik,INR,"720,316",,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,3,2758039,Narayana Barik,17-Jan-2025 08:13 AM,Accepted-AOC,Work Awarded,25-Sep-2025 02:32 PM,,,,,3,2762361,PRAMOD KUMAR PRADHAN,INR,"847,331",,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,4,2762361,PRAMOD KUMAR PRADHAN,18-Jan-2025 12:28 PM,Accepted-AOC,Work Not Awarded,25-Sep-2025 02:32 PM,,,,,4,2762929,D. Pandaba Patro,INR,"889,698",,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
