Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
"PA ITDA, PHULBANI",Internal,ITDA Phulbani,Jaya Prakash Jena,08-Jul-2025 03:56 PM,09-Jul-2025 09:00 AM,techsummary_543383.pdf (335.04 KB),Finance,All bidders are admitted,CHHOTRAY MAJHI,09-Jul-2025 01:46 PM,,BOQ Comparative Chart,1.0,2981240.0,BISWARANJAN PATTANAYAK,29-Jun-2025 11:37 AM,Rejected-Finance,Not Selected for Lottery,02-Sep-2025 03:46 PM,02-Sep-2025,"INR 2,784,122",180.0,Gadardhar Patra,02-Sep-2025 03:49 PM,work09.pdf (1229.00 KB),1.0,2980272.0,M/S GIRIJA MOHAPATRA,INR,"2,784,122",Technical,All Bidders are submitted,Jaya Prakash Jena,08-Jul-2025 03:53 PM,,"ST and SC Development Deptt||ITDA, Phulbani",2025_STSCD_114522_9,PAITDA PLB_01 OF 2025-26,Construction of New Hostel building at Lambabadi AS under Khajuripada Block,PA ITDA,Internal,ITDA PHULBANI,Gadardhar Patra,02-Sep-2025 03:46 PM,finsummary_543383.pdf (1229.09 KB),AOC,"6,000",0.0,Nil,Nil,No,Construction of New Hostel building at Lambabadi AS under Khajuripada Block,Construction of New Hostel building at Lambabadi AS under Khajuripada Block,please refer Tender Documents ,NA ,"27,52,144",Civil Works - Buildings,NA ,Tender,90.0,180.0,"ITDA,Phulbani",762001.0,NA ,NA ,NA ,"ITDA, Phulbani",No ,No,23-Jun-2025 11:00 AM,03-Jul-2025 11:00 AM,23-Jun-2025 11:00 AM,02-Jul-2025 05:00 PM,NA ,NA ,23-Jun-2025 11:00 AM,02-Jul-2025 05:00 PM,09-Jul-2025 09:00 AM,1.0,Fee/PreQual/Technical,.pdf,Fee,1.0,ICICI BANK,"PA ITDA, Phulbani","ITDA, Phulbani","27,521",Yes,fixed,,Nil,Nil,"ST and SC Development Deptt||ITDA, Phulbani",PAITDA PLB_01 OF 2025-26,2025_STSCD_114522_9,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,2.0,2980272.0,M/S GIRIJA MOHAPATRA,25-Jun-2025 08:25 PM,Accepted-AOC,Selected for Lottery,02-Sep-2025 03:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Bid,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Check list,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial bid boq,,,,,,,,,,,,,,,,,,,,,,,,,AOC
