Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage
Finance,Tender Status,LAXMAN SAHOO,13-Jul-2025 01:17 PM,finance_539237.pdf,BOQ Comparative Chart,1.0,2935997.0,LAXMAN PUROHIT,INR,"977,453",ST and SC Development Deptt||ITDA Sundergarh,2025_STSCD_113355_5,ITDASNG-02/2025-2026,Construction of ICT Education and smart learning facility center in Tangargaon Govt. SSD High School under Subdega Block,"Collector, Sundargarh",Internal,"PA, ITDA, Sundargarh, SE, MI Division, Sundargarh, AEE, ITDA, Sundargarh",Dhirendra Kumar Sethy,15-Jul-2025 07:27 PM,finsummary_539237.pdf (408.36 KB),"Collector, Sundargarh",Internal,"PA, ITDA, Sundargarh, SE, MI Division, Sundargarh, AEE, ITDA, Sundargarh",Dhirendra Kumar Sethy,15-Jul-2025 07:24 PM,techsummary_539237.pdf (408.36 KB),1,2943451,ABDUL AZIZ ANSARY,30-May-2025 03:25 PM,Rejected-AOC,Not qualified in lottery,25-Sep-2025 12:52 PM,08-Aug-2025,"INR 977,453",120.0,Dhirendra Kumar Sethy,25-Sep-2025 12:52 PM,TangargaonICT.pdf (367.00 KB),Work order issued,AOC,ST and SC Development Deptt||ITDA Sundergarh,ITDASNG-02/2025-2026,2025_STSCD_113355_5,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,16-May-2025 11:00 AM,31-May-2025 11:00 AM,16-May-2025 11:00 AM,30-May-2025 05:00 PM,NA ,NA ,16-May-2025 11:00 AM,30-May-2025 05:00 PM,Construction of ICT Education and smart learning facility center in Tangargaon Govt. SSD High School under Subdega Block,Construction of ICT Education and smart learning facility center in Tangargaon Govt. SSD High School under Subdega Block,As per DTCN ,NA ,"11,49,810",Civil Works - Buildings,NA ,Tender,90.0,120.0,Sundargarh,770001.0,NA ,NA ,NA ,"ITDA, Sundargarh",No ,No,"11,498",Yes,fixed,,Nil,Nil,Project Administrator,"ITDA, Sundargarh",1.0,Fee/PreQual/Technical/Finance,.pdf,"License, Pan Card, GSTIN, Affidavits and other documents as per DTCN",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2938136,DEBASIS PUROHIT,29-May-2025 08:43 PM,Rejected-AOC,Not qualified in lottery,25-Sep-2025 12:52 PM,,,,,,,,AOC,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2940628,JIWAN PRAKASH MINZ,29-May-2025 03:52 PM,Rejected-AOC,Not qualified in lottery,25-Sep-2025 12:52 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2935997,LAXMAN PUROHIT,27-May-2025 07:43 PM,Accepted-AOC,Qualified in lottery,25-Sep-2025 12:52 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2941200,LAXMIKANTA MALLICK,29-May-2025 06:13 PM,Rejected-AOC,Not qualified in lottery,25-Sep-2025 12:52 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2936084,P. TARINI PRASAD,27-May-2025 08:05 PM,Rejected-AOC,Not qualified in lottery,25-Sep-2025 12:52 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2936301,SHRABAN KUMAR SAHOO,27-May-2025 09:44 PM,Rejected-AOC,Not qualified in lottery,25-Sep-2025 12:52 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2937194,SUMITA PRUSETH,28-May-2025 11:45 AM,Rejected-AOC,Not qualified in lottery,25-Sep-2025 12:52 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
