Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"Paper cost, EMD, RC, PAN, GST, Affidavit and others as per DTCN","6,000","1,080",Nil,Nil,No,1.0,ICICI BANK,"16,114",Yes,fixed,,Nil,Nil,"EE, LI Division, Dhenkanal","EE, LI Division, Dhenkanal",Orissa Lift Irrigation Corporation||LI ANGUL||LI Division Dhenkanal,EEDKL(OLIC)-02/2025-26,2025_OLIC_115098_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Revival of Chandapur-II LI Project under Kankadahad Block of Dhenkanal District,Revival of Chandapur-II LI Project under Kankadahad Block of Dhenkanal District,Please refer Tender documents. ,NA ,"16,11,379",Civil Works - Lift Irrigation Schemes,NA ,Tender,90.0,90.0,Dhenkanal,759001.0,NA ,NA ,NA ,"EE, LI Division, Dhenkanal",No ,No,04-Jul-2025 04:30 PM,16-Jul-2025 11:00 AM,04-Jul-2025 04:30 PM,15-Jul-2025 05:00 PM,NA ,NA ,04-Jul-2025 04:30 PM,15-Jul-2025 05:00 PM,22-Jul-2025 02:45 PM,1.0,Change in class of Contractor,Date,,AOC,EE,Internal,"DA, Estimator",BIJAY KUMAR TARAI,26-Sep-2025 10:55 AM,finsummary_545056.pdf (60.04 KB),26-Sep-2025,"INR 1,611,379.01",90.0,BIJAY KUMAR TARAI,26-Sep-2025 11:00 AM,tenderComm.pdf (60.00 KB),Awarded,Finance,opened,BIJAY KUMAR TARAI,22-Jul-2025 02:58 PM,,BOQ Comparative Chart,Technical,Opened,BIJAY KUMAR TARAI,16-Jul-2025 09:36 PM,,1,2997902,ANJAN KUMAR PARIDA,13-Jul-2025 01:16 PM,Rejected-Finance,Not Awarded in lottery,26-Sep-2025 10:55 AM,1.0,2996818.0,saumendu sutar,INR,"1,369,833.3",Orissa Lift Irrigation Corporation||LI ANGUL||LI Division Dhenkanal,2025_OLIC_115098_1,EEDKL(OLIC)-02/2025-26,Revival of Chandapur-II LI Project under Kankadahad Block of Dhenkanal District,EE,Internal,DA Estimator,BIJAY KUMAR TARAI,22-Jul-2025 02:40 PM,22-Jul-2025 02:45 PM,techsummary_545056.pdf (60.04 KB),AOC
2.0,Finance,.xls,BOQ,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,2999963,Chandrika Nanda,15-Jul-2025 02:47 PM,Rejected-Finance,Not Awarded in lottery,26-Sep-2025 10:55 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,2999880,PRAMOD KUMAR BEHERA,15-Jul-2025 02:14 PM,Rejected-Finance,Not Awarded in lottery,26-Sep-2025 10:55 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,2996818,saumendu sutar,11-Jul-2025 09:02 PM,Accepted-AOC,Awarded,26-Sep-2025 11:00 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,2993920,Srikanta Kumar Aich,13-Jul-2025 08:12 PM,Rejected-Finance,Not Awarded in lottery,26-Sep-2025 10:55 AM,,,,,,,,,,,,,,,,,AOC
