Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Cuttack||BANKI- DAMPARA Block,BDB-01/2025-26,2025_PRBD_113193_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,AS PER DTCN,"6,000",Nil,Nil,No,09-May-2025 11:00 AM,29-May-2025 11:30 AM,09-May-2025 11:00 AM,28-May-2025 05:00 PM,NA ,NA ,09-May-2025 11:00 AM,28-May-2025 05:00 PM,BLOCK DEVELOPMENT OFFICER DAMAPDA,BANKI CUTTACK,CONSTRUCTION OF GPLF BUILDING WITH MARKET COMPLEX AT KUSUPANGI GP,CONSTRUCTION OF GPLF BUILDING WITH MARKET COMPLEX AT KUSUPANGI GP,Please refer Tender documents. ,NA ,"21,61,642",Civil Works - Buildings,NA ,Tender,180.0,NA ,BANKI-DAMAPDA BLOCK,754008.0,NA ,NA ,NA ,O/O THE BLOXCK DEVELOPMENT OFFICER DAMAPADA,No ,No,"21,616",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,AOC,18-Sep-2025,"INR 1,837,611",180.0,ANSUMAN DASH,18-Sep-2025 04:30 PM,Kuspangi.pdf (466.00 KB),Block Development Officer,Internal,,ANSUMAN DASH,06-Sep-2025 05:25 PM,finsummary_538744.pdf (378.00 KB),Finance,"On opening of the Financial Bid and Technical Bid , it is found that all the 5 bidders have been participated in the tender",ANSUMAN DASH,04-Jun-2025 09:59 PM,,BOQ Comparative Chart,1,2937303,GURUKRUPA FILLING STATION,28-May-2025 04:40 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,06-Sep-2025 05:25 PM,1.0,2933966.0,PADMALOCHAN PRADHAN,INR,"1,837,611",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Cuttack||BANKI- DAMPARA Block,2025_PRBD_113193_1,BDB-01/2025-26,CONSTRUCTION OF GPLF BUILDING WITH MARKET COMPLEX AT KUSUPANGI GP,Block Development Officer,Internal,,ANSUMAN DASH,06-Sep-2025 04:56 PM,techsummary_538744.pdf (378.00 KB),AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,2,2938507,M/S ANUPAMA INDUSTRIES,28-May-2025 04:42 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,06-Sep-2025 05:25 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,2933966,PADMALOCHAN PRADHAN,27-May-2025 09:23 AM,Accepted-AOC,Work order issue,18-Sep-2025 04:30 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,2937618,PRABIN KUMAR BEURA,28-May-2025 03:53 PM,Rejected-Finance,Due to L2,06-Sep-2025 05:25 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,2934932,SAGAR KUMAR SAHOO,27-May-2025 01:24 PM,Rejected-Finance,Due to L3,06-Sep-2025 05:25 PM,,,,,,,,,,,,,,,,AOC
