Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
"CCE,Anandapur Barrage Project||CCE,Anandapur",CCEABP- 09 of 2025-26,2025_CCEAB_113634_1,Yes,National Competitive Bid,Lump-sum,Services,2.0,No,No,Online,No,No,No,21-May-2025 11:30 AM,06-Jun-2025 11:30 AM,21-May-2025 11:30 AM,05-Jun-2025 05:00 PM,21-May-2025 11:30 AM ,28-May-2025 05:00 PM ,21-May-2025 11:30 AM,05-Jun-2025 05:00 PM,28-Jul-2025 12:30 PM,"CCE, ABP, SALAPADA","CCE, ABP, SALAPADA","10,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,BID DOCUMENT,"60,000",Yes,fixed,,Nil,Nil,Appointment of Third-Party Inspection Agency (TPIA) forConstruction of distribution system for (A) 2221 Ha of CCA including Command Area Development (CAD) of Baitarani Left Bank Canal (BLBC) from RD 0.00 km to 28.50 km and (B) 1229 Ha of CCA includi,Appointment of Third-Party Inspection Agency (TPIA) fo rConstruction of distribution system for (A) 2221 Ha of CCA including Command Area Development (CAD) of (BLBC) from RD 0.00 km to 28.50 km and (B)1229 Ha of CCA including operation and maintenan,Please refer Tender documents. ,NA ,,Consultancy Services,NA ,Tender,90.0,540.0,"CCE, ABP, SALAPADA",758020.0,NA ,NA ,NA ,"CCE, ABP, SALAPADA",No ,No,1.0,ICICI BANK,AOC,Technical,Summary Uploaded,ABINASH ROUL,06-Jun-2025 11:48 AM,technical_540295.pdf,"CCE,Anandapur Barrage Project||CCE,Anandapur",2025_CCEAB_113634_1,CCEABP- 09 of 2025-26,Appointment of Third-Party Inspection Agency (TPIA) forConstruction of distribution system for (A) 2221 Ha of CCA including Command Area Development (CAD) of Baitarani Left Bank Canal (BLBC) from RD 0.00 km to 28.50 km and (B) 1229 Ha of CCA includi,CCE ABP,Internal,,Manas Ranjan Mandal,01-Sep-2025 12:58 PM,finsummary_540295.pdf (562.62 KB),1.0,2951668.0,M/s. CADD CONSULTING ENGINEERS PRIVATE LIMITED,INR,"4,532,000",1,2949951,Bureau Veritas India Pvt Ltd,05-Jun-2025 11:01 AM,Rejected-Technical,Not Qualified in Technical Evaluation,24-Jul-2025 07:42 PM,01-Sep-2025,"INR 4,532,000",540.0,Manas Ranjan Mandal,01-Sep-2025 01:02 PM,workorder.pdf (563.00 KB),CCE ABP,Internal,,Manas Ranjan Mandal,24-Jul-2025 07:42 PM,28-Jul-2025 12:30 PM,techsummary_540295.pdf (555.46 KB),Finance,Summary Uploaded,RAMA CHANDRA DAS,28-Jul-2025 12:39 PM,finance_540295.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,2,2934557,IRCLASS SYSTEMS AND SOLUTIONS PRIVATE LIMITED,05-Jun-2025 03:06 PM,Rejected-Technical,Not Qualified in Technical Evaluation,24-Jul-2025 07:42 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,2951668,M/s. CADD CONSULTING ENGINEERS PRIVATE LIMITED,05-Jun-2025 02:53 PM,Accepted-AOC,1st lowest,01-Sep-2025 01:02 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,4,2950655,Multi Mantech International Pvt. Ltd.,05-Jun-2025 04:46 PM,Rejected-Technical,Not Qualified in Technical Evaluation,24-Jul-2025 07:42 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,5,2944134,TRP Ingenieria Consultants Pvt Ltd,05-Jun-2025 01:05 PM,Rejected-AOC,2nd lowest,01-Sep-2025 01:02 PM,,,,,,,,,,,,,,,,,,,,AOC
