S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,CE and BM Brahmani Basin Samal||APD cum CCE RIP Samal||Rengali Dam Division Rengali,SE-RDD-01/2025-26,2025_CEBBS_116129_1,Yes,Open Tender,Item Rate,Services,1.0,No,No,Online,No,No,No,SE RDD,"Sperintending Engineer, Rengali Dam Division, Rengali Dam Site, Angul",28-Jul-2025 11:00 AM,07-Aug-2025 11:00 AM,28-Jul-2025 11:00 AM,06-Aug-2025 05:00 PM,28-Jul-2025 11:00 AM ,01-Aug-2025 05:00 PM ,28-Jul-2025 11:00 AM,06-Aug-2025 05:00 PM,"Engagement of manpower for operation and maintenance of dewatering of foundation gallery, water supply, Electrical works, operation of spillway gates and taking gauge reading of Rengali Dam Sub-Division No-II under Rengali Dam Division for the year 2","Engagement of manpower for operation and maintenance of dewatering of foundation gallery, water supply, Electrical works, operation of spillway gates and taking gauge reading of Rengali Dam Sub-Division No-II under Rengali Dam Division for the year 2",Please refer Tender documents. ,NA ,"10,49,106",Human Resources Supply,Labour Engagement ,Tender,90.0,208.0,O/oSERDDRDS,759105.0,NA ,NA ,NA ,O/o the SE Rengali Dam Divisioni,No ,No,"10,500",Yes,fixed,,Nil,Nil,"6,000",Nil,Nil,Yes,AOC,1,3024196,ACTIVE SECURITY AND INTELLIGENCE SEVICES,05-Aug-2025 11:04 AM,Accepted-AOC,won trransparent lottery,11-Sep-2025 05:07 PM,11-Sep-2025,"INR 1,049,106",208.0,Smaraki Das,11-Sep-2025 05:06 PM,manpowerworkorder.pdf (459.00 KB),The work is awarded to Active Security and intelligence service as he won transparent lottery,"Superintending Engineer,RDD",Internal,"Estimator(AEE),Estimator(AE),Rengali Dam Division",Smaraki Das,11-Sep-2025 04:54 PM,techsummary_547496.pdf (157.68 KB),"Superintending Engineer,RDD",Internal,"Estimator(AE),Estmator(AEE),Rengali Dam Division",Smaraki Das,11-Sep-2025 05:01 PM,finsummary_547496.pdf (287.13 KB),CE and BM Brahmani Basin Samal||APD cum CCE RIP Samal||Rengali Dam Division Rengali,2025_CEBBS_116129_1,SE-RDD-01/2025-26,"Engagement of manpower for operation and maintenance of dewatering of foundation gallery, water supply, Electrical works, operation of spillway gates and taking gauge reading of Rengali Dam Sub-Division No-II under Rengali Dam Division for the year 2",1.0,3024196.0,ACTIVE SECURITY AND INTELLIGENCE SEVICES,INR,"1,049,106",Finance,All the Boqs and Documents are downloaded successfully,Smaraki Das,07-Aug-2025 12:56 PM,finance_547496.pdf,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,3025483,AJAMBAR BEHERA,06-Aug-2025 12:36 PM,Rejected-AOC,didnot win lottery,11-Sep-2025 05:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3023611,BHARAT SECURITY SERVICE,06-Aug-2025 12:51 PM,Rejected-AOC,did not participated,11-Sep-2025 05:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3025583,BIRAJA SECURITY SERVICE,06-Aug-2025 01:27 PM,Rejected-AOC,did not participated,11-Sep-2025 05:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3025685,M/s. KALINGA WARRIORS SECURITY SERVICES,06-Aug-2025 04:05 PM,Rejected-AOC,did not participated,11-Sep-2025 05:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,3019511,SRIRAM INTELLIGENCE SECURITIES PVT. LTD.,31-Jul-2025 06:08 PM,Rejected-AOC,didnot win lottery,11-Sep-2025 05:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,3017512,SUMATI MOHANTY,05-Aug-2025 01:34 PM,Rejected-AOC,didnot win lottery,11-Sep-2025 05:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
