S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1.0,2984930.0,MANOJ KUMAR CHOUDHURY,INR,"27,685,015",Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_114584_19,06/OPHWC/2025-26,Constn. of 12 nos. F type Qtrs. at R.O Rayagada,1.0,2990341.0,AJAY KUMAR JAIN,05-Jul-2025 04:20 PM,Rejected-Finance,DUE TO L2 BIDDER,25-Sep-2025 10:09 AM,25-Sep-2025,"INR 27,685,015",365.0,Bikram Keshari Malla,25-Sep-2025 10:10 AM,WORKTUYTUU.pdf (970.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 19.09.2025,AS PER TC MINUTES,Internal,AS PER TC MINUTES,Srikanta Samal,22-Aug-2025 06:18 PM,25-Aug-2025 10:30 AM,techsummary_543588.pdf (304.95 KB),Finance,financial bid opened,Bikram Keshari Malla,25-Aug-2025 11:12 AM,,BOQ Comparative Chart,AS PER AS ACCEPTANCE LETTER,Internal,AS PER AS ACCEPTANCE LETTER,Bikram Keshari Malla,25-Sep-2025 10:09 AM,finsummary_543588.pdf (795.56 KB),Technical,2 Nos. of bidders have been participated,Bikram Keshari Malla,08-Jul-2025 05:42 PM,,AOC,1.0,ICICI BANK,Constn. of 12 nos. F type Qtrs. at R.O Rayagada,Building Work,Please refer Tender documents. ,NA ,"3,07,57,710",Civil Works - Buildings,NA ,Tender,90.0,365.0,Rayagada,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,"3,07,600",Yes,fixed,,Nil,Nil,"11,800",0.0,Nil,Nil,No,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,Orissa State Police Housing and Welfare Corporation Ltd,06/OPHWC/2025-26,2025_OSPHW_114584_19,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",19-Jun-2025 06:55 PM,07-Jul-2025 10:30 AM,19-Jun-2025 06:55 PM,05-Jul-2025 05:00 PM,NA ,NA ,19-Jun-2025 06:55 PM,05-Jul-2025 05:00 PM,25-Aug-2025 10:30 AM,AOC
,,,,,,,,,2.0,2984930.0,MANOJ KUMAR CHOUDHURY,03-Jul-2025 07:04 PM,Accepted-AOC,QUALIFIED BIDDER,25-Sep-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,AOC
