Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
Orissa State Police Housing and Welfare Corporation Ltd,06/OPHWC/2025-26,2025_OSPHW_114584_13,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"4,95,900",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,19-Jun-2025 06:55 PM,07-Jul-2025 10:30 AM,19-Jun-2025 06:55 PM,05-Jul-2025 05:00 PM,NA ,NA ,19-Jun-2025 06:55 PM,05-Jul-2025 05:00 PM,25-Aug-2025 10:30 AM,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit","11,800",0.0,Nil,Nil,No,Constn. of Upgradation of 50 seated Girls Hostel with future expansion of Odisha Maritime Academy at Paradip in the District of Jagatsinghpur,Building Work,Please refer Tender documents. ,NA ,"4,95,94,182",Civil Works - Buildings,NA ,Tender,90.0,365.0,Jagatsinghpur,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,AOC,Technical,6 Nos. of bidders have been participated,Bikram Keshari Malla,07-Jul-2025 05:33 PM,,AS PER AS ACCEPTANCE LETTER,Internal,AS PER AS ACCEPTANCE LETTER,Bikram Keshari Malla,19-Sep-2025 12:09 PM,finsummary_543564.pdf (371.77 KB),Finance,financial bid opened,Bikram Keshari Malla,25-Aug-2025 10:58 AM,,BOQ Comparative Chart,AS PER TC MINUTES,Internal,AS PER TC MINUTES,Srikanta Samal,22-Aug-2025 06:15 PM,25-Aug-2025 10:30 AM,techsummary_543564.pdf (378.97 KB),19-Sep-2025,"INR 42,160,014.46",365.0,Bikram Keshari Malla,19-Sep-2025 12:11 PM,WORKORFET.pdf (506.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 17.09.2025,1.0,2983631.0,Sarada Prasad Swain,INR,"42,160,014",Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_114584_13,06/OPHWC/2025-26,Constn. of Upgradation of 50 seated Girls Hostel with future expansion of Odisha Maritime Academy at Paradip in the District of Jagatsinghpur,1,2990310,BANKA BIHARI MALLICK,05-Jul-2025 02:14 PM,Rejected-Technical,Absent in the Point of Presentation as per DTCN Cl.110(m).,22-Aug-2025 06:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2988732,MESSERS DAKSHYA CONSTRUCTION,04-Jul-2025 12:24 PM,Rejected-Technical,Non-securing qualifying marks in the Point of Presentation as per DTCN Cl.110(m).,22-Aug-2025 06:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2978096,PABITRA MOHAN NAYAK,30-Jun-2025 01:57 PM,Rejected-Technical,Absent in the Point of Presentation as per DTCN Cl.110(m).,22-Aug-2025 06:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2983631,Sarada Prasad Swain,30-Jun-2025 12:30 PM,Accepted-AOC,QUALIFIED BIDDER,19-Sep-2025 12:11 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2990508,SILADITYA BEHERA,05-Jul-2025 02:53 PM,Rejected-Technical,Absent in the Point of Presentation as per DTCN Cl.110(m).,22-Aug-2025 06:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2989414,SNBS PROJECTS PRIVATE LIMITED,05-Jul-2025 04:05 PM,Rejected-Finance,DUE TO L2 BIDDER,19-Sep-2025 12:09 PM,AOC
