S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,DOCUMENT AS PER DTCN,CE RW I||RW Electrical Circle Bhubaneswar||RW Electrical Division Bhubaneswar,EERWELBBSR 08/2025-26,2025_CERWI_116593_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"8,427",No,percentage,1.0%,Nil,Nil,08-Aug-2025 12:00 PM,19-Aug-2025 01:00 PM,08-Aug-2025 12:00 PM,18-Aug-2025 05:00 PM,08-Aug-2025 12:00 PM ,17-Aug-2025 05:00 PM ,08-Aug-2025 12:00 PM,18-Aug-2025 05:00 PM,"4,000",0.0,Nil,Nil,No,shifting of El.pole of constn.of Kumbhilo to Barasahi Road under SACI deposited by SERW BBSR vide lr.no.6495.dt.22.7.2025,shifting of El.pole of constn.of Kumbhilo to Barasahi Road under SACI deposited by SERW BBSR vide lr.no.6495.dt.22.7.2025,NA ,NA ,"8,42,721",Electrical Works,NA ,Tender,90.0,180.0,Khordha,752056.0,NA ,NA ,NA ,"RURAL WORKS ELECT DIVISION, BHUBANESWAR",No ,No,Divisional Officer,"RURAL WORKS ELECT DIVISION, BHUBANESWAR",AOC,"Executive Engineer, R.W EL.DIVN.BBSR",Internal,"Executive Engineer, D.A.O-II, and Estimator of R.W EL.DIVN.BBSR",Chudamani Sethi,23-Sep-2025 05:00 PM,finsummary_548635.pdf (290.01 KB),CE RW I||RW Electrical Circle Bhubaneswar||RW Electrical Division Bhubaneswar,2025_CERWI_116593_1,EERWELBBSR 08/2025-26,shifting of El.pole of constn.of Kumbhilo to Barasahi Road under SACI deposited by SERW BBSR vide lr.no.6495.dt.22.7.2025,1.0,3040215.0,MS KALYANI ELECTRICALS AND CONSTRUCTION,INR,"716,397",Finance,3nos of bidders participated in the tender,Chudamani Sethi,22-Aug-2025 04:05 PM,finance_548635.pdf,BOQ Comparative Chart,23-Sep-2025,"INR 716,397",180.0,Chudamani Sethi,25-Sep-2025 12:17 PM,3404.pdf (348.00 KB),M/s Kalyani ELectrical and Construction has deposited requisite amount of APS and ISD,1,3039954,DHYAN CHAND MISHRA,18-Aug-2025 01:00 PM,Rejected-Finance,Looser on lottery,23-Sep-2025 05:00 PM,"Executive Engineer, R.W EL.DIVN.BBSR",Internal,"Executive Engineer, D.A.O-II, and Estimator of R.W EL.DIVN.BBSR",Chudamani Sethi,06-Sep-2025 12:39 PM,techsummary_548635.pdf (430.31 KB),AOC
2.0,ICICI NEFT/RTGS,,,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3040215,MS KALYANI ELECTRICALS AND CONSTRUCTION,18-Aug-2025 03:30 PM,Accepted-AOC,M/s Kalyani Elctricals and COnstruction has deposited requisite amount of APS and ISD,25-Sep-2025 12:17 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3038502,"M/S ORISSA TRADING HOUSE, PROP. RITU MODI",16-Aug-2025 03:44 PM,Rejected-Finance,Looser on lottery,23-Sep-2025 05:00 PM,,,,,,,AOC
