Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No.1,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage
Er Rohan Gourav Ray,Internal,"Er Rohan Gourav Ray SE, Sri J.J.S.G Richards Sr DAO, Sri R. Kishan AEE Estimator",Ansuman Mohapatra,06-Sep-2025 05:13 PM,techsummary_540566.pdf (145.22 KB),06-Sep-2025,"INR 2,633,990",60.0,Ansuman Mohapatra,06-Sep-2025 05:31 PM,Agmt.pdf (216.00 KB),Agreement drawn,1,2951043,ABHIJIT MOHAPATRA,04-Jun-2025 01:03 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,Finance,Bid opened,Ansuman Mohapatra,06-Sep-2025 05:08 PM,finance_540566.pdf,BOQ Comparative Chart,1.0,2934822.0,SHIBANANDA PADHI,INR,"2,633,990",EIC-CIVIL||SERNB-CIRCLE-EASTERN||EERNB-DIVN-BARIPADA,2025_EICCL_113426_4,Bid Id No. SE- 03/2025-26,S/R such as repair to damaged carriageway with SDBC of Chipat Junction to Baripada Baghra Road (ODR) from 0.000 km to 0.900 km for the year 2025-26,Er Rohan Gourav Ray,Internal,"Er Rohan Gourav Ray SE, Sri J.J.S.G Richards Sr DAO, Sri R. Kishan AEE Estimator",Ansuman Mohapatra,06-Sep-2025 05:24 PM,finsummary_540566.pdf (269.79 KB),AOC,"31,100",Yes,fixed,,Nil,Nil,EIC-CIVIL||SERNB-CIRCLE-EASTERN||EERNB-DIVN-BARIPADA,Bid Id No. SE- 03/2025-26,2025_EICCL_113426_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,S/R such as repair to damaged carriageway with SDBC of Chipat Junction to Baripada Baghra Road (ODR) from 0.000 km to 0.900 km for the year 2025-26,S/R such as repair to damaged carriageway with SDBC of Chipat Junction to Baripada Baghra Road (ODR) from 0.000 km to 0.900 km for the year 2025-26,Please refer Tender documents. ,NA ,"30,98,450",Civil Works - Roads,NA ,Tender,90.0,60.0,Baripada,757001.0,NA ,NA ,NA ,O/o the SE Mayurbhanj (R and B) Division Baripada,No ,No,1.0,Date Corrigendum,Date,,21-May-2025 12:30 PM,05-Jun-2025 11:00 AM,21-May-2025 12:30 PM,04-Jun-2025 05:00 PM,21-May-2025 12:30 PM ,04-Jun-2025 05:00 PM ,21-May-2025 12:30 PM,04-Jun-2025 05:00 PM,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC, EMD, GSTIN, PAN, Affidavit, Machinery and other required documents as per DTCN","6,000",0.0,Nil,Nil,No,SE Mayurbhanj (R and B) Division Baripada,O/o the SE Mayurbhanj (R and B) Division Baripada,AOC
,,,,,,,,,,,,,2,2949686,AMRIT KUMAR SINGH,03-Jun-2025 08:31 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,Bill of Quantity,,,,,,,,AOC
,,,,,,,,,,,,,3,2949387,ARUN KUMAR SARGHARIA,04-Jun-2025 01:12 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,4,2950683,ASIM KUMAR DASH,04-Jun-2025 10:48 AM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,5,2950579,ASISHRANJAN SETHI,04-Jun-2025 06:18 AM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,6,2947307,BHANU SHANKAR MISHRA,02-Jun-2025 08:39 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,7,2935112,BIJAYLAXMI PATI,28-May-2025 08:11 AM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,8,2950536,BISESWAR BEHERA,04-Jun-2025 12:41 AM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,9,2940304,BRAHMANANDA SAHU,04-Jun-2025 09:21 AM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,10,2936341,DAIPAYAN BEHERA,29-May-2025 01:39 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,06-Sep-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
