Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"6,000",Nil,Nil,No,Const of Jemadeipur Sasan Anganwadi centre(AWC) Building,AWC building,Please refer Tender documents. ,NA ,"11,28,467",Civil Works - Buildings,NA ,Tender,90.0,180.0,"Badachana GP, Badachana",754296.0,NA ,NA ,NA ,PANCHAYAT SAMITI OFFICE BARCHANA,No ,No,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||BADCHANA Block,Tenderonline01 BAD/2025-26/2845/22.05.2025,2025_PRBCN_113919_10,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,BDO Barchana,PANCHAYAT SAMITI OFFICE BARCHANA,29-May-2025 06:55 PM,09-Jun-2025 11:30 AM,29-May-2025 06:55 PM,09-Jun-2025 11:00 AM,29-May-2025 06:55 PM ,09-Jun-2025 10:00 AM ,29-May-2025 06:55 PM,09-Jun-2025 11:00 AM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Cost, EMD, RC, GSTIN, PAN, NRC and other documents as per DTCN",1,ICICI BANK,"12,000",Yes,fixed,,Nil,Nil,AOC,BDO BADACHANA,Internal,"BFO, AEE, SO, CP,AE/ JE Concerned of Barchana Block",Parthasarathi Panda,05-Sep-2025 07:20 PM,finsummary_541399.pdf (1080.44 KB),BDO BADACHANA,Internal,"BFO, AEE, SO, CP,AE/ JE Concerned of Barchana Block",Parthasarathi Panda,19-Aug-2025 06:40 PM,techsummary_541399.pdf (513.04 KB),06-Sep-2025,"INR 1,128,467",180.0,Rabindra Kumar Pradhan,06-Sep-2025 03:07 PM,AOC_Jemadeipursasan_AWC.pdf (464.00 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||BADCHANA Block,2025_PRBCN_113919_10,Tenderonline01 BAD/2025-26/2845/22.05.2025,Const of Jemadeipur Sasan Anganwadi centre(AWC) Building,1.0,2954509.0,ALOK KUMAR PRUSTY,INR,"959,310",1,2954509,ALOK KUMAR PRUSTY,06-Jun-2025 02:56 PM,Accepted-AOC,L1 in the transparent lottery and done agreement submitting all security deposits.,06-Sep-2025 03:07 PM,Finance,Two bidders are admitted,Rajanikanta Behera,09-Jun-2025 05:37 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,2,ICICI NEFT/RTGS,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2957131,M/S NARAYAN OJHA,09-Jun-2025 10:33 AM,Rejected-Finance,Rejected in the transparent lottery,05-Sep-2025 07:20 PM,,,,,,,AOC
