S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,Construction of C.C. Road from Ghadei Babu house to Mukhi Babu house in Ward No.24,Const. of C.C. road.,Please refer Tender documents ,NA ,"2,23,215",Civil Works - Roads,NA ,Tender,120.0,60.0,"Baripada Municipality, Baripada",757001.0,NA ,NA ,NA ,"Office of the Baripada Municipality, Baripada",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Cost, EMD remitted on line mode, GST, PAN and Contractor valid Registration Certificate.",06-Oct-2018 11:00 AM,25-Oct-2018 11:30 AM,06-Oct-2018 11:00 AM,22-Oct-2018 05:00 PM,NA ,NA ,06-Oct-2018 11:00 AM,22-Oct-2018 05:00 PM,"Executive Officer, Baripada Municipality, Baripada","Executive Officer, Baripada Municipality, Baripada","2,250",Yes,fixed,,"Executive Officer, Baripada Municipality, Baripada",Baripada,Municipal Bodies||Baripada Municipality,BPDM- 04 of 2018/2019,2018_ORULB_49902_45,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"2,000",0.0,"Executive Officer, Baripada Municipality, Baripada",Baripada,No,AOC,1.0,980305.0,BISWARANJAN DAS,20-Oct-2018 05:24 PM,Rejected-Finance,As L2,22-Sep-2025 08:45 AM,22-Sep-2025,"INR 250,000",60.0,Debiprasad Rout,22-Sep-2025 08:52 AM,WorkOrder.pdf (394.00 KB),"Executive Officer, Baripada Municipality",Internal,,Debiprasad Rout,22-Sep-2025 08:42 AM,techsummary_273266.pdf (544.79 KB),"Executive Officer, Baripada Municipality",Internal,,Debiprasad Rout,22-Sep-2025 08:45 AM,finsummary_273266.pdf (326.23 KB),Municipal Bodies||Baripada Municipality,2018_ORULB_49902_45,BPDM- 04 of 2018/2019,Construction of C.C. Road from Ghadei Babu house to Mukhi Babu house in Ward No.24,1.0,980494.0,RAJESH KUMAR ROUT,INR,"250,000",Finance,"Two bidders have participated, BISWARANJAN DAS L2 and RAJESH KUMAR ROUT L1. Hence the documents of both the bidders have been accepted, which will be put up before the Tender Committee for finalization.",Saroj Kumar Dash,30-Oct-2018 04:24 PM,finance_273266.pdf,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,.pdf,"Affidavits, Labour License, undertakings and any other documents as per DTCN.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,980494.0,RAJESH KUMAR ROUT,20-Oct-2018 06:22 PM,Accepted-AOC,As L1,22-Sep-2025 08:52 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
