Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"Contactor RC, PAN, GSTIN, Affidavits, Under taking other documents as per DTCN","4,000",0.0,Nil,Nil,No,"Power supply to newly constructed office building of Asst. Director of Textiles,Bhawanipatna in the district of Kalahandi for the year 2024-2025",Power Supply,Please refer Tender documents. ,NA ,"5,64,234",Electrical Works,NA ,Tender,90.0,60.0,Bhawanipatna Kalahandi,766001.0,NA ,NA ,NA ,O/O SE Kalahandi R and B Division Bhawanipatna,No ,No,1.0,ICICI BANK,Additional Chief Engineer,O/O Superintending Engineer Kalahandi R and B Division Bhawanipatna,30-Nov-2024 06:00 PM,07-Dec-2024 11:00 AM,30-Nov-2024 06:00 PM,06-Dec-2024 05:00 PM,30-Nov-2024 06:00 PM ,06-Dec-2024 05:00 PM ,30-Nov-2024 06:00 PM,06-Dec-2024 05:00 PM,"5,642",Yes,percentage,1.0%,Nil,Nil,EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVN-KALAHANDI,BC KLD-10/2024-2025,2024_EICCL_107744_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,03-Sep-2025,"INR 479,655.689",60.0,Shibaji Pradhan,03-Sep-2025 01:33 PM,townhallfin.pdf (312.00 KB),1,2680639,DINESH KUMAR AGRAWAL,04-Dec-2024 12:31 PM,Rejected-Finance,Disqualified,03-Sep-2025 01:31 PM,Superintending Engineer,Internal,,Shibaji Pradhan,03-Sep-2025 01:27 PM,techsummary_518737.pdf (315.10 KB),EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVN-KALAHANDI,2024_EICCL_107744_3,BC KLD-10/2024-2025,"Power supply to newly constructed office building of Asst. Director of Textiles,Bhawanipatna in the district of Kalahandi for the year 2024-2025",Superintending Engineer,Internal,,Shibaji Pradhan,03-Sep-2025 01:31 PM,finsummary_518737.pdf (356.09 KB),Finance,4 no of bidders,Prakash Kumar Behera,07-Dec-2024 12:45 PM,,BOQ Comparative Chart,1.0,2680282.0,UNITED POWER,INR,"479,655.689",AOC
,,.xls,Bill Of Quantity,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,2682308,MAA BHUBANESWARI ELECTRICALS,04-Dec-2024 09:00 PM,Rejected-Finance,Disqualified,03-Sep-2025 01:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,2686054,SANDIP KUMAR AGRAWAL,06-Dec-2024 04:37 PM,Rejected-Technical,Disqualified,03-Sep-2025 01:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,2680282,UNITED POWER,04-Dec-2024 10:07 AM,Accepted-AOC,1st Lowest bidders,03-Sep-2025 01:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
