S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,ICICI BANK,"2,000",0.0,Nil,Nil,No,"2,600",Yes,fixed,,Nil,Nil,09-Jan-2025 01:30 PM,17-Jan-2025 11:00 AM,09-Jan-2025 01:30 PM,16-Jan-2025 05:00 PM,09-Jan-2025 01:30 PM ,15-Jan-2025 05:00 PM ,09-Jan-2025 01:30 PM,16-Jan-2025 05:00 PM,CE RW I||RWCIRCLE-KENDRAPARA||RWDIVISION-KENDRAPARA,RWD / KPD-08 of 2024-25,2025_CERWI_109100_23,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC, GST, PAN, Affidavit and other documents as per DTCN",S/R to Rural Works section -II Mahakalapara in the District of Kendrapara for 2024-25,Building Work,Please refer Tender documents. ,NA ,"2,54,000",Civil Works - Buildings,NA ,Tender,90.0,30.0,Kendrapara,754211.0,NA ,NA ,NA ,"Executive Engineer R.W. Division, Kendrapara",No ,No,"Executive Engineer R.W. Division, Kendrapara","Executive Engineer R.W. Division, Kendrapara",AOC,"Executive Engineer R.W.Division, Kendrapara",Internal,"D.A.O, Junior Engineer(Estimator)",Bandana Behera,15-Sep-2025 01:12 PM,techsummary_524843.pdf (612.78 KB),"Executive Engineer R.W.Division, Kendrapara",Internal,"D.A.O, Junior Engineer(Estimator)",Bandana Behera,15-Sep-2025 01:20 PM,finsummary_524843.pdf (330.69 KB),Finance,Eleven Numbers of Bidder Participated,Rajesh Pradhan,18-Jan-2025 04:47 PM,,BOQ Comparative Chart,1.0,2753044.0,Basanta Kumar Das,INR,"215,974",CE RW I||RWCIRCLE-KENDRAPARA||RWDIVISION-KENDRAPARA,2025_CERWI_109100_23,RWD / KPD-08 of 2024-25,S/R to Rural Works section -II Mahakalapara in the District of Kendrapara for 2024-25,1,2751010,Amiya Ranjan Mallick,15-Jan-2025 01:11 PM,Rejected-Finance,Did not Win the Lottery,15-Sep-2025 01:20 PM,15-Sep-2025,"INR 215,974",30.0,Bandana Behera,15-Sep-2025 01:25 PM,442.pdf (331.00 KB),Successful Qualify Bidder,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2753044,Basanta Kumar Das,15-Jan-2025 08:16 PM,Accepted-AOC,Successful Qualify Bidder,15-Sep-2025 01:25 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2755496,DALILATA LENKA,16-Jan-2025 03:06 PM,Rejected-Finance,Did not Win the Lottery,15-Sep-2025 01:20 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2749014,KSHIROD KUMAR NAYAK,14-Jan-2025 03:09 PM,Rejected-Finance,Did not Win the Lottery,15-Sep-2025 01:20 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2752869,NIRANJAN PATI,15-Jan-2025 07:29 PM,Rejected-Finance,Did not Win the Lottery,15-Sep-2025 01:20 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2753229,PRADIP KUMAR SETHY,15-Jan-2025 08:56 PM,Rejected-Finance,Did not Win the Lottery,15-Sep-2025 01:20 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2754548,Shankar Kumar Maity,16-Jan-2025 11:58 AM,Rejected-Finance,Did not Win the Lottery,15-Sep-2025 01:20 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2753721,SOUMENDRA MOHAPATRA,15-Jan-2025 11:56 PM,Rejected-Finance,Did not Win the Lottery,15-Sep-2025 01:20 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2746490,SRIDEBI NAYAK,13-Jan-2025 02:24 PM,Rejected-Finance,Did not Win the Lottery,15-Sep-2025 01:20 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2754454,SUBHA BEHERA,16-Jan-2025 11:46 AM,Rejected-Finance,Did not Win the Lottery,15-Sep-2025 01:20 PM,,,,,,,,AOC
