S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage
1.0,2928774.0,Akshya Kumar Sahu,INR,"1,700,195",Finance,Eight nos of bidder particpated and under scrutiny.,Sandipta Panigrahi,10-Jul-2025 01:36 PM,finance_539473.pdf,BOQ Comparative Chart,Superintending Engineer,Internal,DAO and Estimator,Sandipta Panigrahi,24-Sep-2025 02:23 PM,finsummary_539473.pdf (1649.45 KB),EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM II,2025_EICCL_113436_1,SC RandB GM-II-01/2025-26,Construction of Oswan Hall in the premises of Purushottampur Tahasil at Purushottampur,Superintending Engineer,Internal,DAO and Estimator,Sandipta Panigrahi,24-Sep-2025 02:21 PM,techsummary_539473.pdf (1649.45 KB),24-Sep-2025,"INR 1,999,995",60.0,Sandipta Panigrahi,24-Sep-2025 02:26 PM,Doc.pdf (1649.00 KB),Work awarded to Sri Akshaya Kumar Sahu,1,2928774,Akshya Kumar Sahu,22-May-2025 03:07 PM,Accepted-AOC,Work awarded,24-Sep-2025 02:26 PM,AOC,16-May-2025 10:00 AM,23-May-2025 11:30 AM,16-May-2025 10:00 AM,22-May-2025 04:00 PM,16-May-2025 10:00 AM ,20-May-2025 04:00 PM ,16-May-2025 10:00 AM,22-May-2025 04:00 PM,EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM II,SC RandB GM-II-01/2025-26,2025_EICCL_113436_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,Construction of Oswan Hall in the premises of Purushottampur Tahasil at Purushottampur,Building work,Please refer Tender documents. ,NA ,"19,90,900",Civil Works - Buildings,NA ,Tender,90.0,60.0,Purushottampur,760007.0,NA ,NA ,NA ,O/o S.E. Ganjam RandB Divn No.II Berhampur,No ,No,"20,000",Yes,fixed,,Nil,Nil,Superintending Engineer,O/o S.E. Ganjam RandB Divn No.II Hillpatna Berhampur-5,1.0,Fee/PreQual/Technical/Finance,.pdf,Cost of tender paper EMD GSTIN Regn Certificate Affidavit PAN and other documents as per DTCN,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2927386,G.Mohan Dora,22-May-2025 03:53 PM,Rejected-Technical,Due to non submission of required machineries,24-Sep-2025 02:21 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of quantity,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2928745,LIPUN SAHU,22-May-2025 03:07 PM,Rejected-AOC,Not qualify in the lottery,24-Sep-2025 02:26 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2928655,MAMATA KUMARI SATAPATHY,22-May-2025 01:59 PM,Rejected-AOC,Not qualify in the lottery,24-Sep-2025 02:26 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2927457,MANOJ KUMAR PANIGRAHY,21-May-2025 03:07 PM,Rejected-AOC,Not qualify in the lottery,24-Sep-2025 02:26 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2928757,Ranjan Kumar Sabat,22-May-2025 03:00 PM,Rejected-AOC,Not qualify in the lottery,24-Sep-2025 02:26 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2928500,Rashmita Panda,22-May-2025 01:18 PM,Rejected-AOC,Not qualify in the lottery,24-Sep-2025 02:26 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2926970,SAROJ KUMAR SAHU,22-May-2025 01:17 PM,Rejected-AOC,Not qualify in the lottery,24-Sep-2025 02:26 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
