Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
18-Sep-2025,"INR 1,837,611",180.0,ANSUMAN DASH,18-Sep-2025 03:52 PM,Govindapur.pdf (621.00 KB),Finance,"On opening of the Technical and Financial Bid, it is found that all the 6 bidders have been participated in the tender",ANSUMAN DASH,04-Jun-2025 10:11 PM,,BOQ Comparative Chart,Block Development Officer,Internal,,ANSUMAN DASH,06-Sep-2025 05:59 PM,finsummary_538746.pdf (380.04 KB),1,2938360,AJAYA KUMAR ROUT,28-May-2025 04:30 PM,Rejected-Finance,Due to L2,06-Sep-2025 05:59 PM,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Cuttack||BANKI- DAMPARA Block,2025_PRBD_113193_3,BDB-01/2025-26,CONSTRUCTION OF GPLF BUILDING WITH MARKET COMPLEX AT GOBINDPUR GP,1.0,2937934.0,GURUKRUPA FILLING STATION,INR,"1,837,611",Block Development Officer,Internal,,ANSUMAN DASH,06-Sep-2025 05:02 PM,techsummary_538746.pdf (380.05 KB),AOC,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Cuttack||BANKI- DAMPARA Block,BDB-01/2025-26,2025_PRBD_113193_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,BLOCK DEVELOPMENT OFFICER DAMAPDA,BANKI CUTTACK,"6,000",Nil,Nil,No,CONSTRUCTION OF GPLF BUILDING WITH MARKET COMPLEX AT GOBINDPUR GP,CONSTRUCTION OF GPLF BUILDING WITH MARKET COMPLEX AT GOBINDPUR GP,Please refer Tender documents. ,NA ,"21,61,642",Civil Works - Buildings,NA ,Tender,180.0,NA ,BANKI-DAMAPDA BLOCK,754008.0,NA ,NA ,NA ,O/O THE BLOCK DEVELOPMENT OFFICER DAMAPADA,No ,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,AS PER DTCN,09-May-2025 11:00 AM,29-May-2025 11:30 AM,09-May-2025 11:00 AM,28-May-2025 05:00 PM,NA ,NA ,09-May-2025 11:00 AM,28-May-2025 05:00 PM,"21,616",Yes,percentage,1.0%,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,2,2938449,BASANTA KUMAR BEURA,28-May-2025 04:12 PM,Rejected-Finance,Due to L4,06-Sep-2025 05:59 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,3,2938574,DEBI PRASAD PARIDA,28-May-2025 04:44 PM,Rejected-Finance,Due to L3,06-Sep-2025 05:59 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,4,2937934,GURUKRUPA FILLING STATION,28-May-2025 04:47 PM,Accepted-AOC,Work order issued,18-Sep-2025 03:52 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,5,2938545,M/S ANUPAMA INDUSTRIES,28-May-2025 04:43 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,06-Sep-2025 05:59 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,6,2933985,PADMALOCHAN PRADHAN,27-May-2025 09:36 AM,Rejected-Finance,Due to unsuccessful tender on lottery system,06-Sep-2025 05:59 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
