Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"CSO-cum-District Manager, OSCSC Ltd., Kendrapara","Odisha State Civil Supplies Corporation Ltd., College Chhak, Kendrapara 754211",1.0,Fee/PreQual/Technical,.pdf,Tender Document for Level-II Transport Contract for the biennial 2025-27,1.0,ICICI BANK,"5,900",0.0,Nil,Nil,No,22-Jul-2025 01:00 PM,06-Aug-2025 10:30 AM,22-Jul-2025 01:00 PM,05-Aug-2025 05:00 PM,NA ,NA ,22-Jul-2025 01:00 PM,05-Aug-2025 05:00 PM,25-Aug-2025 11:00 AM,"2,23,968",No,fixed,,Nil,Nil,e-Tender for Selection and appointment of Level-II Transport Contractors for transportation of CMR from RRCs to Retail Center (FPS) for the biennial 2025-27 of RAJAKANIKA Block Kendrapara District.,Level-II Transport Contractors for transportation of CMR from RRCs to Retail Center (FPS) for the biennial 2025-27 of RAJAKANIKA Block Kendrapara District. Pls. refer to tender documents,Please refer Tender documents. ,NA ,"44,79,358",Handling and Transportation,NA ,Tender,180.0,605.0,RAJAKANIKA Block Kendrapara District,754211.0,"CSO-cum-District Manager, OSCSC Ltd., Kendrapara. ","Odisha State Civil Supplies Corporation Ltd., College Chhak, Kendrapara 754211 ",23-Jul-2025 11:00 AM ,"Collectorate, Kendrapara.",No ,No,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Kendrapada,OSC/PDS/II/13/25-1977,2025_OSCSC_115842_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,AOC,Collector and District Magistrate,Internal,"CSO, DLO, DSWO, RTO, ADM",Benudhar Panigrahi,17-Sep-2025 02:42 PM,finsummary_546769.pdf (1218.87 KB),Technical,Technical Bid Openng,Benudhar Panigrahi,06-Aug-2025 03:57 PM,technical_546769.pdf,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Kendrapada,2025_OSCSC_115842_1,OSC/PDS/II/13/25-1977,e-Tender for Selection and appointment of Level-II Transport Contractors for transportation of CMR from RRCs to Retail Center (FPS) for the biennial 2025-27 of RAJAKANIKA Block Kendrapara District.,1.0,3021768.0,BIJAYA KUMAR MOHANTY,INR,28.8,1,3020728,ASHOK KUMAR ROUT,04-Aug-2025 08:35 PM,Rejected-Finance,As per Proceedings. L1 Bidder to be selected through Lottery as more than one bidders have quoted same lowest rate 14.99 BSoR,17-Sep-2025 02:42 PM,18-Sep-2025,"INR 4,479,358",560.0,Benudhar Panigrahi,18-Sep-2025 05:11 PM,AOCRajakanikaBijaya.pdf (200.00 KB),Rate of Transportation Cost per Qtl. is Rs.28.80 at the rate of 14.99 percentage of BSoR Quoted,Finance,Financial Bid Opening,Benudhar Panigrahi,01-Sep-2025 04:08 PM,finance_546769.pdf,BOQ Comparative Chart,"Collector, Kendrapara",Internal,"CSO, Kendrapara DLO, Kendrapara DSWO, Kendrapara RTO, Kendrapara ADM,Kendrapara",Benudhar Panigrahi,22-Aug-2025 06:43 PM,25-Aug-2025 11:00 AM,techsummary_546769.pdf (3092.68 KB),AOC
,,2.0,Finance,.xls,BoQ for Level-II Transport Contract for the biennial 2025-27,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,3021768,BIJAYA KUMAR MOHANTY,03-Aug-2025 06:19 PM,Accepted-AOC,As per Proceedings.,18-Sep-2025 05:12 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,3021504,DURGA CHARAN MOHANTY,03-Aug-2025 09:00 PM,Rejected-Technical,As per Technical Bid Proceedings.,22-Aug-2025 06:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,4,3024382,MADHABANANDA SAHOO,05-Aug-2025 02:08 PM,Rejected-Finance,As per Proceedings. L1 Bidder to be selected through Lottery as more than one bidders have quoted same lowest rate 14.99 BSoR,17-Sep-2025 02:42 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,5,3023310,MANAS CHANDRA SAHOO,05-Aug-2025 01:07 PM,Rejected-Technical,As per Technical Bid Proceedings.,22-Aug-2025 06:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,6,3024025,Ranjan Kumar Sethi,05-Aug-2025 02:20 PM,Rejected-Finance,As per Proceedings. L1 Bidder to be selected through Lottery as more than one bidders have quoted same lowest rate 14.99 BSoR,17-Sep-2025 02:42 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,7,3024483,Sagar Ranjan Panda,05-Aug-2025 03:35 PM,Rejected-Technical,As per Technical Bid Proceedings.,22-Aug-2025 06:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
