Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Stage
09-Sep-2025,"INR 2,939,271.56",90.0,PADMINI MEHER,09-Sep-2025 04:26 PM,33SMC35.pdf (1923.00 KB),successful,1.0,2872596.0,RENU PANSARI,INR,"2,939,271.56",Municipal Bodies||Sambalpur Municipal Corporation,2025_ORULB_111711_35,33/SMC_SBP/2024-25,Construction of paver road from Sri Ram pali Samalei mandir to Sri Ram pali village and from Sindurpanka Saharapada club to Rahansa Bhoi house in ward no-38,1,2871959,BIBHUTI BHUSAN NAYAK,28-Mar-2025 01:32 PM,Rejected-Technical,UNSUCCESSFUL,09-Sep-2025 04:12 PM,Finance,TENDER OPENED,Vedbhushan .,07-Apr-2025 10:55 AM,finance_533575.pdf,BOQ Comparative Chart,"Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",PADMINI MEHER,09-Sep-2025 04:14 PM,finsummary_533575.pdf (1922.71 KB),"Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",PADMINI MEHER,09-Sep-2025 04:12 PM,techsummary_533575.pdf (1922.71 KB),AOC,1,ICICI BANK,"COMMISSIONER, SMC","New Office Building, SMC Durgapali,Sambalpur","29,393",Yes,percentage,1.0%,Nil,Nil,Construction of paver road from Sri Ram pali Samalei mandir to Sri Ram pali village and from Sindurpanka Saharapada club to Rahansa Bhoi house in ward no-38,Construction of paver road from Sri Ram pali Samalei mandir to Sri Ram pali village and from Sindurpanka Saharapada club to Rahansa Bhoi house in ward no-38,Please refer Tender documents. ,NA ,"29,39,272",Civil Works - Others,NA ,Tender,120.0,90.0,SAMBALPUR MUNICIPAL CORPORATION,768006.0,NA ,NA ,NA ,SAMBALPUR MUNICIPAL CORPORATION,No ,No,Municipal Bodies||Sambalpur Municipal Corporation,33/SMC_SBP/2024-25,2025_ORULB_111711_35,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,20-Mar-2025 11:00 AM,02-Apr-2025 11:00 AM,20-Mar-2025 11:00 AM,29-Mar-2025 05:00 PM,NA ,NA ,20-Mar-2025 11:00 AM,29-Mar-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor license, Tender Fees, EMD, GST, PAN, Affidavits, Appendix etc. as per DTCN",AOC
,,,,,,,,,,,,,,,,2,2872596,RENU PANSARI,29-Mar-2025 12:33 AM,Accepted-AOC,successful,09-Sep-2025 04:26 PM,,,,,,,,,,,,,,,,,,,AOC,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,AOC
