Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2892305,ARJUN CHARAN PRUSTY,23-Apr-2025 11:27 AM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2889119,ARUNA JENA,19-Apr-2025 08:33 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,2890342,ARUN KUMAR JENA,21-Apr-2025 03:01 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,2892366,ASESH NAYAK,23-Apr-2025 11:56 AM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,2891554,Ashish Kumar Kar,22-Apr-2025 02:00 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,2890879,ASISHA KUMAR SAMAL,21-Apr-2025 09:01 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,2888014,ASISH KUMAR SWAIN,18-Apr-2025 02:23 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,2891677,ASIT KUMAR BHUYAN,22-Apr-2025 03:37 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,2891683,ASIT KUMAR ROUT,22-Apr-2025 03:05 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2890344,ASWINI AMITAV SAHOO,22-Apr-2025 09:37 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2891648,AUROBINDA PARIDA,22-Apr-2025 02:43 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,2892697,Barsha Priyadarshini Behera,23-Apr-2025 03:45 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,2885116,BHARAT BHUSAN JENA,16-Apr-2025 09:19 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,2891987,BHARAT KUMAR SAHOO,22-Apr-2025 08:22 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,2883132,Bibhuti Bhusan Mohapatra,16-Apr-2025 05:21 AM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,2892755,BIKASH CHANDRA NAYAK,23-Apr-2025 04:30 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,2890971,BIKASH KUMAR SAMAL,21-Apr-2025 10:09 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,2887455,BIKASH RANJAN DAS,17-Apr-2025 04:06 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,2892445,Bikramjit Barik,23-Apr-2025 12:25 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,2892396,BIKRAM KESHARI NANDA,23-Apr-2025 12:31 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,2881841,BINAYA BHUSAN PATTNAIK,16-Apr-2025 08:48 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,2887739,BIRANCHI KUMAR DWIBEDI,19-Apr-2025 07:08 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,2892473,BISNU RANJAN DAS,23-Apr-2025 12:45 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,2891644,BISWAJIT BISWAL,22-Apr-2025 02:47 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,2887846,BISWAJIT DAS,18-Apr-2025 12:38 PM,Accepted-AOC,awarded,11-Sep-2025 11:28 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,2891603,BISWAJIT DASH,22-Apr-2025 08:29 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,2889263,BISWAJIT MOHAPATRA,22-Apr-2025 07:46 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,2891939,BISWAJIT PANDA,22-Apr-2025 07:58 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,2889446,Biswajit Samal,20-Apr-2025 02:27 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2892524,BISWA RANJAN PATRA,23-Apr-2025 01:39 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,2891865,BISWOJIT MALLA,22-Apr-2025 05:46 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,2891950,BRUSHABHANU SAHU,22-Apr-2025 08:05 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,2889382,CHINMAYA CHIRANJIB JENA,20-Apr-2025 01:32 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,2891015,CHINMAY ROUT,21-Apr-2025 10:51 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,2892505,Chiranjib Nayak,23-Apr-2025 01:15 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,2891847,Debabrata Sahoo,22-Apr-2025 05:20 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,2892099,DEBASHIS MISHRA,22-Apr-2025 10:53 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,2891402,DEBASHIS SAHOO,22-Apr-2025 12:50 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,2890193,DEBASISH ROUT,23-Apr-2025 02:10 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,2889401,DEEPAK KUMAR NAYAK,21-Apr-2025 04:58 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,2890034,DEEPTI RANJAN PANDA,21-Apr-2025 12:54 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,2890740,DHIRENDRA KUMAR NAYAK,22-Apr-2025 10:47 AM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,2892542,Dibyasingha Majhi,23-Apr-2025 01:42 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2889306,Dilip Kumar Jena,21-Apr-2025 11:53 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,2891444,DILLIP KUMAR BEHERA,23-Apr-2025 11:13 AM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,2883197,DIPRAJ MOHANTY,13-Apr-2025 01:29 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,2892788,DIPTI RANJAN MOHANTY,23-Apr-2025 04:50 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,2891159,GANESWAR BEHERA,23-Apr-2025 01:36 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,2889304,GIRISH DWIBEDY,21-Apr-2025 08:52 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,2889679,GYANARANJAN MISHRA,20-Apr-2025 10:35 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,2891633,HRUDANANDA BARIK,22-Apr-2025 02:40 PM,Rejected-Finance,defeated in transparent lottery,25-Jun-2025 04:58 PM,,,,,,,AOC
