Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"EXECUTIVE OFFICER,JATNI MUNICIPALITY","EXECUTIVE OFFICER,JATNI MUNICIPALITY",1.0,Fee/PreQual/Technical/Finance,.pdf,"RC,PAN,GST,EPF ,Affidavits and all Other document as per DTCN",07-Feb-2025 11:00 AM,19-Feb-2025 11:00 AM,07-Feb-2025 11:00 AM,17-Feb-2025 05:00 PM,NA ,NA ,07-Feb-2025 11:00 AM,17-Feb-2025 05:00 PM,"4,000",0.0,Nil,Nil,No,Construction of Paver Block Road from Madan Mohan Temple gate towards Jahannathpur Anganwadi Centre in Ward No.13,Construction of Paver Block Road from Madan Mohan Temple gate towards Jahannathpur Anganwadi Centre in Ward No.13,Please refer Tender documents. ,NA ,"5,08,470",Civil Works - Others,NA ,Tender,30.0,NA ,"EXECUTIVE OFFICER,JATNI MUNICIPALITY",752050.0,NA ,NA ,NA ,"EXECUTIVE OFFICER,JATNI MUNICIPALITY",No ,No,Municipal Bodies||Jatni Municipal Council,EO/JMC/081/2024-25,2025_ORULB_110158_6,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"5,085",Yes,percentage,1.0%,Nil,Nil,AOC,chairperson,Internal,,Anuradha Pradhan,22-Sep-2025 12:22 PM,finsummary_528952.pdf (1358.49 KB),Municipal Bodies||Jatni Municipal Council,2025_ORULB_110158_6,EO/JMC/081/2024-25,Construction of Paver Block Road from Madan Mohan Temple gate towards Jahannathpur Anganwadi Centre in Ward No.13,1.0,2820978.0,Surendra Behera,INR,"490,674",Finance,cs,Suryamani Pattajoshi,20-Feb-2025 12:40 PM,finance_528952.pdf,BOQ Comparative Chart,1,2820386,BIJAY KUMAR SETHI,16-Feb-2025 03:51 PM,Rejected-Finance,lottery,22-Sep-2025 12:22 PM,22-Sep-2025,"INR 490,674",30.0,Anuradha Pradhan,22-Sep-2025 12:25 PM,631.pdf (1358.00 KB),chairperson,Internal,,Anuradha Pradhan,22-Sep-2025 12:15 PM,techsummary_528952.pdf (1358.49 KB),AOC
,,,,.xls,emd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,2821987,M/s RANJIT KUMAR KHUNTIA,17-Feb-2025 12:49 PM,Rejected-Finance,lottery,22-Sep-2025 12:22 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,2821379,PARSURAM BIDHAR PROP-RAMESWARDEV SUPPLIER,17-Feb-2025 08:39 AM,Rejected-Finance,lottery,22-Sep-2025 12:22 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,2821269,PRADIP KUMAR BARAL,16-Feb-2025 10:45 PM,Rejected-Finance,lottery,22-Sep-2025 12:22 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,2820978,Surendra Behera,16-Feb-2025 08:22 PM,Accepted-AOC,work order issued,22-Sep-2025 12:25 PM,,,,,,,,,,,,,AOC
