S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
1.0,2998444.0,ARAT BANDHU ROUT,INR,"499,882",Finance,9-nos of bidders were participated,Sushree Behera,15-Jul-2025 04:40 PM,,BOQ Comparative Chart,SE RWD BBSR,Internal,"DAO, AEE and Estimator",Ashok Kumar Behera,09-Sep-2025 02:19 PM,finsummary_545241.pdf (317.18 KB),CE RW I||RWCIRCLE-BHUBANESWAR||RWDIVISION-BHUBANESWAR,2025_CERWI_115171_1,Tender Online Divn. BBSR - 08/2025-26,"MRL02-Nandankanan to Baranga Block Boundary via KB College , Marichia and Jhinkiridihi",SE RWD BBSR,Internal,"DAO, AEE and Estimator",Ashok Kumar Behera,09-Sep-2025 02:15 PM,techsummary_545241.pdf (281.52 KB),1,2999250,Alok Kumar Mohapatra,14-Jul-2025 04:22 PM,Rejected-Finance,Not success In Lottery,09-Sep-2025 02:19 PM,09-Sep-2025,"INR 499,882",60.0,Ashok Kumar Behera,09-Sep-2025 02:22 PM,6844.pdf (564.00 KB),AoC,AOC,"5,880",Yes,percentage,1.0%,Nil,Nil,"4,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Tender Cost EMD GSTIN PAN Contractor RC Affidavits undertakings and any other document as per DTCN,S.E. R.W. Divn. BBSR,O/o S.E. R.W. Divn. BBSR,"MRL02-Nandankanan to Baranga Block Boundary via KB College , Marichia and Jhinkiridihi","MRL02-Nandankanan to Baranga Block Boundary via KB College , Marichia and Jhinkiridihi",Please refer Tender documents. ,NA ,"5,88,000",Civil Works - Roads,NA ,Tender,90.0,60.0,S.E. R.W. Divn. BBSR,751013.0,NA ,NA ,NA ,O/o S.E. R.W. Divn. BBSR,No ,No,CE RW I||RWCIRCLE-BHUBANESWAR||RWDIVISION-BHUBANESWAR,Tender Online Divn. BBSR - 08/2025-26,2025_CERWI_115171_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,07-Jul-2025 02:00 PM,15-Jul-2025 11:00 AM,07-Jul-2025 02:00 PM,14-Jul-2025 05:00 PM,NA ,NA ,07-Jul-2025 02:00 PM,14-Jul-2025 05:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2998444,ARAT BANDHU ROUT,13-Jul-2025 10:15 PM,Accepted-AOC,L1 Bidder,09-Sep-2025 02:22 PM,,,,,,,,AOC,,,,,,,,,,,,,,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2995793,ARUN KUMAR SENAPATI,13-Jul-2025 08:08 PM,Rejected-Finance,Not success In Lottery,09-Sep-2025 02:19 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2998353,ASWINI ROUT,13-Jul-2025 09:06 PM,Rejected-Finance,Not success In Lottery,09-Sep-2025 02:19 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2999136,BAMADEV PATRA,14-Jul-2025 03:24 PM,Rejected-Finance,Not success In Lottery,09-Sep-2025 02:19 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2999102,DEBENDRA BARIK,14-Jul-2025 02:57 PM,Rejected-Finance,Not success In Lottery,09-Sep-2025 02:19 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2995927,NARAYAN JENA,14-Jul-2025 02:02 PM,Rejected-Finance,Not success In Lottery,09-Sep-2025 02:19 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2998532,PITAMBER MUDULI,14-Jul-2025 01:49 PM,Rejected-Finance,Not success In Lottery,09-Sep-2025 02:19 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2999012,RABINDRA SAHOO,14-Jul-2025 02:03 PM,Rejected-Finance,Not success In Lottery,09-Sep-2025 02:19 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
