Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
04-Sep-2025,"INR 5,897,703",60.0,JAGABANDHU MAJHI,04-Sep-2025 11:56 AM,WO.pdf (4989.00 KB),The tender has been awarded to Ms Sarala Engineering Works,CGM(PC),Internal,,JAGABANDHU MAJHI,04-Sep-2025 11:41 AM,finsummary_500464.pdf (1971.35 KB),Finance,Bid Opening Summary,JAGABANDHU MAJHI,06-Jun-2025 01:30 PM,finance_500464.pdf,BOQ Comparative Chart,1,2491112,AADYA URJA SOLUTIONS PRIVATE LIMITED,15-Apr-2024 04:42 PM,Rejected-AOC,The bidder has not been selected in the lottery process,04-Sep-2025 11:57 AM,Technical,Technical Bid opening summary,JAGABANDHU MAJHI,18-Apr-2024 04:57 PM,technical_500464.pdf,1.0,2491535.0,M/S SARALA ENGINEERING WORKS,INR,"5,897,703",IDCO||IDCO||IDCO,2024_IDCO_102862_1,PC/EST/E-217/2023-24,"SITC of LED street lights on the road passing in front of OPTCL Grid at Infocity-II, Janla, Khordha",CGM(PC),Internal,,JAGABANDHU MAJHI,02-Jun-2025 12:18 PM,06-Jun-2025 11:30 AM,techsummary_500464.pdf (766.30 KB),AOC,1.0,ICICI BANK,"11,800",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"RC, PAN, GST, EPF, EPF Latest Challan, MV Licence issued by ELBO, Scheduled-D, Affidavit",IDCO||IDCO||IDCO,PC/EST/E-217/2023-24,2024_IDCO_102862_1,Yes,National Competitive Bid,Item Rate,Works,2.0,No,No,Online,No,No,No,"69,377",Yes,percentage,1.0%,Nil,Nil,CGM(PC),"IDCO Tower, Janpath, BBSR","SITC of LED street lights on the road passing in front of OPTCL Grid at Infocity-II, Janla, Khordha","SITC of LED street lights on the road passing in front of OPTCL Grid at Infocity-II, Janla, Khordha",please refer tender document ,NA ,"69,37,658",Electrical Works,Street Light Works ,Tender,180.0,60.0,"Infocity-II, Janla, Khordha",752054.0,NA ,NA ,NA ,Office Chamber of CGM(PC) IDCO,No ,No,20-Mar-2024 11:55 AM,16-Apr-2024 11:30 AM,20-Mar-2024 11:55 AM,15-Apr-2024 05:00 PM,20-Mar-2024 11:55 AM ,21-Mar-2024 05:00 PM ,22-Mar-2024 05:00 PM,15-Apr-2024 05:00 PM,06-Jun-2025 11:30 AM,AOC
,,,,,,,,,,,,,,,,,,,2,2491550,AKHANDALAMANI ELECTRICALS AND CONSTRUCTION,15-Apr-2024 11:00 AM,Rejected-AOC,Qouted higher than L1 bidder,04-Sep-2025 11:57 AM,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,3,2491595,ELEMECH ENGINEERING,15-Apr-2024 02:38 PM,Rejected-AOC,The bidder has not been selected in the lottery process,04-Sep-2025 11:57 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,4,2490896,GREEN INNOVATIVE POWER PRIVATE LIMITED,10-Apr-2024 02:03 PM,Rejected-AOC,The bidder has not been selected in the lottery process,04-Sep-2025 11:57 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,5,2491523,MARUTI CONSTRUCTIONS,14-Apr-2024 05:19 PM,Rejected-AOC,The bidder has not been selected in the lottery process,04-Sep-2025 11:57 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,6,2491592,MESSERS BIRAJA ELECTRICAL AND CONSTRUCTION,15-Apr-2024 01:39 PM,Rejected-AOC,The bidder has not been selected in the lottery process,04-Sep-2025 11:57 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,7,2491602,MESSERS OMM SAI ELECTRICALS,15-Apr-2024 03:24 PM,Rejected-AOC,The bidder has not been selected in the lottery process,04-Sep-2025 11:57 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,8,2491506,MODERN WINDING AND ELECTRICALS,13-Apr-2024 04:47 PM,Rejected-AOC,The bidder has not been selected in the lottery process,04-Sep-2025 11:57 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,9,2491068,M/S. PRECISION ENGINEERS,14-Apr-2024 08:55 PM,Rejected-AOC,The bidder has not been selected in the lottery process,04-Sep-2025 11:57 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,10,2491535,M/S SARALA ENGINEERING WORKS,14-Apr-2024 08:37 PM,Accepted-AOC,Winner of the lottery,04-Sep-2025 11:57 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,11,2491608,PABITRA ELECTRICAL WORKSHOP,15-Apr-2024 04:44 PM,Rejected-AOC,The bidder has not been selected in the lottery process,04-Sep-2025 11:57 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,12,2491603,STAR INDIA,15-Apr-2024 03:12 PM,Rejected-AOC,The bidder has not been selected in the lottery process,04-Sep-2025 11:57 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,13,2491398,SURYA ROSHNI LTD,15-Apr-2024 04:02 PM,Rejected-Technical,Their bid has been considered invalid due to non-submission of willingness to continue with the tender process.,02-Jun-2025 12:18 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
