EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"7,800",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,Cost of tender paper EMD GSTIN PAN Affidavit Regn certificate and other documents as per DTCN,Erection of stand structure at open theatre at Parala Maharaja Engineering College,Building work,Please refer Tender documents. ,NA ,"7,73,520",Civil Works - Bridges,NA ,Tender,90.0,60.0,Sitalapalli,760009.0,NA ,NA ,NA ,office of the S.E. Ganjam RaB Divn No.II Berhampur,No ,No,1.0,ICICI BANK,Superintending Engineer,office of the S.E. Ganjam RaB Divn No.II Berhampur,EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM II,SC RandB GM-II-04/2025-26,2025_EICCL_114808_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,24-Jun-2025 06:55 PM,08-Jul-2025 11:30 AM,24-Jun-2025 06:55 PM,07-Jul-2025 04:00 PM,24-Jun-2025 06:55 PM ,30-Jun-2025 04:00 PM ,24-Jun-2025 06:55 PM,07-Jul-2025 04:00 PM,"4,000",0.0,Nil,Nil,No,AOC,1,2992203,ADITYA KUMAR JENA,07-Jul-2025 02:28 PM,Rejected-AOC,Not awarded,26-Sep-2025 06:58 PM,26-Sep-2025,"INR 773,520",60.0,Sandipta Panigrahi,26-Sep-2025 06:58 PM,Doc.pdf (898.00 KB),Work awarded to Smt Rasmita Pradhan,Superintending Engineer,Internal,DAO and Estimator,Sandipta Panigrahi,26-Sep-2025 06:46 PM,techsummary_544287.pdf (897.99 KB),Superintending Engineer,Internal,DAO and Estimator,Sandipta Panigrahi,26-Sep-2025 06:52 PM,finsummary_544287.pdf (897.99 KB),EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM II,2025_EICCL_114808_3,SC RandB GM-II-04/2025-26,Erection of stand structure at open theatre at Parala Maharaja Engineering College,1.0,2985745.0,Rashmita Pradhan,INR,"657,569",Finance,22 nos of bidder participated and under scrutiny.,Sandipta Panigrahi,26-Sep-2025 06:40 PM,,BOQ Comparative Chart,AOC
,,,,,,,,.xls,Bill of quantity,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2990964,ARATI PANDA,07-Jul-2025 01:55 PM,Rejected-AOC,Not awarded,26-Sep-2025 06:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2986975,BIDYADHAR CHOUDHURY,03-Jul-2025 09:22 PM,Rejected-AOC,Not awarded,26-Sep-2025 06:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2986005,BIGHNESWAR PADHY,01-Jul-2025 10:39 PM,Rejected-AOC,Not awarded,26-Sep-2025 06:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2990405,B RAKESH PATRA,05-Jul-2025 02:12 PM,Rejected-AOC,Not awarded,26-Sep-2025 06:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,2992310,DAMODAR PANDA,07-Jul-2025 03:41 PM,Rejected-AOC,Not awarded,26-Sep-2025 06:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,2991460,JOGENDRA SETHY,06-Jul-2025 06:39 PM,Rejected-AOC,Not awarded,26-Sep-2025 06:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,2981946,JUDHISTHIRA PADHY,28-Jun-2025 12:02 PM,Rejected-AOC,Not awarded,26-Sep-2025 06:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,2992149,K Tuna Rao Dora,07-Jul-2025 02:26 PM,Rejected-AOC,Not awarded,26-Sep-2025 06:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,10,2982434,LIPUN SAHU,28-Jun-2025 10:06 PM,Rejected-AOC,Not awarded,26-Sep-2025 06:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
