Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"4,000",Nil,Nil,No,"5,880",Yes,fixed,,Nil,Nil,Rourkela Municipal Corporation,MC/RMC/25/2025,2025_RMC_114629_11,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Municipal Commissioner, RMC","Rourkela Municipal Corporation, Rourkela",1.0,ICICI BANK,20-Jun-2025 06:00 PM,02-Jul-2025 11:00 AM,20-Jun-2025 06:00 PM,01-Jul-2025 05:00 PM,NA ,NA ,20-Jun-2025 06:00 PM,01-Jul-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate, Affidavit, PAN, GST, EMD, Paper Cost and other documents as per DTCN","Construction of Road side Paver Block in A Block near NAC Market, Koel Nagar in Ward No 34.",Works,Please refer Tender documents. ,NA ,"5,88,000",Civil Works - Others,NA ,Tender,90.0,30.0,Rourkela,769012.0,NA ,NA ,NA ,"Rourkela Municipal Corporation, Rourkela",No ,No,AOC,04-Sep-2025,"INR 499,707.47",30.0,Manas Biswal,04-Sep-2025 03:55 PM,BID25.pdf (2713.00 KB),Awarded to Annapurna Hiteksha,Commissioner,External,"Audit Officer, Executive Engineer, Superintending Engineer, Joint Commissioner",Manas Biswal,04-Sep-2025 12:22 PM,finsummary_543704.pdf (2713.48 KB),Finance,EMD refund,Manas Biswal,03-Sep-2025 05:24 PM,finance_543704.pdf,BOQ Comparative Chart,1,2985305,ANNAPURNA HITEKSHA ENTERPRISES,01-Jul-2025 02:53 PM,Accepted-AOC,By The Tender Committee,04-Sep-2025 03:55 PM,1.0,2985305.0,ANNAPURNA HITEKSHA ENTERPRISES,INR,"499,707.47",Rourkela Municipal Corporation,2025_RMC_114629_11,MC/RMC/25/2025,"Construction of Road side Paver Block in A Block near NAC Market, Koel Nagar in Ward No 34.",Commissioner,External,"Audit Officer, Executive Engineer, Superintending Engineer, Joint Commissioner",Manas Biswal,04-Sep-2025 11:42 AM,techsummary_543704.pdf (2713.48 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,2,2980213,ARADHYA CONSTRUCTION,25-Jun-2025 06:31 PM,Rejected-Technical,By The Tender Committee,04-Sep-2025 11:42 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,3,2979401,ARATI TRIPATHY,24-Jun-2025 06:48 PM,Rejected-Technical,By The Tender Committee,04-Sep-2025 11:42 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,4,2985258,BABU CHANDAN KUMAR SAHOO,01-Jul-2025 02:03 PM,Rejected-Technical,By The Tender Committee,04-Sep-2025 11:42 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,5,2983831,BISWAPRAKASH SAHU,30-Jun-2025 05:06 PM,Rejected-Technical,By The Tender Committee,04-Sep-2025 11:42 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,6,2983940,PRAVAT CHARAN BHOL,30-Jun-2025 02:37 PM,Rejected-Technical,By The Tender Committee,04-Sep-2025 11:42 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,7,2985184,RADHASYAM MAHAPATRA,01-Jul-2025 01:24 PM,Rejected-Technical,By The Tender Committee,04-Sep-2025 11:42 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,8,2985464,SUBHADRA ENTERPRISES,01-Jul-2025 04:24 PM,Rejected-Technical,By The Tender Committee,04-Sep-2025 11:42 AM,,,,,,,,,,,,,,,,AOC
