Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Finance,Financial Bid has opened,Bachanlal Sahu,16-Jun-2025 11:42 AM,finance_535703.pdf,BOQ Comparative Chart,1,2889787,Baikuntha Meher,27-Apr-2025 04:43 PM,Rejected-AOC,Rejected as per OPWD code,15-Sep-2025 01:01 PM,Technical,Opening Summary,Indrajit Sahu,29-Apr-2025 11:27 AM,technical_535703.pdf,Superintendng Engineer,Internal,"Superintending Engineer, Divisional Account Officer, EE Estimator",Indrajit Sahu,15-Sep-2025 12:56 PM,finsummary_535703.pdf (1283.16 KB),15-Sep-2025,"INR 48,186,602.78",540.0,Indrajit Sahu,15-Sep-2025 01:01 PM,wo.pdf (1126.00 KB),L1 bidder has respond,Additional Chief Enginmeer PH Circle Bhawanipatna,Internal,"PA to Additional Chief Engineer PH Circle Bhawanipatna,Estimator PH Circle Bhawanipatna,Additional Chief Engineer PH Division Balangir,DAO PH Division Balangir",Indrajit Sahu,11-Jun-2025 11:41 AM,16-Jun-2025 11:00 AM,techsummary_535703.pdf (446.69 KB),PHEO||PH Circle Bhawanipatna||PH Division Balangir,2025_PHEO_112319_1,SEPHBGR33/2024-25,"Construction of Intake well, installation of pump sets with ancillary work in connection to the work Augmentation of water supply system along with ancillary work for Kantabanji Town",1.0,2894352.0,JAJATI KESHARI MEHER,INR,"50,306,813",AOC,"4,81,866",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"Tender paper cost, EMD, PAN, GSTIN, Contractor registration certificate, Experience Certificate, etc","10,000",0.0,Nil,Nil,No,08-Apr-2025 01:30 PM,29-Apr-2025 11:00 AM,08-Apr-2025 01:30 PM,28-Apr-2025 05:00 PM,08-Apr-2025 01:30 PM ,23-Apr-2025 05:00 PM ,08-Apr-2025 01:30 PM,28-Apr-2025 05:00 PM,16-Jun-2025 11:00 AM,Superintending Engineer,"Superintending Engineer, PH Division, Balangir",PHEO||PH Circle Bhawanipatna||PH Division Balangir,SEPHBGR33/2024-25,2025_PHEO_112319_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,"Construction of Intake well, installation of pump sets with ancillary work in connection to the work Augmentation of water supply system along with ancillary work for Kantabanji Town","Construction of Intake well, installation of pump sets with ancillary work in connection to the work Augmentation of water supply system along with ancillary work for Kantabanji Town",Please refer DTCN ,NA ,"4,81,86,603",Civil Works - Water Works,NA ,Tender,120.0,540.0,Kantabanji NAC,767039.0,NA ,NA ,NA ,"Superintending Engineer, PH Division, Balangir",No ,No,AOC
,,,,,,2,2894352,JAJATI KESHARI MEHER,28-Apr-2025 10:37 AM,Accepted-AOC,Awarded as per OPWD code,15-Sep-2025 01:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3,2897157,"prasanta kumar sahu, prop-of nilamadhaba construction",27-Apr-2025 09:32 PM,Rejected-AOC,Rejected as per OPWD code,15-Sep-2025 01:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,2897801,SOURAV AGRAWAL,28-Apr-2025 12:53 PM,Rejected-AOC,Rejected as per OPWD code,15-Sep-2025 01:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,5,2898355,SUSHIL KUMAR SAHOO,28-Apr-2025 03:51 PM,Rejected-Technical,Due to work experience submitted by the agency does not meet the required criteria as per clauses of the DTCN,11-Jun-2025 11:41 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
