Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"CONSTRUCTION OF ADDITIONAL CLASS ROOM GOVT HIGH SCHOOL,BANGIDA,KHORDHA BLOCK","CONSTRUCTION OF ADDITIONAL CLASS ROOM GOVT HIGH SCHOOL,BANGIDA,KHORDHA BLOCK",Please refer Tender documents. ,NA ,"12,04,240",Civil Works - Buildings,NA ,Tender,180.0,180.0,BANGIDA,752055.0,NA ,NA ,NA ,PANCHAYAT SAMITI KHORDHA,No ,No,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,"7,080",Nil,Nil,No,BDO KHORDHA,PANCHAYAT SAMITI KHORDHA,1.0,ICICI BANK,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Khordha||KHORDHA Block,003/ PSKSME /2024-25,2024_PRKHO_105191_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,30-Sep-2024 11:00 AM,15-Oct-2024 06:00 PM,30-Sep-2024 11:00 AM,15-Oct-2024 05:00 PM,NA ,NA ,30-Sep-2024 11:00 AM,15-Oct-2024 05:00 PM,"12,042",Yes,percentage,1.0%,Nil,Nil,AOC,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Khordha||KHORDHA Block,2024_PRKHO_105191_1,003/ PSKSME /2024-25,"CONSTRUCTION OF ADDITIONAL CLASS ROOM GOVT HIGH SCHOOL,BANGIDA,KHORDHA BLOCK",BDO,Internal,"BDO,BFO,AEE,JE",Kshirabdhitanaya Sahoo,22-Aug-2025 01:06 PM,finsummary_507771.pdf (115.38 KB),Finance,BOQ comparative chart,Kshirabdhitanaya Sahoo,22-Aug-2025 12:51 PM,finance_507771.pdf,BOQ Comparative Chart,1.0,2576186.0,UPENDRA KUMAR BHANJADEO,INR,"1,023,724.841",1.0,2577487.0,KAILASH CHANDRA PATTANAIK,15-Oct-2024 03:02 PM,Rejected-AOC,loss,02-Sep-2025 11:31 AM,22-Aug-2025,"INR 1,023,724.841",180.0,Kshirabdhitanaya Sahoo,02-Sep-2025 11:31 AM,bangidatender.pdf (504.00 KB),AOC,BDO,Internal,"BDO,BFO,AEE,JE",Kshirabdhitanaya Sahoo,22-Aug-2025 12:56 PM,techsummary_507771.pdf (115.38 KB),AOC
,,,,,,,,,,,,,,,,,,,,.pdf,DTCN,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2.0,2576186.0,UPENDRA KUMAR BHANJADEO,14-Oct-2024 03:34 PM,Accepted-AOC,Won Lottery,02-Sep-2025 11:31 AM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
