S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1,2936810,Prakash Kumar Sethy,29-May-2025 05:17 PM,Accepted-AOC,Contract value includes GST.,10-Sep-2025 06:35 PM,Municipal Bodies||Paradeep Municipality,2025_ORULB_113460_35,EO/PDPM/W_1/2025-26,Construction of drain from Nilkantha Jena house to Sarbeswar Parida at New Jagannath Colony phase-1 in ward no 03,1.0,2936810.0,Prakash Kumar Sethy,INR,"1,747,700",10-Sep-2025,"INR 1,747,700",90.0,Abhishek Panda,10-Sep-2025 06:35 PM,35.pdf (943.00 KB),Contract value includes GST.,Finance,BIDS OF ALL THE TWO BIDDERS HAVE BEEN ADMITTED,Abhishek Panda,03-Jun-2025 12:10 PM,,BOQ Comparative Chart,Basanta Biswal,Internal,"Chairperson, Executive Officer, Municipal Engineer, JE, Head Asst. and Accountant",Abhishek Panda,10-Sep-2025 06:34 PM,finsummary_539811.pdf (942.54 KB),Basanta Biswal,Internal,"Chairperson, Executive Officer, Municipal Engineer, JE, Head Asst. and Accountant",Abhishek Panda,10-Sep-2025 06:31 PM,techsummary_539811.pdf (942.54 KB),AOC,"EO, PARADEEP MUNICIPALITY",PARADEEP MUNICIPALITY,Municipal Bodies||Paradeep Municipality,EO/PDPM/W_1/2025-26,2025_ORULB_113460_35,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Documents,1,ICICI BANK,Construction of drain from Nilkantha Jena house to Sarbeswar Parida at New Jagannath Colony phase-1 in ward no 03,Construction of drain from Nilkantha Jena house to Sarbeswar Parida at New Jagannath Colony phase-1 in ward no 03,Please refer Tender documents. ,NA ,"16,45,455",Civil Works - Others,NA ,Tender,120.0,90.0,PARADEEP MUNICIPALITY,754142.0,NA ,NA ,NA ,PARADEEP MUNICIPALITY,No ,No,19-May-2025 10:00 AM,02-Jun-2025 11:00 AM,19-May-2025 10:00 AM,31-May-2025 05:00 PM,19-May-2025 10:00 AM ,31-May-2025 05:00 PM ,19-May-2025 10:00 AM,31-May-2025 05:00 PM,"16,455",Yes,percentage,1.0%,Nil,Nil,AOC
2,2939393,SURYAKANT BISWAL,30-May-2025 02:36 PM,Rejected-Finance,L2,10-Sep-2025 06:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,.xls,BoQ,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
