S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage
1.0,2977771.0,BIJAYA KUMAR JAIN,INR,"1,227,461",Orissa Lift Irrigation Corporation||LI Western Circle Bhawanipatna||LI Division Bolangir,2025_OLIC_114438_6,OLIC-BLGR-01/2025-26,Revival of Bandabahal-IV defunct L.I.Project under Agalpur Block (State Plan Fund),EE,Internal,EE and others,APARNA MISHRA,28-Sep-2025 05:13 AM,techsummary_543040.pdf (365.65 KB),28-Sep-2025,"INR 1,443,902",90.0,APARNA MISHRA,28-Sep-2025 05:30 AM,6.pdf (1011.00 KB),Success on Lottery System,Finance,7 Nos. Bidders participated,APARNA MISHRA,27-Sep-2025 11:52 PM,,BOQ Comparative Chart,EE,Internal,EE,APARNA MISHRA,28-Sep-2025 05:21 AM,finsummary_543040.pdf (198.96 KB),1,2978957,ACHYUTANAND RAUT,24-Jun-2025 12:25 PM,Rejected-Finance,Unsuccess on Lottery System,28-Sep-2025 05:21 AM,AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC, PAN, GSTIN, AFFIDAVIT, EMD, PAPER COST, NO RELATION CERTIFICATE AND OTHER DOCUMENTS AS PER DTCN","14,439",Yes,percentage,1.0%,Nil,Nil,17-Jun-2025 11:00 AM,25-Jun-2025 11:00 AM,17-Jun-2025 11:00 AM,24-Jun-2025 05:00 PM,17-Jun-2025 11:00 AM ,23-Jun-2025 05:00 PM ,17-Jun-2025 11:00 AM,24-Jun-2025 05:00 PM,"7,080",0.0,Nil,Nil,No,Orissa Lift Irrigation Corporation||LI Western Circle Bhawanipatna||LI Division Bolangir,OLIC-BLGR-01/2025-26,2025_OLIC_114438_6,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,Revival of Bandabahal-IV defunct L.I.Project under Agalpur Block (State Plan Fund),Revival of Bandabahal-IV defunct L.I.Project under Agalpur Block (State Plan Fund),Please refer Tender documents. ,NA ,"14,43,902",Civil Works - Lift Irrigation Schemes,NA ,Tender,90.0,90.0,BALANGIR,767002.0,NA ,NA ,NA ,"O/O. the E.E., L.I. Division, Balangir",No ,No,"E.E., L.I. Division, Balangir","O/O. the E.E., L.I. Division, Balangir",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2977771,BIJAYA KUMAR JAIN,24-Jun-2025 02:10 PM,Accepted-AOC,Success on Lottery System,28-Sep-2025 05:30 AM,AOC,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2974916,Dukhanasana Sethi,24-Jun-2025 11:13 AM,Rejected-Finance,Unsuccess on Lottery System,28-Sep-2025 05:21 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2976303,MS Shree Shyam and Co,23-Jun-2025 11:57 AM,Rejected-Finance,Unsuccess on Lottery System,28-Sep-2025 05:21 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2978253,PRASANTA KUMAR RATH,23-Jun-2025 04:12 PM,Rejected-Finance,Unsuccess on Lottery System,28-Sep-2025 05:21 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2978969,RATHA MEHER,24-Jun-2025 12:36 PM,Rejected-Finance,Unsuccess on Lottery System,28-Sep-2025 05:21 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2979219,SARAT CHANDRA MAHAPATRA,24-Jun-2025 03:32 PM,Rejected-Finance,Unsuccess on Lottery System,28-Sep-2025 05:21 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
